,value,trip_class,show_to_aff,return_date,origin,number_of_changes,gate,found_at,duration,distance,destination,depart_date,actual,snapshot_on
17,13.67,0,True,2020-05-02,POZ,1,Kiwi.com,2020-02-24T10:54:40.607143,620,856,OSL,2020-04-29,True,2020-02-24
18,14.77,0,True,2020-03-10,DNK,1,Kiwi.com,2020-02-24T11:19:29.884588,430,192,HRK,2020-03-08,True,2020-02-24
19,14.93,0,True,2020-04-02,KRK,0,Ryanair,2020-02-24T08:08:36.126712,150,528,BER,2020-03-17,True,2020-02-24
20,15.1,0,True,2020-05-16,KUL,0,Trip.com,2020-02-24T09:14:50.990493,145,454,LGK,2020-05-14,True,2020-02-24
21,15.79,0,True,2020-03-05,LON,0,Ryanair,2020-02-24T09:49:07.953158,245,976,MIL,2020-03-04,True,2020-02-24
22,16.05,0,True,2020-04-11,MIL,1,City.Travel,2020-02-24T12:29:04.141071,630,588,VIE,2020-04-06,True,2020-02-24
23,16.44,0,True,2020-04-10,KUL,0,AirAsia,2020-02-24T09:27:26.320653,125,330,TGG,2020-04-10,True,2020-02-24
24,16.7,0,True,2020-03-31,PEN,0,Trip.com,2020-02-24T08:52:22.954468,75,130,LGK,2020-03-10,True,2020-02-24
25,16.72,0,True,2020-04-28,VIE,1,Kiwi.com,2020-02-24T11:02:51.056870,825,1067,IEV,2020-04-28,True,2020-02-24
26,16.83,0,True,2020-03-15,BLL,0,Ryanair,2020-02-23T17:35:27.813445,190,723,LON,2020-03-14,True,2020-02-24
27,16.83,0,True,2020-03-10,CPH,0,Ryanair,2020-02-24T13:18:19.793610,215,912,LON,2020-03-03,True,2020-02-24
28,16.83,0,True,2020-05-04,ASF,0,Utair,2020-02-23T11:11:08.884277,155,390,VOG,2020-05-02,True,2020-02-24
29,16.83,0,True,2020-04-11,VOG,0,Utair,2020-02-24T07:13:40.744800,155,390,ASF,2020-04-03,True,2020-02-24
30,17.56,0,True,2020-03-15,KHE,1,Kiwi.com,2020-02-24T11:29:48.181017,1215,1084,MOW,2020-03-12,True,2020-02-24
31,17.59,0,True,2020-03-11,MIL,0,Ryanair,2020-02-23T13:03:22.624381,245,976,LON,2020-03-05,True,2020-02-24
32,17.87,0,True,2020-04-22,CCP,0,eDreams,2020-02-23T22:34:46.307538,136,428,SCL,2020-04-21,True,2020-02-24
33,17.87,0,True,2020-07-07,BSB,1,Biletix,2020-02-22T16:06:33.849114,710,928,RIO,2020-07-01,True,2020-02-24
34,18.1,0,True,2020-03-31,VIE,1,Kiwi.com,2020-02-24T10:53:43.665900,1320,1048,PAR,2020-03-02,True,2020-02-24
35,18.29,0,True,2020-04-28,RIO,1,Biletix,2020-02-24T08:53:15.754426,505,361,BHZ,2020-04-27,True,2020-02-24
36,18.37,0,True,2020-04-01,VIE,0,Kiwi.com,2020-02-24T12:38:54.864208,180,657,MIL,2020-03-31,True,2020-02-24
37,18.37,0,True,2020-04-20,STR,1,City.Travel,2020-02-22T19:27:59.242074,780,338,MIL,2020-04-18,True,2020-02-24
38,18.44,0,True,2020-03-04,BHX,0,Ryanair,2020-02-22T01:05:05.210790,135,321,DUB,2020-03-03,True,2020-02-24
39,18.51,0,True,2020-03-02,GDN,0,Ryanair,2020-02-23T19:17:16.491406,185,730,OSL,2020-02-25,True,2020-02-24
40,18.51,0,True,2020-03-07,KUL,0,Trip.com,2020-02-24T05:53:26.882617,125,324,PEN,2020-03-06,True,2020-02-24
41,18.88,0,True,2020-04-02,STR,1,Kiwi.com,2020-02-24T00:09:48.085942,720,695,ZAD,2020-04-01,True,2020-02-24
42,18.91,0,True,2020-04-06,TJM,0,Utair,2020-02-20T19:02:17.010206,175,552,OMS,2020-04-04,True,2020-02-24
43,18.91,0,True,2020-04-11,OMS,0,Utair,2020-02-23T15:57:22.151438,175,552,TJM,2020-04-04,True,2020-02-24
44,19.0,0,True,2020-05-05,KUL,0,Trip.com,2020-02-24T02:49:32.644990,105,251,JHB,2020-04-30,True,2020-02-24
45,19.19,0,True,2020-03-31,OSL,0,Kiwi.com,2020-02-21T20:59:02.175682,175,782,GDN,2020-03-21,True,2020-02-24
46,19.41,0,True,2020-03-10,GDN,0,Wizz Air,2020-02-23T11:57:21.221135,155,612,BLL,2020-03-07,True,2020-02-24
47,19.52,0,True,2020-04-23,BUD,0,Ryanair,2020-02-24T10:42:56.733209,180,685,BER,2020-04-22,True,2020-02-24
48,19.72,0,True,2020-03-05,MAN,0,Ryanair,2020-02-20T23:01:04.319854,125,263,DUB,2020-03-04,True,2020-02-24
49,19.81,0,True,2020-04-01,FRA,0,Ryanair,2020-02-23T14:49:32.874644,260,1087,REU,2020-03-29,True,2020-02-24
50,19.81,0,True,2020-03-22,KHE,0,Ryanair,2020-02-22T07:51:54.954587,230,1080,KTW,2020-03-15,True,2020-02-24
51,19.91,0,True,2020-03-15,GDN,0,Ryanair,2020-02-21T08:27:12.440224,150,498,STO,2020-03-14,True,2020-02-24
52,19.95,0,True,2020-03-26,KTW,0,Ryanair,2020-02-20T15:53:39.539698,220,964,ODS,2020-03-19,True,2020-02-24
53,20.02,0,True,2020-04-05,PEN,0,Trip.com,2020-02-24T12:24:55.402220,125,324,KUL,2020-04-04,True,2020-02-24
54,20.06,0,True,2020-03-11,BZG,0,Ryanair,2020-02-22T08:41:23.364056,210,939,IEV,2020-03-04,True,2020-02-24
55,20.06,0,True,2020-05-11,WAW,0,Ryanair,2020-02-24T13:39:12.225993,240,1141,BRU,2020-05-06,True,2020-02-24
56,20.08,0,True,2020-04-22,WRO,0,Ryanair,2020-02-24T10:54:30.929635,205,990,OSL,2020-04-17,True,2020-02-24
57,20.08,0,True,2020-03-15,KRK,0,Ryanair,2020-02-24T07:12:08.326960,250,1181,OSL,2020-03-14,True,2020-02-24
58,20.08,0,True,2020-04-09,GDN,0,Ryanair,2020-02-23T11:18:39.883632,120,379,WRO,2020-04-07,True,2020-02-24
59,20.08,0,True,2020-04-16,KTW,0,Ryanair,2020-02-24T08:17:20.570474,205,876,MIL,2020-04-11,True,2020-02-24
60,20.08,0,True,2020-04-01,WAW,0,Ryanair,2020-02-24T12:07:58.606039,230,1049,EIN,2020-03-25,True,2020-02-24
61,20.08,0,True,2020-04-08,KRK,0,Ryanair,2020-02-24T06:56:06.942477,110,299,LWO,2020-04-01,True,2020-02-24
62,20.08,0,True,2020-05-10,GDN,0,Ryanair,2020-02-23T22:49:02.770676,115,367,VXO,2020-05-07,True,2020-02-24
63,20.08,0,True,2020-06-07,KTW,0,Ryanair,2020-02-23T19:40:21.940467,240,1080,KHE,2020-05-27,True,2020-02-24
64,20.08,0,True,2020-04-26,WAW,0,Ryanair,2020-02-22T11:55:14.158906,210,988,OSL,2020-04-25,True,2020-02-24
65,20.08,0,True,2020-05-25,KRK,0,Ryanair,2020-02-23T06:41:42.733376,130,394,PRG,2020-05-18,True,2020-02-24
66,20.08,0,True,2020-03-23,WRO,0,Wizz Air,2020-02-24T13:13:04.493685,195,853,STO,2020-03-20,True,2020-02-24
67,20.08,0,True,2020-03-09,GDN,0,Ryanair,2020-02-24T13:58:46.664159,270,1241,LON,2020-03-04,True,2020-02-24
68,20.08,0,True,2020-03-24,WAW,0,Ryanair,2020-02-23T13:28:59.102755,185,741,STO,2020-03-20,True,2020-02-24
69,20.11,0,True,2020-04-02,SOF,0,eDreams,2020-02-23T17:11:24.017887,240,1141,MIL,2020-03-31,True,2020-02-24
70,20.28,0,True,2020-03-05,JHB,0,eDreams,2020-02-21T06:49:17.487834,120,251,KUL,2020-03-02,True,2020-02-24
71,20.34,0,True,2020-02-28,EVN,0,City.Travel,2020-02-23T11:20:27.956229,315,82,LWN,2020-02-26,True,2020-02-24
72,20.34,0,True,2020-02-29,LWN,0,City.Travel,2020-02-23T21:55:36.579627,315,82,EVN,2020-02-27,True,2020-02-24
73,20.45,0,True,2020-04-08,STO,0,Wizz Air,2020-02-23T17:43:18.269136,135,498,GDN,2020-04-06,True,2020-02-24
74,20.56,0,True,2020-02-28,DNZ,0,Pegasus Airlines,2020-02-22T16:40:56.480413,125,348,IST,2020-02-27,True,2020-02-24
75,20.72,0,True,2020-04-06,MLA,0,Ryanair,2020-02-20T21:27:56.018314,150,559,NAP,2020-04-01,True,2020-02-24
76,20.81,0,True,2020-03-20,STO,0,Kiwi.com,2020-02-21T20:19:14.610580,260,1186,VIE,2020-03-13,True,2020-02-24
77,20.93,0,True,2020-04-16,VIE,1,City.Travel,2020-02-24T12:05:53.135873,1165,786,DUS,2020-04-02,True,2020-02-24
78,21.03,0,True,2020-04-21,LGK,0,Trip.com,2020-02-21T09:07:44.693435,75,130,PEN,2020-04-20,True,2020-02-24
79,21.04,0,True,2020-04-03,BRU,0,FlightNetwork,2020-02-23T06:37:31.466504,240,1161,WAW,2020-04-01,True,2020-02-24
80,21.14,0,True,2020-04-27,BUD,0,Ryanair,2020-02-24T11:46:07.185864,240,1122,ATH,2020-04-19,True,2020-02-24
81,21.31,0,True,2020-03-06,KLF,0,Rusline,2020-02-22T19:40:21.778541,90,131,MOW,2020-03-01,True,2020-02-24
82,21.31,0,True,2020-05-03,MOW,0,Rusline,2020-02-24T12:10:53.525963,90,131,KLF,2020-04-24,True,2020-02-24
83,21.35,0,True,2020-03-01,BTS,0,KupiBilet.ru,2020-02-24T07:45:53.237584,225,61,VIE,2020-02-29,True,2020-02-24
84,21.35,0,True,2020-03-13,VIE,0,KupiBilet.ru,2020-02-23T10:08:49.634469,225,61,BTS,2020-02-27,True,2020-02-24
85,21.59,0,True,2020-03-11,BRU,0,Trip.com,2020-02-24T06:00:55.188440,245,1130,BUD,2020-03-09,True,2020-02-24
86,21.6,0,True,2020-06-17,SBW,0,Trip.com,2020-02-24T05:13:04.753741,160,607,BKI,2020-05-15,True,2020-02-24
87,21.6,0,True,2020-04-29,OSL,0,Ryanair,2020-02-24T05:41:37.484607,230,1023,LON,2020-04-22,True,2020-02-24
88,21.62,0,True,2020-03-28,BTU,0,Trip.com,2020-02-24T06:29:23.652377,105,354,KCH,2020-03-25,True,2020-02-24
89,21.65,0,True,2020-03-18,VIE,0,Kiwi.com,2020-02-23T16:05:29.947607,275,1296,OSL,2020-03-15,True,2020-02-24
90,21.66,0,True,2020-04-08,INI,0,FlightNetwork,2020-02-20T20:20:07.023114,170,671,VIE,2020-04-05,True,2020-02-24
91,21.66,0,True,2020-05-09,TSE,0,Tickets.kz,2020-02-20T14:00:10.615850,125,407,PWQ,2020-04-20,True,2020-02-24
92,21.76,0,True,2020-05-05,PWQ,0,Tickets.kz,2020-02-21T04:27:39.670871,125,407,TSE,2020-05-02,True,2020-02-24
93,21.8,0,True,2020-05-10,PMO,0,Ryanair,2020-02-21T08:46:28.852759,150,407,ROM,2020-05-07,True,2020-02-24
94,21.8,0,True,2020-04-06,MIL,0,Wizz Air,2020-02-21T06:18:06.736817,240,1141,SOF,2020-04-02,True,2020-02-24
95,21.8,0,True,2020-03-27,MIL,0,Ryanair,2020-02-21T19:08:35.174171,200,819,BRI,2020-03-27,True,2020-02-24
96,21.8,0,True,2020-03-15,BRE,0,Ryanair,2020-02-21T14:40:18.300101,205,824,MIL,2020-03-11,True,2020-02-24
97,21.8,0,True,2020-03-25,CGN,0,Ryanair,2020-02-21T15:56:34.204290,180,643,CPH,2020-03-23,True,2020-02-24
98,21.8,0,True,2020-03-10,FRA,0,Ryanair,2020-02-20T20:38:20.409144,240,1084,DUB,2020-03-09,True,2020-02-24
99,21.8,0,True,2020-04-24,CGN,0,Ryanair,2020-02-21T19:41:41.058851,175,610,MIL,2020-04-23,True,2020-02-24
100,21.8,0,True,2020-05-14,AHO,0,Ryanair,2020-02-20T15:54:54.723284,160,556,MIL,2020-05-07,True,2020-02-24
101,21.8,0,True,2020-03-18,NTE,0,Ryanair,2020-02-21T19:52:00.253531,175,674,MRS,2020-03-11,True,2020-02-24
102,21.8,0,True,2020-03-05,TLS,0,Ryanair,2020-02-20T18:41:52.214324,240,922,LON,2020-03-03,True,2020-02-24
103,21.8,0,True,2020-04-21,VCE,0,Ryanair,2020-02-20T18:28:04.557925,150,556,NAP,2020-04-21,True,2020-02-24
104,21.8,0,True,2020-03-11,EIN,0,Ryanair,2020-02-20T14:37:03.790448,200,717,MIL,2020-03-04,True,2020-02-24
105,21.8,0,True,2020-03-09,BER,0,Ryanair,2020-02-21T14:32:05.800313,225,905,LON,2020-03-04,True,2020-02-24
106,21.8,0,True,2020-05-17,BRI,0,Ryanair,2020-02-21T20:15:39.156378,130,383,ROM,2020-05-15,True,2020-02-24
107,21.8,0,True,2020-04-07,MIL,0,Ryanair,2020-02-20T18:42:52.388627,190,869,BDS,2020-03-31,True,2020-02-24
108,21.8,0,True,2020-03-25,BZR,0,Ryanair,2020-02-21T06:21:16.294589,185,688,PAR,2020-03-18,True,2020-02-24
109,21.8,0,True,2020-04-27,ROM,0,Ryanair,2020-02-21T04:47:36.349108,130,383,BRI,2020-04-23,True,2020-02-24
110,21.8,0,True,2020-03-03,DTM,0,Ryanair,2020-02-21T14:17:29.712805,165,508,LON,2020-03-01,True,2020-02-24
111,21.8,0,True,2020-03-26,ROM,0,Ryanair,2020-02-21T09:51:38.081555,240,1058,ATH,2020-03-18,True,2020-02-24
112,21.8,0,True,2020-03-17,NAP,0,Ryanair,2020-02-20T15:29:40.252512,170,648,MIL,2020-03-10,True,2020-02-24
113,21.8,0,True,2020-05-29,TSR,0,Ryanair,2020-02-20T13:55:32.101259,125,397,BUH,2020-05-27,True,2020-02-24
114,21.8,0,True,2020-03-29,MIL,0,Ryanair,2020-02-20T19:07:32.870212,185,659,BRU,2020-03-26,True,2020-02-24
115,21.8,0,True,2020-03-18,MIL,0,Ryanair,2020-02-21T11:04:16.270472,245,1096,WAW,2020-03-11,True,2020-02-24
116,21.8,0,True,2020-04-08,MIL,0,Ryanair,2020-02-21T10:52:20.980841,230,1048,CTA,2020-04-01,True,2020-02-24
117,21.8,0,True,2020-03-26,MIL,0,Ryanair,2020-02-21T00:54:46.449230,150,438,NUE,2020-03-12,True,2020-02-24
118,21.8,0,True,2020-03-03,TKU,0,FlightNetwork,2020-02-20T16:48:49.594771,155,631,KUN,2020-02-25,True,2020-02-24
119,21.8,0,True,2020-04-29,SCQ,0,Ryanair,2020-02-20T19:45:27.672005,254,1192,LON,2020-04-25,True,2020-02-24
120,21.8,0,True,2020-03-31,BRU,0,Ryanair,2020-02-21T14:43:17.229871,205,875,PSA,2020-03-29,True,2020-02-24
121,21.8,0,True,2020-04-03,MIL,0,Ryanair,2020-02-21T12:47:39.891016,180,714,CAG,2020-03-24,True,2020-02-24
122,21.8,0,True,2020-04-20,BRI,0,Ryanair,2020-02-21T10:26:53.050104,195,819,MIL,2020-04-06,True,2020-02-24
123,21.8,0,True,2020-03-26,SUF,0,Ryanair,2020-02-20T16:28:45.872137,215,969,MIL,2020-03-24,True,2020-02-24
124,21.8,0,True,2020-03-12,MIL,0,Ryanair,2020-02-21T10:15:25.136404,210,795,BER,2020-03-04,True,2020-02-24
125,21.8,0,True,2020-04-21,DUB,0,Ryanair,2020-02-20T23:57:01.921258,110,224,LPL,2020-04-20,True,2020-02-24
126,21.8,0,True,2020-03-29,EIN,0,Ryanair,2020-02-21T12:10:58.058325,140,356,LON,2020-03-26,True,2020-02-24
127,21.8,0,True,2020-03-26,CTA,0,Ryanair,2020-02-21T11:10:01.395816,235,1048,MIL,2020-03-17,True,2020-02-24
128,21.8,0,True,2020-03-03,BRE,0,Ryanair,2020-02-21T23:24:10.982475,175,591,LON,2020-03-02,True,2020-02-24
129,21.83,0,True,2020-03-17,STO,0,Ryanair,2020-02-21T11:12:13.823996,185,741,WAW,2020-03-08,True,2020-02-24
130,21.91,0,True,2020-11-16,XAP,1,Mytrip.com,2020-02-21T22:32:01.693227,1200,408,FLN,2020-11-12,True,2020-02-24
131,21.96,0,True,2020-04-15,VLC,0,SuperSaver.ru,2020-02-24T06:47:51.733848,110,274,PMI,2020-04-11,True,2020-02-24
132,22.01,0,True,2020-03-27,FRA,0,Ryanair,2020-02-24T10:43:47.859795,265,1225,BRI,2020-03-23,True,2020-02-24
133,22.01,0,True,2020-03-05,CGN,0,Ryanair,2020-02-22T21:38:17.425606,235,953,DUB,2020-03-04,True,2020-02-24
134,22.01,0,True,2020-03-04,NAP,0,Ryanair,2020-02-24T09:26:11.922580,160,556,VCE,2020-03-04,True,2020-02-24
135,22.01,0,True,2020-03-18,BER,0,Ryanair,2020-02-22T11:01:31.635040,190,752,VCE,2020-03-16,True,2020-02-24
136,22.01,0,True,2020-03-31,ODS,0,Ryanair,2020-02-24T09:54:40.205801,220,964,KTW,2020-03-26,True,2020-02-24
137,22.01,0,True,2020-03-26,TLV,0,Ryanair,2020-02-24T13:44:03.249939,140,373,PFO,2020-03-24,True,2020-02-24
138,22.01,0,True,2020-03-11,KCH,0,Trip.com,2020-02-24T11:39:03.770772,105,354,BTU,2020-03-10,True,2020-02-24
139,22.01,0,True,2020-03-14,FKB,0,Ryanair,2020-02-22T16:24:41.761054,175,653,LON,2020-03-11,True,2020-02-24
140,22.01,0,True,2020-03-29,MIL,0,Ryanair,2020-02-22T02:37:12.618527,230,1020,VIT,2020-03-28,True,2020-02-24
141,22.01,0,True,2020-04-18,BOD,0,Ryanair,2020-02-24T13:13:31.995115,200,818,MIL,2020-04-16,True,2020-02-24
142,22.01,0,True,2020-05-09,MIL,0,Ryanair,2020-02-23T21:47:40.570978,165,556,AHO,2020-05-06,True,2020-02-24
143,22.01,0,True,2020-03-05,TLS,0,Ryanair,2020-02-23T14:41:02.601999,230,1030,LIS,2020-03-03,True,2020-02-24
144,22.01,0,True,2020-03-12,MAD,0,Ryanair,2020-02-23T08:51:57.868649,265,1149,MIL,2020-03-10,True,2020-02-24
145,22.01,0,True,2020-03-21,BER,0,Ryanair,2020-02-24T11:30:20.656186,210,795,MIL,2020-03-18,True,2020-02-24
146,22.01,0,True,2020-03-25,CGN,0,Ryanair,2020-02-23T13:19:17.137228,220,947,WAW,2020-03-23,True,2020-02-24
147,22.01,0,True,2020-04-05,EIN,0,Ryanair,2020-02-23T06:37:17.620009,220,1049,WAW,2020-04-01,True,2020-02-24
148,22.01,0,True,2020-03-11,FRA,0,Ryanair,2020-02-24T01:20:53.271541,230,994,ROM,2020-03-04,True,2020-02-24
149,22.01,0,True,2020-04-19,HRK,0,Ryanair,2020-02-24T13:30:00.668151,220,912,VNO,2020-04-15,True,2020-02-24
150,22.01,0,True,2020-03-01,CGN,0,Ryanair,2020-02-23T21:46:27.708223,175,687,BRS,2020-02-28,True,2020-02-24
151,22.01,0,True,2020-04-02,MIL,0,Ryanair,2020-02-22T14:12:02.278402,205,969,SUF,2020-04-01,True,2020-02-24
152,22.01,0,True,2020-03-28,NUE,0,Ryanair,2020-02-23T14:04:37.595274,150,438,MIL,2020-03-26,True,2020-02-24
153,22.01,0,True,2020-03-16,FRA,0,Ryanair,2020-02-24T13:41:58.913749,255,1197,CAG,2020-03-13,True,2020-02-24
154,22.01,0,True,2020-04-03,ROM,0,Ryanair,2020-02-22T05:45:46.239659,150,407,PMO,2020-04-01,True,2020-02-24
155,22.01,0,True,2020-03-20,PFO,0,Ryanair,2020-02-24T09:25:31.157020,140,373,TLV,2020-03-18,True,2020-02-24
156,22.01,0,True,2020-03-07,BRU,0,Ryanair,2020-02-22T13:08:27.031619,170,562,MAN,2020-03-04,True,2020-02-24
157,22.01,0,True,2020-03-29,FRA,0,Ryanair,2020-02-24T12:42:20.982202,245,1196,KIR,2020-03-23,True,2020-02-24
158,22.01,0,True,2020-05-10,SUF,0,Ryanair,2020-02-23T14:50:14.185391,180,747,BLQ,2020-05-07,True,2020-02-24
159,22.01,0,True,2020-03-26,NUE,0,Ryanair,2020-02-24T10:23:36.569066,210,806,LON,2020-03-25,True,2020-02-24
160,22.01,0,True,2020-04-10,MIL,0,Ryanair,2020-02-23T12:57:07.535249,210,886,PMI,2020-03-30,True,2020-02-24
161,22.01,0,True,2020-03-18,SOF,0,Ryanair,2020-02-24T13:31:31.658662,165,530,ATH,2020-03-17,True,2020-02-24
162,22.01,0,True,2020-03-26,CGN,0,Ryanair,2020-02-22T22:38:09.725171,190,771,BLQ,2020-03-23,True,2020-02-24
163,22.01,0,True,2020-05-14,CGN,0,Ryanair,2020-02-22T00:27:53.124251,175,691,VCE,2020-05-09,True,2020-02-24
164,22.01,0,True,2020-05-19,PSA,0,Ryanair,2020-02-22T07:46:30.179069,205,938,MLA,2020-05-14,True,2020-02-24
165,22.01,0,True,2020-04-06,MRS,0,Ryanair,2020-02-22T07:01:38.313771,275,1325,FAO,2020-04-03,True,2020-02-24
166,22.01,0,True,2020-04-03,DTM,0,Wizz Air,2020-02-22T09:10:44.894693,185,792,GDN,2020-03-31,True,2020-02-24
167,22.01,0,True,2020-04-27,BCN,0,Ryanair,2020-02-22T21:22:02.828564,270,1190,LON,2020-04-25,True,2020-02-24
168,22.01,0,True,2020-03-30,MIL,0,Ryanair,2020-02-22T20:36:19.513309,175,610,CGN,2020-03-25,True,2020-02-24
169,22.01,0,True,2020-03-23,NAP,0,Ryanair,2020-02-23T15:09:26.518507,155,559,MLA,2020-03-20,True,2020-02-24
170,22.01,0,True,2020-05-12,CTA,0,Ryanair,2020-02-24T06:56:33.315797,165,537,ROM,2020-05-08,True,2020-02-24
171,22.01,0,True,2020-04-02,BER,0,Ryanair,2020-02-22T20:44:22.315782,150,528,KRK,2020-03-17,True,2020-02-24
172,22.01,0,True,2020-04-14,KHE,0,Ryanair,2020-02-24T10:32:13.731091,230,1018,KRK,2020-04-11,True,2020-02-24
173,22.01,0,True,2020-03-28,BRU,0,Ryanair,2020-02-23T13:54:01.164138,210,877,WRO,2020-03-14,True,2020-02-24
174,22.01,0,True,2020-03-16,BUH,0,Ryanair,2020-02-22T04:28:05.665763,130,397,TSR,2020-03-13,True,2020-02-24
175,22.01,0,True,2020-04-01,MIL,0,Ryanair,2020-02-22T00:41:28.095364,185,708,PAR,2020-03-31,True,2020-02-24
176,22.01,0,True,2020-03-26,BRU,0,Ryanair,2020-02-23T12:18:00.438137,180,644,BER,2020-03-23,True,2020-02-24
177,22.01,0,True,2020-03-31,IEV,0,Ryanair,2020-02-24T12:52:28.465810,210,939,BZG,2020-03-25,True,2020-02-24
178,22.01,0,True,2020-03-30,CGN,0,Ryanair,2020-02-24T10:12:06.687756,160,488,LON,2020-03-26,True,2020-02-24
179,22.01,0,True,2020-04-04,MIL,0,Ryanair,2020-02-24T11:37:15.381583,170,648,NAP,2020-03-25,True,2020-02-24
180,22.01,0,True,2020-04-23,BRU,0,Ryanair,2020-02-23T20:02:33.636379,195,793,CPH,2020-04-18,True,2020-02-24
181,22.01,0,True,2020-03-27,DEB,0,Wizz Air,2020-02-22T09:09:41.765104,220,1013,MIL,2020-03-23,True,2020-02-24
182,22.01,0,True,2020-03-26,KUN,0,Ryanair,2020-02-23T21:19:49.154569,175,717,CPH,2020-03-24,True,2020-02-24
183,22.01,0,True,2020-03-14,REU,0,Ryanair,2020-02-23T15:39:55.548301,270,1196,LON,2020-03-07,True,2020-02-24
184,22.01,0,True,2020-04-10,MIL,0,Ryanair,2020-02-23T11:38:09.599701,270,1149,MAD,2020-04-05,True,2020-02-24
185,22.01,0,True,2020-03-31,CGN,0,Ryanair,2020-02-23T17:46:51.181319,275,1305,PMI,2020-03-29,True,2020-02-24
186,22.01,0,True,2020-04-15,MAD,0,Ryanair,2020-02-24T01:38:20.469563,300,1303,LON,2020-04-11,True,2020-02-24
187,22.01,0,True,2020-03-26,FRA,0,Ryanair,2020-02-23T22:58:40.657066,190,616,LON,2020-03-23,True,2020-02-24
188,22.01,0,True,2020-03-21,FRA,0,Ryanair,2020-02-23T20:36:29.471233,165,494,MIL,2020-03-17,True,2020-02-24
189,22.01,0,True,2020-05-23,PSR,0,Ryanair,2020-02-22T09:33:19.034206,175,732,MLA,2020-05-16,True,2020-02-24
190,22.01,0,True,2020-03-10,BRU,0,Ryanair,2020-02-23T08:14:29.643464,205,793,TLS,2020-03-04,True,2020-02-24
191,22.01,0,True,2020-05-18,ROM,0,Ryanair,2020-02-23T13:50:34.829765,165,537,CTA,2020-05-17,True,2020-02-24
192,22.01,0,True,2020-04-23,MAD,0,Ryanair,2020-02-22T20:05:20.990514,175,565,TNG,2020-04-20,True,2020-02-24
193,22.01,0,True,2020-03-25,BRU,0,Ryanair,2020-02-22T16:40:24.984540,260,1221,STO,2020-03-15,True,2020-02-24
194,22.01,0,True,2020-03-14,PSA,0,Ryanair,2020-02-24T06:46:07.401143,145,506,CAG,2020-03-08,True,2020-02-24
195,22.11,0,True,2020-02-29,BCN,0,Ryanair,2020-02-20T20:35:09.440717,115,202,PMI,2020-02-27,True,2020-02-24
196,22.15,0,True,2020-03-15,CPH,0,Ryanair,2020-02-23T17:14:48.052630,200,793,BRU,2020-03-13,True,2020-02-24
197,22.15,0,True,2020-04-20,CPH,0,Ryanair,2020-02-23T08:37:29.526375,220,993,MAN,2020-04-06,True,2020-02-24
198,22.3,0,True,2020-05-18,KHE,0,Ryanair,2020-02-24T13:55:46.567790,250,1217,VIE,2020-05-15,True,2020-02-24
199,22.33,0,True,2020-05-05,PMI,0,Ryanair,2020-02-24T10:23:08.686001,115,202,BCN,2020-04-29,True,2020-02-24
