,value,trip_class,show_to_aff,return_date,origin,number_of_changes,gate,found_at,duration,distance,destination,depart_date,actual,snapshot_on
50,22.34,0,True,2020-05-27,BSB,1,Mytrip.com,2020-03-03T23:57:49.210446,540,928,RIO,2020-05-21,True,2020-03-05
51,22.35,0,True,2020-05-24,MGF,2,Mytrip.com,2020-03-05T12:52:12.664517,1620,367,CWB,2020-05-23,True,2020-03-05
52,22.41,0,True,2020-04-26,WAW,0,Kiwi.com,2020-03-05T11:07:00.570865,225,1026,OSL,2020-04-23,True,2020-03-05
53,22.46,0,True,2020-03-24,KTW,0,Kiwi.com,2020-03-02T10:23:37.299899,240,1118,OSL,2020-03-20,True,2020-03-05
54,22.59,0,True,2020-03-29,INI,0,FlightNetwork,2020-03-02T09:17:58.082799,170,671,VIE,2020-03-27,True,2020-03-05
55,22.75,0,True,2020-05-13,BRU,0,Wizz Air,2020-03-05T03:57:16.574825,240,1130,BUD,2020-05-09,True,2020-03-05
56,22.75,0,True,2020-05-09,VNO,0,Wizz Air,2020-03-05T05:35:05.214227,340,1666,LON,2020-05-05,True,2020-03-05
57,22.76,0,True,2020-06-01,WRY,0,Svyaznoy Travel,2020-03-02T23:06:39.822548,4,2,PPW,2020-06-01,True,2020-03-05
58,22.81,0,True,2020-04-23,MIL,0,Wizz Air,2020-03-04T11:11:21.646738,205,901,TSR,2020-04-14,True,2020-03-05
59,22.91,0,True,2020-05-16,XAP,0,Mytrip.com,2020-03-02T21:10:05.096904,120,408,FLN,2020-05-13,True,2020-03-05
60,22.91,0,True,2020-03-29,GDN,0,Kiwi.com,2020-03-03T14:18:33.321628,235,1131,MOL,2020-03-27,True,2020-03-05
61,22.93,0,True,2020-03-18,IST,0,Pegasus Airlines,2020-03-03T21:38:16.928169,130,323,ANK,2020-03-11,True,2020-03-05
62,22.97,0,True,2020-03-17,TSR,0,FlightNetwork,2020-03-02T22:46:33.164495,200,875,FMM,2020-03-11,True,2020-03-05
63,22.97,0,True,2020-03-22,IZM,0,Pegasus Airlines,2020-03-04T15:03:58.897896,135,344,IST,2020-03-19,True,2020-03-05
64,22.97,0,True,2020-03-18,ANK,0,Pegasus Airlines,2020-03-04T18:42:02.332673,130,323,IST,2020-03-11,True,2020-03-05
65,23.03,0,True,2020-03-17,FMM,0,FlightNetwork,2020-03-02T22:54:51.603906,200,875,TSR,2020-03-11,True,2020-03-05
66,23.05,0,True,2020-03-16,SCL,0,FlightNetwork,2020-03-03T16:53:45.153985,131,428,CCP,2020-03-16,True,2020-03-05
67,23.06,0,True,2020-03-15,BJA,0,Trip.ru,2020-03-05T09:01:24.577433,60,166,ALG,2020-03-14,True,2020-03-05
68,23.09,0,True,2020-04-02,BHZ,1,Mytrip.com,2020-03-03T08:38:51.919738,250,495,SAO,2020-03-31,True,2020-03-05
69,23.15,0,True,2020-03-29,KUL,0,Trip.com,2020-03-05T09:39:34.896646,120,251,JHB,2020-03-27,True,2020-03-05
70,23.18,0,True,2020-03-26,CCP,0,FlightNetwork,2020-03-04T11:33:14.971512,131,428,SCL,2020-03-24,True,2020-03-05
71,23.32,0,True,2020-06-01,RIO,1,Mytrip.com,2020-03-03T00:30:33.199526,670,361,BHZ,2020-05-25,True,2020-03-05
72,23.34,0,True,2020-04-28,OSL,0,Kiwi.com,2020-03-03T15:46:16.774787,235,1118,KTW,2020-04-24,True,2020-03-05
73,23.44,0,True,2020-03-27,MOL,0,Kiwi.com,2020-03-02T09:02:00.797528,240,1131,GDN,2020-03-16,True,2020-03-05
74,23.46,0,True,2020-06-01,LWO,0,Kiwi.com,2020-03-05T07:05:02.261446,115,355,KTW,2020-05-20,True,2020-03-05
75,23.56,0,True,2020-04-23,SAO,1,Mytrip.com,2020-03-02T21:06:09.072229,250,495,BHZ,2020-04-16,True,2020-03-05
76,23.56,0,True,2020-05-26,SAO,1,Mytrip.com,2020-03-04T18:20:58.204102,760,853,BSB,2020-05-19,True,2020-03-05
77,23.58,0,True,2020-05-19,RIO,1,Mytrip.com,2020-03-02T13:07:58.942837,470,928,BSB,2020-05-14,True,2020-03-05
78,23.59,0,True,2020-06-05,FDH,0,Kiwi.com,2020-03-02T10:58:05.010778,185,795,TZL,2020-05-11,True,2020-03-05
79,23.61,0,True,2020-04-22,FLN,0,Mytrip.com,2020-03-04T23:41:48.899877,120,408,XAP,2020-04-17,True,2020-03-05
80,23.65,0,True,2020-05-05,MGF,2,Mytrip.com,2020-03-03T00:07:01.689786,720,538,SAO,2020-05-05,True,2020-03-05
81,23.74,0,True,2020-04-20,POZ,0,Kiwi.com,2020-03-02T11:46:37.407979,195,856,OSL,2020-04-06,True,2020-03-05
82,23.79,0,True,2020-04-18,KTW,0,Kiwi.com,2020-03-05T09:15:36.955787,205,876,MIL,2020-04-12,True,2020-03-05
83,23.82,0,True,2020-04-15,GDN,0,Kiwi.com,2020-03-03T19:38:44.556449,265,1241,LON,2020-04-08,True,2020-03-05
84,23.96,0,True,2020-03-11,AOR,0,Mytrip.com,2020-03-02T13:17:51.269713,130,409,KUL,2020-03-08,True,2020-03-05
85,23.96,0,True,2020-04-01,FLN,1,Mytrip.com,2020-03-02T11:36:09.044605,1045,514,SAO,2020-03-31,True,2020-03-05
86,24.02,0,True,2020-06-14,PRG,1,Kiwi.com,2020-03-02T23:37:10.748451,1195,1567,HRK,2020-06-01,True,2020-03-05
87,24.36,0,True,2020-05-30,PEN,0,Trip.com,2020-03-02T13:53:58.685571,125,324,KUL,2020-05-20,True,2020-03-05
88,24.41,0,True,2020-07-15,CEB,0,MyHolidays,2020-03-02T06:59:45.979620,105,980,CGM,2020-07-10,True,2020-03-05
89,24.43,0,True,2020-03-13,ALG,0,Mytrip.com,2020-03-02T14:36:22.433144,60,166,BJA,2020-03-12,True,2020-03-05
90,24.43,0,True,2020-03-11,ADA,0,Pegasus Airlines,2020-03-04T07:56:37.338039,125,399,AYT,2020-03-09,True,2020-03-05
91,24.56,0,True,2020-03-24,KUN,0,Kiwi.com,2020-03-05T11:01:15.911881,155,631,TKU,2020-03-21,True,2020-03-05
92,24.56,0,True,2020-03-11,OSL,0,Kiwi.com,2020-03-05T12:55:44.653221,275,1387,VIE,2020-03-09,True,2020-03-05
93,24.58,0,True,2020-03-22,BRE,0,Kiwi.com,2020-03-03T21:44:12.216459,205,775,VIE,2020-03-21,True,2020-03-05
94,24.59,0,True,2020-06-06,SCL,0,Vayama,2020-03-05T12:33:26.487804,166,619,ZCO,2020-05-31,True,2020-03-05
95,24.67,0,True,2020-03-05,IST,0,Pegasus Airlines,2020-03-04T14:42:56.546948,125,348,DNZ,2020-03-05,True,2020-03-05
96,24.74,0,True,2020-03-11,IST,0,Pegasus Airlines,2020-03-05T06:54:42.046753,165,578,ASR,2020-03-11,True,2020-03-05
97,24.74,0,True,2020-03-08,KYA,0,Pegasus Airlines,2020-03-05T09:05:07.440201,140,428,IST,2020-03-07,True,2020-03-05
98,24.92,0,True,2020-05-17,VIE,0,Kiwi.com,2020-03-05T08:50:56.229209,255,1186,STO,2020-05-14,True,2020-03-05
99,24.92,0,True,2020-04-16,RJA,0,MyHolidays,2020-03-03T07:05:45.976629,105,164,VTZ,2020-04-09,True,2020-03-05
100,24.96,0,True,2020-08-18,SAO,1,Mytrip.com,2020-03-03T00:44:03.873292,550,865,POA,2020-08-11,True,2020-03-05
101,24.99,0,True,2021-01-22,BSB,1,Mytrip.com,2020-03-02T12:03:04.113007,525,853,SAO,2021-01-04,True,2020-03-05
102,24.99,0,True,2020-06-23,POA,1,Mytrip.com,2020-03-03T15:09:27.870518,835,1604,BSB,2020-06-22,True,2020-03-05
103,25.05,0,True,2020-03-22,SCL,0,FlightNetwork,2020-03-03T15:38:54.478601,158,679,CPO,2020-03-19,True,2020-03-05
104,25.05,0,True,2020-04-19,ANF,0,FlightNetwork,2020-03-03T15:08:54.405236,166,723,LSC,2020-04-16,True,2020-03-05
105,25.11,0,True,2020-04-23,ZCO,0,FlightNetwork,2020-03-03T15:31:55.085952,163,619,SCL,2020-04-02,True,2020-03-05
106,25.12,0,True,2020-10-31,IEV,1,Kiwi.com,2020-03-03T05:43:53.305546,545,1583,FRA,2020-05-01,True,2020-03-05
107,25.24,0,True,2020-03-14,ASR,0,Pegasus Airlines,2020-03-04T10:35:01.683252,165,578,IST,2020-03-13,True,2020-03-05
108,25.24,0,True,2020-03-29,LSC,0,FlightNetwork,2020-03-04T17:17:10.997888,153,723,ANF,2020-03-27,True,2020-03-05
109,25.3,0,True,2020-08-31,TPE,1,eDreams,2020-03-05T07:23:57.086796,4095,12530,NYC,2020-06-27,True,2020-03-05
110,25.36,0,True,2020-09-09,POA,1,Mytrip.com,2020-03-04T02:12:46.545800,515,865,SAO,2020-09-02,True,2020-03-05
111,25.47,0,True,2020-04-27,BBA,0,FlightNetwork,2020-03-03T17:55:32.572179,133,511,PMC,2020-04-25,True,2020-03-05
112,25.5,0,True,2020-03-21,PMC,0,FlightNetwork,2020-03-05T01:44:29.140258,129,511,BBA,2020-03-18,True,2020-03-05
113,25.56,0,True,2020-03-23,BUD,0,Kiwi.com,2020-03-03T12:56:21.729336,120,412,TGM,2020-03-21,True,2020-03-05
114,25.61,0,True,2020-04-28,RIO,1,Mytrip.com,2020-03-02T23:51:02.575302,245,365,SAO,2020-03-31,True,2020-03-05
115,25.67,0,True,2020-03-14,BUH,0,Kiwi.com,2020-03-05T11:34:36.139273,345,1828,ETH,2020-03-10,True,2020-03-05
116,25.73,0,True,2020-09-01,POA,1,Mytrip.com,2020-03-03T20:42:09.352570,715,1119,RIO,2020-08-31,True,2020-03-05
117,25.74,0,True,2020-04-05,MYY,0,Mytrip.com,2020-03-02T18:27:14.948832,120,513,KCH,2020-04-03,True,2020-03-05
118,25.79,0,True,2020-07-26,RGN,0,MyHolidays,2020-03-04T12:50:53.484574,160,583,BKK,2020-04-05,True,2020-03-05
119,25.8,0,True,2020-03-05,IST,0,Kiwi.com,2020-03-02T07:02:49.844509,135,344,IZM,2020-03-05,True,2020-03-05
120,25.86,0,True,2020-03-22,DVO,0,Trip.com,2020-03-04T13:47:27.629027,130,398,CEB,2020-03-20,True,2020-03-05
121,25.89,0,True,2020-03-20,KUL,0,Mytrip.com,2020-03-02T19:32:14.860374,120,330,TGG,2020-03-18,True,2020-03-05
122,25.89,0,True,2020-03-20,KUL,0,Mytrip.com,2020-03-02T15:12:42.130963,125,409,AOR,2020-03-19,True,2020-03-05
123,25.91,0,True,2020-03-27,KBR,0,Mytrip.com,2020-03-02T18:52:02.528482,125,385,KUL,2020-03-27,True,2020-03-05
124,25.94,0,True,2020-10-16,CEB,0,Trip.com,2020-03-04T14:03:46.734259,125,237,OZC,2020-10-13,True,2020-03-05
125,26.04,0,True,2020-03-18,DNZ,0,Pegasus Airlines,2020-03-04T17:33:59.078266,125,348,IST,2020-03-11,True,2020-03-05
126,26.11,0,True,2020-03-23,CEB,0,Trip.com,2020-03-04T15:49:45.935328,130,398,DVO,2020-03-16,True,2020-03-05
127,26.11,0,True,2020-03-14,LON,0,Kiwi.com,2020-03-02T08:39:09.859919,250,1164,OSL,2020-03-11,True,2020-03-05
128,26.12,0,True,2020-03-22,PEN,0,Trip.com,2020-03-05T12:09:00.052086,75,130,LGK,2020-03-15,True,2020-03-05
129,26.15,0,True,2020-05-21,KUL,0,Trip.com,2020-03-04T23:46:34.779515,145,385,KBR,2020-05-18,True,2020-03-05
130,26.39,0,True,2020-03-24,BKK,0,Gotogate,2020-03-03T07:11:44.336086,130,482,UBP,2020-03-18,True,2020-03-05
131,26.42,0,True,2020-08-05,CWB,1,Mytrip.com,2020-03-02T06:44:46.464609,255,359,SAO,2020-06-27,True,2020-03-05
132,26.88,0,True,2020-03-31,KRR,0,Azimuth,2020-03-04T14:06:32.035638,220,1076,KLF,2020-03-31,True,2020-03-05
133,26.88,0,True,2020-04-24,MRV,0,Azimuth,2020-03-03T11:01:37.449236,115,438,ROV,2020-04-17,True,2020-03-05
134,26.88,0,True,2020-04-10,ASF,0,Azimuth,2020-03-05T07:00:15.194202,135,448,MRV,2020-04-07,True,2020-03-05
135,26.88,0,True,2020-04-24,KLF,0,Azimuth,2020-03-03T01:13:19.736979,190,822,ROV,2020-04-17,True,2020-03-05
136,26.88,0,True,2020-04-17,ROV,0,Azimuth,2020-03-02T15:53:44.168338,190,822,KLF,2020-04-10,True,2020-03-05
137,26.88,0,True,2020-04-24,MRV,0,Azimuth,2020-03-03T12:34:51.758627,135,448,ASF,2020-04-17,True,2020-03-05
138,26.88,0,True,2020-04-07,ROV,0,Azimuth,2020-03-05T10:04:24.619066,115,438,MRV,2020-04-07,True,2020-03-05
139,26.88,0,True,2020-03-22,KLF,0,Azimuth,2020-03-04T10:45:51.038034,235,1076,KRR,2020-03-15,True,2020-03-05
140,26.88,0,True,2020-04-17,UFA,0,Azimuth,2020-03-05T13:04:12.955707,280,1360,ROV,2020-04-12,True,2020-03-05
141,26.97,0,True,2020-07-15,CEB,0,MyHolidays,2020-03-03T00:48:01.429664,105,163,ILO,2020-07-10,True,2020-03-05
142,26.97,0,True,2020-03-17,CEB,0,Trip.com,2020-03-04T23:05:35.354815,95,222,CGY,2020-03-10,True,2020-03-05
143,27.04,0,True,2020-05-19,TGM,0,FlightNetwork,2020-03-02T22:09:19.111032,120,412,BUD,2020-05-14,True,2020-03-05
144,27.06,0,True,2020-03-24,CGY,0,Trip.com,2020-03-04T01:24:21.944290,95,222,CEB,2020-03-22,True,2020-03-05
145,27.12,0,True,2020-04-19,PMC,0,FlightNetwork,2020-03-05T00:48:43.231933,210,916,SCL,2020-04-16,True,2020-03-05
146,27.16,0,True,2020-03-08,CJU,0,Kiwi.com,2020-03-02T18:17:59.124150,140,451,SEL,2020-03-06,True,2020-03-05
147,27.18,0,True,2020-03-28,AYT,0,Pegasus Airlines,2020-03-04T14:10:59.055869,150,463,IST,2020-03-21,True,2020-03-05
148,27.18,0,True,2020-03-28,DLM,0,Pegasus Airlines,2020-03-04T05:49:02.167004,150,467,IST,2020-03-28,True,2020-03-05
149,27.23,0,True,2020-04-01,SCL,0,FlightNetwork,2020-03-04T00:43:57.981604,200,916,PMC,2020-03-23,True,2020-03-05
150,27.24,0,True,2020-08-27,CIT,0,Tickets.ru,2020-03-02T07:15:37.464520,180,615,ALA,2020-08-25,True,2020-03-05
151,27.26,0,True,2020-05-24,DMB,0,Tickets.kz,2020-03-05T10:03:53.678158,130,460,ALA,2020-05-22,True,2020-03-05
152,27.26,0,True,2020-04-17,ALA,0,Tickets.kz,2020-03-05T08:00:41.327106,130,460,DMB,2020-04-16,True,2020-03-05
153,27.27,0,True,2020-06-16,ALA,0,Tickets.kz,2020-03-05T08:06:04.568102,180,615,CIT,2020-06-09,True,2020-03-05
154,27.33,0,True,2020-03-25,ANK,0,Pegasus Airlines,2020-03-02T20:58:10.661435,135,405,AYT,2020-03-23,True,2020-03-05
155,27.38,0,True,2020-03-29,OSL,0,Kiwi.com,2020-03-02T13:48:36.059468,240,1164,LON,2020-03-28,True,2020-03-05
156,27.45,0,True,2020-03-11,SEL,0,Kiwi.com,2020-03-04T07:15:52.949477,140,451,CJU,2020-03-05,True,2020-03-05
157,27.47,0,True,2020-03-11,DPS,0,Trip.com,2020-03-02T13:01:08.711853,85,122,LOP,2020-03-09,True,2020-03-05
158,27.48,0,True,2020-05-21,SCL,0,FlightNetwork,2020-03-05T01:36:44.947941,176,743,ZAL,2020-05-12,True,2020-03-05
159,27.51,0,True,2020-11-03,ILO,0,Trip.com,2020-03-05T07:20:02.230537,105,163,CEB,2020-10-28,True,2020-03-05
160,27.57,0,True,2020-04-26,ZAL,0,FlightNetwork,2020-03-04T20:03:35.552795,178,743,SCL,2020-04-24,True,2020-03-05
161,27.6,0,True,2020-03-18,CRK,0,Kiwi.com,2020-03-03T11:37:39.979084,170,657,CEB,2020-03-11,True,2020-03-05
162,27.68,0,True,2020-04-11,TZL,0,FlightNetwork,2020-03-02T11:49:48.203507,285,1430,BLL,2020-04-07,True,2020-03-05
163,27.77,0,True,2020-03-12,RIX,0,Trip.ru,2020-03-03T21:14:03.573217,80,181,LPX,2020-03-11,True,2020-03-05
164,27.79,0,True,2020-03-16,KUA,0,Mytrip.com,2020-03-02T12:45:37.110707,95,202,KUL,2020-03-09,True,2020-03-05
165,27.85,0,True,2020-08-07,BAX,0,SuperKassa.ru,2020-03-03T18:22:24.749958,100,191,OVB,2020-07-24,True,2020-03-05
166,27.85,0,True,2020-03-16,KEJ,0,SuperKassa.ru,2020-03-03T15:54:43.961805,100,221,OVB,2020-03-14,True,2020-03-05
167,27.85,0,True,2020-05-20,OVB,0,SuperKassa.ru,2020-03-03T15:22:14.109122,100,221,KEJ,2020-05-13,True,2020-03-05
168,27.85,0,True,2020-04-14,KRR,0,SuperKassa.ru,2020-03-04T21:19:40.766093,250,979,BZK,2020-04-14,True,2020-03-05
169,27.85,0,True,2020-04-14,BZK,0,SuperKassa.ru,2020-03-04T16:10:39.348646,250,979,KRR,2020-04-11,True,2020-03-05
170,27.85,0,True,2020-06-08,TOF,0,SuperKassa.ru,2020-03-03T18:47:23.331335,105,219,OVB,2020-06-01,True,2020-03-05
171,27.85,0,True,2020-04-29,OVB,0,SuperKassa.ru,2020-03-04T05:38:02.149802,105,219,TOF,2020-03-29,True,2020-03-05
172,27.92,0,True,2020-05-03,LGK,0,Trip.com,2020-03-03T05:16:19.219981,140,454,KUL,2020-05-03,True,2020-03-05
173,27.98,0,True,2020-05-17,SAO,1,Mytrip.com,2020-03-04T21:56:55.947793,305,337,RIO,2020-05-16,True,2020-03-05
174,28.0,0,True,2020-03-25,SCL,0,eDreams US,2020-03-02T08:57:01.014182,245,1226,CJC,2020-03-17,True,2020-03-05
175,28.04,0,True,2020-10-20,BKK,0,Trip.com,2020-03-05T11:55:27.402954,160,595,CNX,2020-10-16,True,2020-03-05
176,28.12,0,True,2020-04-28,KCH,0,Kiwi.com,2020-03-03T03:50:24.606322,120,513,MYY,2020-04-24,True,2020-03-05
177,28.16,0,True,2020-03-18,CEB,0,Kiwi.com,2020-03-04T14:02:19.149278,170,657,CRK,2020-03-11,True,2020-03-05
178,28.21,0,True,2020-06-08,ZOS,0,eDreams,2020-03-03T16:20:13.284382,193,826,SCL,2020-06-05,True,2020-03-05
179,28.22,0,True,2020-11-07,MNL,0,Kiwi.com,2020-03-03T04:15:50.322069,225,786,BXU,2020-11-05,True,2020-03-05
180,28.24,0,True,2020-03-22,SZZ,0,Kiwi.com,2020-03-05T11:03:50.576388,205,945,BGO,2020-03-18,True,2020-03-05
181,28.31,0,True,2020-05-14,RIX,0,Wizz Air,2020-03-03T19:27:33.809072,190,844,OSL,2020-05-07,True,2020-03-05
182,28.31,0,True,2020-06-29,BCD,0,Trip.com,2020-03-02T18:05:18.899046,100,120,CEB,2020-06-26,True,2020-03-05
183,28.35,0,True,2020-03-14,IST,0,Pegasus Airlines,2020-03-05T09:02:57.490074,150,463,AYT,2020-03-10,True,2020-03-05
184,28.44,0,True,2020-03-25,VNO,0,Wizz Air,2020-03-05T12:14:19.844125,325,1676,PAR,2020-03-18,True,2020-03-05
185,28.44,0,True,2020-05-27,VNO,0,Wizz Air,2020-03-05T11:13:15.136256,220,1039,OSL,2020-05-22,True,2020-03-05
186,28.44,0,True,2020-04-11,LCA,0,Wizz Air,2020-03-05T12:40:43.609511,290,1136,KUT,2020-03-28,True,2020-03-05
187,28.51,0,True,2020-04-18,NBC,0,Svyaznoy Travel,2020-03-03T08:04:08.007135,240,1227,ROV,2020-04-04,True,2020-03-05
188,28.51,0,True,2020-04-06,TSR,0,Wizz Air,2020-03-04T17:36:19.584031,205,901,MIL,2020-04-04,True,2020-03-05
189,28.51,0,True,2020-03-23,BUD,0,Wizz Air,2020-03-04T17:56:04.703065,240,1130,BRU,2020-03-18,True,2020-03-05
190,28.62,0,True,2020-04-07,KUT,0,Wizz Air,2020-03-05T10:28:06.044318,320,1653,SKG,2020-03-31,True,2020-03-05
191,28.66,0,True,2020-04-15,SDK,0,Trip.com,2020-03-04T18:29:44.561668,95,222,BKI,2020-03-25,True,2020-03-05
192,28.74,0,True,2020-03-10,IST,0,Pegasus Airlines,2020-03-03T16:05:02.505446,150,430,BJV,2020-03-09,True,2020-03-05
193,28.75,0,True,2020-03-17,AYT,0,OneTwoTrip,2020-03-02T16:05:33.509116,135,357,IZM,2020-03-16,True,2020-03-05
194,28.83,0,True,2020-03-10,KWJ,0,Kiwi.com,2020-03-03T08:44:25.480455,100,183,CJU,2020-03-09,True,2020-03-05
195,29.01,0,True,2020-07-26,CNX,0,Trip.com,2020-03-05T05:12:03.117335,160,595,BKK,2020-07-24,True,2020-03-05
