,value,trip_class,show_to_aff,return_date,origin,number_of_changes,gate,found_at,duration,distance,destination,depart_date,actual,snapshot_on
565,33.02,0,True,2020-04-08,MIL,0,Wizz Air,2020-02-17T22:31:38.896348,210,830,BUD,2020-04-06,True,2020-02-20
566,33.02,0,True,2020-05-06,BRE,0,Ryanair,2020-02-17T20:28:26.926900,280,1414,NAP,2020-05-03,True,2020-02-20
567,33.02,0,True,2020-04-20,KUN,0,Ryanair,2020-02-17T21:10:27.719870,325,1636,LON,2020-04-06,True,2020-02-20
568,33.02,0,True,2020-05-06,BRU,0,Ryanair,2020-02-17T22:48:38.523294,205,801,EDI,2020-05-04,True,2020-02-20
569,33.04,0,True,2020-04-06,SUF,0,Ryanair,2020-02-20T09:55:22.873657,180,747,BLQ,2020-04-03,True,2020-02-20
570,33.04,0,True,2020-04-05,MLA,1,Kiwi.com,2020-02-20T12:04:03.798230,880,1087,VCE,2020-04-03,True,2020-02-20
571,33.04,0,True,2020-04-24,BER,0,Ryanair,2020-02-20T11:19:04.328222,200,929,ZAD,2020-04-20,True,2020-02-20
572,33.04,0,True,2020-03-23,NAP,0,Ryanair,2020-02-20T11:43:01.281635,335,1623,LON,2020-03-20,True,2020-02-20
573,33.04,0,True,2020-05-01,IEV,0,Ryanair,2020-02-20T12:40:46.514172,190,747,WAW,2020-04-10,True,2020-02-20
574,33.08,0,True,2020-03-18,LCA,0,Trip.com,2020-02-16T17:23:37.255414,240,1054,VAR,2020-03-11,True,2020-02-20
575,33.1,0,True,2020-03-31,JTR,0,Ryanair,2020-02-19T17:32:44.407172,100,218,ATH,2020-03-30,True,2020-02-20
576,33.13,0,True,2020-04-04,LON,0,Ryanair,2020-02-16T13:10:40.267522,300,1379,VLC,2020-03-31,True,2020-02-20
577,33.13,0,True,2020-03-02,LON,0,Ryanair,2020-02-17T21:09:08.703175,275,1274,BTS,2020-02-24,True,2020-02-20
578,33.16,0,True,2020-04-02,TLL,0,Ryanair,2020-02-19T14:12:46.255568,235,1049,BER,2020-03-19,True,2020-02-20
579,33.16,0,True,2020-03-03,WAW,0,Mytrip.com,2020-02-18T08:43:28.912311,100,226,BZG,2020-02-25,True,2020-02-20
580,33.16,0,True,2020-05-15,WAW,0,Ryanair,2020-02-19T10:05:48.396785,190,747,IEV,2020-05-01,True,2020-02-20
581,33.16,0,True,2020-03-18,LUZ,0,Wizz Air,2020-02-19T20:34:15.720001,160,552,IEV,2020-03-15,True,2020-02-20
582,33.16,0,True,2020-08-04,BOM,0,OneTwoTrip,2020-02-19T20:53:48.810938,160,425,GOI,2020-08-02,True,2020-02-20
583,33.18,0,True,2020-05-11,HAM,0,Ryanair,2020-02-19T21:39:59.185326,185,683,LON,2020-05-07,True,2020-02-20
584,33.18,0,True,2020-03-08,HAJ,0,Wizz Air,2020-02-19T21:54:03.827457,200,882,BUD,2020-03-04,True,2020-02-20
585,33.18,0,True,2020-05-10,MLA,0,Ryanair,2020-02-19T15:22:34.619003,160,619,BRI,2020-05-08,True,2020-02-20
586,33.18,0,True,2020-03-12,NCE,0,Ryanair,2020-02-19T15:16:41.941984,250,1050,LON,2020-03-05,True,2020-02-20
587,33.18,0,True,2020-04-05,SOF,0,Wizz Air,2020-02-19T21:39:26.641198,180,778,BTS,2020-04-03,True,2020-02-20
588,33.18,0,True,2020-05-15,FMM,0,Ryanair,2020-02-19T19:19:29.757995,220,1021,LWO,2020-05-08,True,2020-02-20
589,33.18,0,True,2020-03-09,MIL,0,Ryanair,2020-02-19T13:18:37.270866,285,1365,BUH,2020-03-06,True,2020-02-20
590,33.19,0,True,2020-03-15,PSA,0,Ryanair,2020-02-16T15:26:19.400777,160,594,BRI,2020-03-13,True,2020-02-20
591,33.22,0,True,2020-03-17,SVX,0,Utair,2020-02-18T18:13:06.836324,135,279,TJM,2020-03-06,True,2020-02-20
592,33.22,0,True,2020-04-17,TJM,0,Utair,2020-02-17T09:37:44.729848,135,279,SVX,2020-04-07,True,2020-02-20
593,33.22,0,True,2020-04-26,MRV,0,Utair,2020-02-19T20:20:49.959881,145,266,AER,2020-04-19,True,2020-02-20
594,33.22,0,True,2020-04-25,BCN,0,Kiwi.com,2020-02-20T10:27:45.288098,265,1234,MLA,2020-04-20,True,2020-02-20
595,33.22,0,True,2020-05-10,GDN,0,Ryanair,2020-02-16T22:17:42.215127,115,367,VXO,2020-05-07,True,2020-02-20
596,33.24,0,True,2020-03-10,NUE,0,Kiwi.com,2020-02-18T16:06:59.500686,205,868,TSR,2020-03-03,True,2020-02-20
597,33.27,0,True,2020-04-28,ATQ,0,Trip.com,2020-02-18T14:59:35.675495,145,413,DEL,2020-04-24,True,2020-02-20
598,33.27,0,True,2020-03-21,SCL,0,Travelfrom.es,2020-02-20T06:05:40.952345,158,619,ZCO,2020-03-14,True,2020-02-20
599,33.3,0,True,2020-03-24,KRK,0,Ryanair,2020-02-20T12:26:30.419472,120,299,LWO,2020-03-21,True,2020-02-20
600,33.33,0,True,2020-04-13,SCL,0,FlightNetwork,2020-02-18T13:18:46.663676,163,679,CPO,2020-04-06,True,2020-02-20
601,33.35,0,True,2020-03-23,VCE,0,Ryanair,2020-02-19T21:16:55.715391,165,623,BRI,2020-03-19,True,2020-02-20
602,33.41,0,True,2020-03-29,KKC,0,Trip.com,2020-02-16T14:30:57.200073,120,367,BKK,2020-03-26,True,2020-02-20
603,33.43,0,True,2020-05-17,SCL,0,eDreams US,2020-02-20T03:32:58.404984,313,1673,ARI,2020-05-14,True,2020-02-20
604,33.44,0,True,2020-03-24,CPO,0,FlightNetwork,2020-02-17T19:27:51.060428,158,679,SCL,2020-03-18,True,2020-02-20
605,33.44,0,True,2020-04-28,VIX,2,Mytrip.com,2020-02-20T11:53:18.497621,935,729,SAO,2020-04-25,True,2020-02-20
606,33.44,0,True,2020-03-30,BHZ,2,MyHolidays,2020-02-16T13:29:37.413943,995,1361,POA,2020-03-28,True,2020-02-20
607,33.46,0,True,2020-03-22,ZCO,0,FlightNetwork,2020-02-17T02:15:30.269304,158,619,SCL,2020-03-19,True,2020-02-20
608,33.48,0,True,2020-05-06,SJJ,0,Kiwi.com,2020-02-17T00:42:25.390175,130,407,BUD,2020-04-26,True,2020-02-20
609,33.48,0,True,2020-03-11,VLC,0,Trip.com,2020-02-16T23:33:37.501540,335,1664,VIE,2020-03-04,True,2020-02-20
610,33.48,0,True,2020-04-25,BLQ,0,Ryanair,2020-02-20T10:34:49.976112,185,721,PMO,2020-04-20,True,2020-02-20
611,33.49,0,True,2020-03-24,BKK,0,Vayama,2020-02-20T06:45:16.469598,175,670,KBV,2020-03-21,True,2020-02-20
612,33.57,0,True,2020-05-15,MAD,0,Ryanair,2020-02-18T01:29:40.469448,245,1063,RAK,2020-05-02,True,2020-02-20
613,33.57,0,True,2020-03-16,OPO,0,Ryanair,2020-02-18T11:11:47.392164,230,897,BCN,2020-03-11,True,2020-02-20
614,33.62,0,True,2020-04-06,STR,0,eDreams,2020-02-19T10:19:26.449321,245,1139,PMI,2020-03-30,True,2020-02-20
615,33.65,0,True,2020-03-25,ATH,0,Ryanair,2020-02-16T19:54:04.707240,165,530,SOF,2020-03-17,True,2020-02-20
616,33.65,0,True,2020-05-07,VIE,0,Kiwi.com,2020-02-20T11:02:01.641486,330,1759,ALC,2020-04-28,True,2020-02-20
617,33.65,0,True,2020-03-19,HRK,0,Ryanair,2020-02-20T06:27:56.982473,290,1379,POZ,2020-03-08,True,2020-02-20
618,33.66,0,True,2020-03-18,BLQ,0,Ryanair,2020-02-19T10:46:48.712610,190,779,CRV,2020-03-11,True,2020-02-20
619,33.7,0,True,2020-03-15,STO,0,Ryanair,2020-02-20T10:02:59.946981,280,1297,LON,2020-03-12,True,2020-02-20
620,33.73,0,True,2020-05-05,KRK,0,Ryanair,2020-02-16T19:44:22.309136,195,789,IEV,2020-04-28,True,2020-02-20
621,33.73,0,True,2020-03-17,BKK,0,Trip.com,2020-02-16T12:06:47.788750,120,320,BFV,2020-02-25,True,2020-02-20
622,33.74,0,True,2020-03-18,VIE,0,Kiwi.com,2020-02-18T07:00:38.184162,215,876,NCE,2020-03-15,True,2020-02-20
623,33.84,0,True,2020-03-03,SCQ,0,Ryanair,2020-02-18T17:49:10.870732,150,485,MAD,2020-02-25,True,2020-02-20
624,33.85,0,True,2020-03-13,SGN,0,AloTrip,2020-02-20T08:04:12.712835,260,1160,HAN,2020-03-02,True,2020-02-20
625,33.92,0,True,2020-03-04,NBC,0,Azimuth,2020-02-20T07:36:04.104918,245,1227,ROV,2020-02-29,True,2020-02-20
626,33.92,0,True,2020-02-26,ROV,0,Azimuth,2020-02-18T18:45:34.097986,245,1227,NBC,2020-02-22,True,2020-02-20
627,33.92,0,True,2020-03-04,ROV,0,Azimuth,2020-02-20T12:41:54.756650,120,438,MRV,2020-02-26,True,2020-02-20
628,33.92,0,True,2020-04-24,MRV,0,Azimuth,2020-02-20T00:01:58.955002,115,438,ROV,2020-04-21,True,2020-02-20
629,33.96,0,True,2020-03-20,BLR,0,Sastiticket,2020-02-18T16:00:32.419128,120,455,HYD,2020-03-19,True,2020-02-20
630,34.06,0,True,2020-04-15,CWB,1,Mytrip.com,2020-02-19T06:35:56.899455,250,359,SAO,2020-04-01,True,2020-02-20
631,34.06,0,True,2020-05-03,ADA,0,Trip.ru,2020-02-19T16:39:37.099323,135,399,AYT,2020-05-01,True,2020-02-20
632,34.07,0,True,2020-05-22,ROV,0,MEGO.travel,2020-02-16T12:51:24.995909,205,627,ASF,2020-05-15,True,2020-02-20
633,34.07,0,True,2020-05-15,ASF,0,MEGO.travel,2020-02-17T06:32:22.093066,205,627,ROV,2020-05-05,True,2020-02-20
634,34.1,0,True,2020-06-09,NDR,0,Ryanair,2020-02-19T09:18:03.667255,250,1177,MRS,2020-06-02,True,2020-02-20
635,34.14,0,True,2020-03-30,LIS,0,Ryanair,2020-02-17T19:09:06.474415,340,1712,LUX,2020-03-26,True,2020-02-20
636,34.14,0,True,2020-03-08,HYD,0,Sastiticket,2020-02-19T07:04:36.880021,460,455,BLR,2020-03-03,True,2020-02-20
637,34.15,0,True,2020-03-21,GDN,0,Ryanair,2020-02-18T18:53:57.854249,260,1232,ODS,2020-03-07,True,2020-02-20
638,34.18,0,True,2020-04-30,CJC,0,MyHolidays,2020-02-20T03:50:54.906876,251,1226,SCL,2020-04-16,True,2020-02-20
639,34.29,0,True,2020-03-25,JDH,0,Kiwi.com,2020-02-17T13:36:05.456991,165,474,DEL,2020-03-21,True,2020-02-20
640,34.31,0,True,2020-04-01,ATH,0,Ryanair,2020-02-20T10:13:58.898801,100,218,JTR,2020-03-30,True,2020-02-20
641,34.31,0,True,2020-03-18,OSL,0,Ryanair,2020-02-18T20:15:39.685899,305,1502,MIL,2020-03-15,True,2020-02-20
642,34.37,0,True,2020-07-31,DEL,0,Sastiticket,2020-02-17T11:28:18.525865,180,666,VNS,2020-06-27,True,2020-02-20
643,34.37,0,True,2020-05-24,DEL,0,Sastiticket,2020-02-16T15:31:59.047745,155,541,UDR,2020-05-15,True,2020-02-20
644,34.39,0,True,2020-06-23,LIM,0,Tickets.ru,2020-02-17T09:36:23.179019,165,584,CUZ,2020-06-13,True,2020-02-20
645,34.42,0,True,2020-04-04,VIE,0,Aviakassa,2020-02-19T18:33:16.278270,285,1374,MLA,2020-03-31,True,2020-02-20
646,34.45,0,True,2020-04-08,LPL,0,Ryanair,2020-02-16T22:36:30.803135,309,1590,PMI,2020-04-01,True,2020-02-20
647,34.45,0,True,2020-03-09,LON,0,Ryanair,2020-02-16T16:02:48.357908,185,623,SNN,2020-03-07,True,2020-02-20
648,34.45,0,True,2020-06-08,DUS,0,eDreams,2020-02-18T16:21:39.325032,175,620,CPH,2020-06-05,True,2020-02-20
649,34.45,0,True,2020-04-24,LON,0,Ryanair,2020-02-19T21:30:14.806712,310,1511,ALC,2020-04-20,True,2020-02-20
650,34.47,0,True,2020-05-12,DUB,0,Ryanair,2020-02-18T15:49:52.136894,255,1084,FRA,2020-02-26,True,2020-02-20
651,34.47,0,True,2020-03-25,NUE,0,Ryanair,2020-02-16T22:28:43.071286,165,645,BUD,2020-03-18,True,2020-02-20
652,34.48,0,True,2020-10-18,PEN,0,Trip.com,2020-02-18T14:52:53.935632,160,402,MKZ,2020-10-17,True,2020-02-20
653,34.48,0,True,2020-06-19,VIE,0,Trip.com,2020-02-18T19:32:23.478453,350,1806,MAD,2020-06-12,True,2020-02-20
654,34.51,0,True,2020-04-04,BUD,0,Wizz Air,2020-02-19T18:28:44.114411,150,563,TGD,2020-03-31,True,2020-02-20
655,34.56,0,True,2020-03-09,VIE,0,Trip.com,2020-02-16T13:30:46.874985,335,1664,VLC,2020-03-02,True,2020-02-20
656,34.58,0,True,2020-03-24,BHX,0,Vayama,2020-02-20T11:47:25.092299,310,1537,WAW,2020-03-21,True,2020-02-20
657,34.59,0,True,2020-04-02,STR,1,Kiwi.com,2020-02-17T17:05:44.338386,875,955,NAP,2020-03-26,True,2020-02-20
658,34.59,0,True,2020-02-26,CJU,0,Kiwi.com,2020-02-20T11:53:07.608943,100,183,KWJ,2020-02-21,True,2020-02-20
659,34.61,0,True,2020-06-30,BOM,0,Sastiticket,2020-02-18T05:39:45.562540,300,714,IXE,2020-06-28,True,2020-02-20
660,34.61,0,True,2020-03-27,ALG,0,Trip.ru,2020-02-20T04:48:59.787864,105,238,GJL,2020-02-27,True,2020-02-20
661,34.7,0,True,2020-06-07,RIO,1,Biletix,2020-02-17T08:14:15.699813,465,1217,SSA,2020-06-06,True,2020-02-20
662,34.84,0,True,2020-03-07,IZM,0,Pegasus Airlines,2020-02-18T14:25:54.436979,170,731,ADA,2020-03-06,True,2020-02-20
663,34.9,0,True,2020-05-20,DEL,0,Trip.com,2020-02-17T15:23:24.688731,110,237,IXC,2020-05-14,True,2020-02-20
664,34.9,0,True,2020-05-03,COK,0,OneTwoTrip,2020-02-18T21:47:17.858483,85,195,TRV,2020-03-11,True,2020-02-20
665,35.03,0,True,2020-02-28,LPX,0,Trip.ru,2020-02-17T12:54:22.449507,80,181,RIX,2020-02-27,True,2020-02-20
666,35.05,0,True,2020-04-25,LIS,0,Mytrip.com,2020-02-20T03:12:18.157780,115,277,OPO,2020-04-16,True,2020-02-20
667,35.08,0,True,2020-03-28,KBV,0,Trip.com,2020-02-19T10:06:23.059048,165,670,BKK,2020-03-26,True,2020-02-20
668,35.08,0,True,2020-03-01,UDR,0,Sastiticket,2020-02-17T17:45:32.571489,430,623,BOM,2020-02-26,True,2020-02-20
669,35.11,0,True,2020-03-23,LON,0,Trip.com,2020-02-16T23:57:38.937718,395,2026,BUH,2020-03-19,True,2020-02-20
670,35.14,0,True,2020-04-01,BOD,0,Ryanair,2020-02-18T05:27:45.195008,190,734,BRU,2020-03-30,True,2020-02-20
671,35.14,0,True,2020-03-17,LON,1,City.Travel,2020-02-20T12:25:28.231811,730,1234,VIE,2020-03-16,True,2020-02-20
672,35.14,0,True,2020-04-03,BRU,0,Ryanair,2020-02-18T10:57:43.125999,190,739,VRN,2020-04-01,True,2020-02-20
673,35.16,0,True,2020-04-08,CAG,0,Ryanair,2020-02-18T08:58:31.729915,155,559,CTA,2020-03-30,True,2020-02-20
674,35.17,0,True,2020-03-31,PEG,0,Ryanair,2020-02-19T12:22:21.096730,175,669,CTA,2020-03-28,True,2020-02-20
675,35.17,0,True,2020-09-08,PEE,0,SuperKassa.ru,2020-02-20T09:22:48.765925,185,761,GOJ,2020-09-05,True,2020-02-20
676,35.17,0,True,2020-03-09,BLQ,0,Ryanair,2020-02-19T10:10:14.813482,165,584,BRI,2020-03-07,True,2020-02-20
677,35.17,0,True,2020-04-07,GOJ,0,SuperKassa.ru,2020-02-20T10:35:29.061165,185,761,PEE,2020-04-07,True,2020-02-20
678,35.22,0,True,2020-03-23,BRI,0,Ryanair,2020-02-18T14:10:08.518943,265,1225,FRA,2020-03-20,True,2020-02-20
679,35.22,0,True,2020-02-24,BER,0,Ryanair,2020-02-18T13:41:03.363727,265,1308,LPP,2020-02-21,True,2020-02-20
680,35.27,0,True,2020-04-28,IEV,0,Wizz Air,2020-02-18T08:28:04.628370,160,552,LUZ,2020-04-21,True,2020-02-20
681,35.28,0,True,2020-03-02,DMU,0,Mytrip.com,2020-02-20T07:36:59.893936,100,124,IMF,2020-02-29,True,2020-02-20
682,35.34,0,True,2020-03-05,PRG,0,Ryanair,2020-02-20T09:26:27.717563,220,932,ROM,2020-02-27,True,2020-02-20
683,35.34,0,True,2020-02-25,GJL,0,Mytrip.com,2020-02-18T15:47:12.318744,105,238,ALG,2020-02-20,True,2020-02-20
684,35.38,0,True,2020-03-14,NTE,0,Ryanair,2020-02-19T13:03:49.266328,175,674,MRS,2020-03-03,True,2020-02-20
685,35.39,0,True,2020-04-02,FKB,0,Ryanair,2020-02-19T20:34:35.321735,205,852,ROM,2020-03-10,True,2020-02-20
686,35.41,0,True,2020-05-01,OPO,0,Ryanair,2020-02-19T18:18:53.638800,135,472,FAO,2020-04-26,True,2020-02-20
