,date,state,state_name,emergency_date,lat,long,confirmed,cured,deceased
0,2020-01-22,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
1,2020-01-23,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
2,2020-01-24,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
3,2020-01-25,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
4,2020-01-26,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
5,2020-01-27,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
6,2020-01-28,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
7,2020-01-29,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
8,2020-01-30,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
9,2020-01-31,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
10,2020-02-01,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
11,2020-02-02,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
12,2020-02-03,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
13,2020-02-04,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
14,2020-02-05,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
15,2020-02-06,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
16,2020-02-07,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
17,2020-02-08,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
18,2020-02-09,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
19,2020-02-10,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
20,2020-02-11,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
21,2020-02-12,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
22,2020-02-13,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
23,2020-02-14,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
24,2020-02-15,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
25,2020-02-16,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
26,2020-02-17,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
27,2020-02-18,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
28,2020-02-19,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
29,2020-02-20,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
30,2020-02-21,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
31,2020-02-22,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
32,2020-02-23,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
33,2020-02-24,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
34,2020-02-25,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
35,2020-02-26,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
36,2020-02-27,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
37,2020-02-28,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
38,2020-02-29,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
39,2020-03-01,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
40,2020-03-02,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
41,2020-03-03,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
42,2020-03-04,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
43,2020-03-05,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
44,2020-03-06,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
45,2020-03-07,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
46,2020-03-08,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
47,2020-03-09,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
48,2020-03-10,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
49,2020-03-11,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
50,2020-03-12,AL,Alabama,2020-03-13,32.3182,-86.9023,0.0,0.0,0.0
51,2020-03-13,AL,Alabama,2020-03-13,32.3182,-86.9023,5.0,0.0,0.0
52,2020-03-14,AL,Alabama,2020-03-13,32.3182,-86.9023,6.0,0.0,0.0
53,2020-03-15,AL,Alabama,2020-03-13,32.3182,-86.9023,12.0,0.0,0.0
54,2020-03-16,AL,Alabama,2020-03-13,32.3182,-86.9023,29.0,0.0,0.0
55,2020-03-17,AL,Alabama,2020-03-13,32.3182,-86.9023,39.0,0.0,0.0
56,2020-03-18,AL,Alabama,2020-03-13,32.3182,-86.9023,46.0,0.0,0.0
57,2020-03-19,AL,Alabama,2020-03-13,32.3182,-86.9023,78.0,0.0,0.0
58,2020-03-20,AL,Alabama,2020-03-13,32.3182,-86.9023,83.0,0.0,0.0
59,2020-03-21,AL,Alabama,2020-03-13,32.3182,-86.9023,131.0,0.0,0.0
60,2020-03-22,AL,Alabama,2020-03-13,32.3182,-86.9023,138.0,0.0,0.0
61,2020-03-23,AL,Alabama,2020-03-13,32.3182,-86.9023,138.0,0.0,0.0
62,2020-01-22,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
63,2020-01-23,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
64,2020-01-24,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
65,2020-01-25,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
66,2020-01-26,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
67,2020-01-27,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
68,2020-01-28,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
69,2020-01-29,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
70,2020-01-30,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
71,2020-01-31,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
72,2020-02-01,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
73,2020-02-02,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
74,2020-02-03,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
75,2020-02-04,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
76,2020-02-05,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
77,2020-02-06,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
78,2020-02-07,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
79,2020-02-08,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
80,2020-02-09,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
81,2020-02-10,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
82,2020-02-11,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
83,2020-02-12,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
84,2020-02-13,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
85,2020-02-14,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
86,2020-02-15,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
87,2020-02-16,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
88,2020-02-17,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
89,2020-02-18,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
90,2020-02-19,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
91,2020-02-20,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
92,2020-02-21,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
93,2020-02-22,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
94,2020-02-23,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
95,2020-02-24,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
96,2020-02-25,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
97,2020-02-26,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
98,2020-02-27,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
99,2020-02-28,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
100,2020-02-29,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
101,2020-03-01,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
102,2020-03-02,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
103,2020-03-03,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
104,2020-03-04,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
105,2020-03-05,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
106,2020-03-06,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
107,2020-03-07,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
108,2020-03-08,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
109,2020-03-09,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
110,2020-03-10,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
111,2020-03-11,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
112,2020-03-12,AK,Alaska,2020-03-11,61.3707,-152.4044,0.0,0.0,0.0
113,2020-03-13,AK,Alaska,2020-03-11,61.3707,-152.4044,1.0,0.0,0.0
114,2020-03-14,AK,Alaska,2020-03-11,61.3707,-152.4044,1.0,0.0,0.0
115,2020-03-15,AK,Alaska,2020-03-11,61.3707,-152.4044,1.0,0.0,0.0
116,2020-03-16,AK,Alaska,2020-03-11,61.3707,-152.4044,1.0,0.0,0.0
117,2020-03-17,AK,Alaska,2020-03-11,61.3707,-152.4044,3.0,0.0,0.0
118,2020-03-18,AK,Alaska,2020-03-11,61.3707,-152.4044,6.0,0.0,0.0
119,2020-03-19,AK,Alaska,2020-03-11,61.3707,-152.4044,9.0,0.0,0.0
120,2020-03-20,AK,Alaska,2020-03-11,61.3707,-152.4044,12.0,0.0,0.0
121,2020-03-21,AK,Alaska,2020-03-11,61.3707,-152.4044,15.0,0.0,0.0
122,2020-03-22,AK,Alaska,2020-03-11,61.3707,-152.4044,21.0,0.0,0.0
123,2020-03-23,AK,Alaska,2020-03-11,61.3707,-152.4044,21.0,0.0,0.0
124,2020-01-22,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
125,2020-01-23,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
126,2020-01-24,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
127,2020-01-25,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
128,2020-01-26,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
129,2020-01-27,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
130,2020-01-28,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
131,2020-01-29,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
132,2020-01-30,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
133,2020-01-31,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
134,2020-02-01,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
135,2020-02-02,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
136,2020-02-03,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
137,2020-02-04,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
138,2020-02-05,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
139,2020-02-06,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
140,2020-02-07,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
141,2020-02-08,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
142,2020-02-09,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
143,2020-02-10,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
144,2020-02-11,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
145,2020-02-12,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
146,2020-02-13,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
147,2020-02-14,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
148,2020-02-15,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
149,2020-02-16,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
150,2020-02-17,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
151,2020-02-18,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
152,2020-02-19,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
153,2020-02-20,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
154,2020-02-21,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
155,2020-02-22,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
156,2020-02-23,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
157,2020-02-24,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
158,2020-02-25,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
159,2020-02-26,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
160,2020-02-27,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
161,2020-02-28,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
162,2020-02-29,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
163,2020-03-01,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
164,2020-03-02,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
165,2020-03-03,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
166,2020-03-04,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
167,2020-03-05,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
168,2020-03-06,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
169,2020-03-07,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
170,2020-03-08,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
171,2020-03-09,AZ,Arizona,2020-03-11,33.7298,-111.4312,0.0,0.0,0.0
172,2020-03-10,AZ,Arizona,2020-03-11,33.7298,-111.4312,6.0,1.0,0.0
173,2020-03-11,AZ,Arizona,2020-03-11,33.7298,-111.4312,9.0,1.0,0.0
174,2020-03-12,AZ,Arizona,2020-03-11,33.7298,-111.4312,9.0,1.0,0.0
175,2020-03-13,AZ,Arizona,2020-03-11,33.7298,-111.4312,9.0,1.0,0.0
176,2020-03-14,AZ,Arizona,2020-03-11,33.7298,-111.4312,12.0,1.0,0.0
177,2020-03-15,AZ,Arizona,2020-03-11,33.7298,-111.4312,13.0,1.0,0.0
178,2020-03-16,AZ,Arizona,2020-03-11,33.7298,-111.4312,18.0,1.0,0.0
179,2020-03-17,AZ,Arizona,2020-03-11,33.7298,-111.4312,20.0,1.0,0.0
180,2020-03-18,AZ,Arizona,2020-03-11,33.7298,-111.4312,27.0,0.0,0.0
181,2020-03-19,AZ,Arizona,2020-03-11,33.7298,-111.4312,45.0,0.0,0.0
182,2020-03-20,AZ,Arizona,2020-03-11,33.7298,-111.4312,78.0,0.0,0.0
183,2020-03-21,AZ,Arizona,2020-03-11,33.7298,-111.4312,118.0,0.0,1.0
184,2020-03-22,AZ,Arizona,2020-03-11,33.7298,-111.4312,152.0,0.0,2.0
185,2020-03-23,AZ,Arizona,2020-03-11,33.7298,-111.4312,152.0,0.0,2.0
186,2020-01-22,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
187,2020-01-23,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
188,2020-01-24,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
189,2020-01-25,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
190,2020-01-26,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
191,2020-01-27,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
192,2020-01-28,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
193,2020-01-29,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
194,2020-01-30,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
195,2020-01-31,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
196,2020-02-01,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
197,2020-02-02,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
198,2020-02-03,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
199,2020-02-04,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
200,2020-02-05,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
201,2020-02-06,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
202,2020-02-07,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
203,2020-02-08,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
204,2020-02-09,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
205,2020-02-10,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
206,2020-02-11,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
207,2020-02-12,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
208,2020-02-13,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
209,2020-02-14,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
210,2020-02-15,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
211,2020-02-16,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
212,2020-02-17,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
213,2020-02-18,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
214,2020-02-19,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
215,2020-02-20,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
216,2020-02-21,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
217,2020-02-22,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
218,2020-02-23,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
219,2020-02-24,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
220,2020-02-25,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
221,2020-02-26,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
222,2020-02-27,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
223,2020-02-28,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
224,2020-02-29,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
225,2020-03-01,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
226,2020-03-02,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
227,2020-03-03,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
228,2020-03-04,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
229,2020-03-05,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
230,2020-03-06,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
231,2020-03-07,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
232,2020-03-08,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
233,2020-03-09,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
234,2020-03-10,AR,Arkansas,2020-03-11,34.9697,-92.3731,0.0,0.0,0.0
235,2020-03-11,AR,Arkansas,2020-03-11,34.9697,-92.3731,1.0,0.0,0.0
236,2020-03-12,AR,Arkansas,2020-03-11,34.9697,-92.3731,6.0,0.0,0.0
237,2020-03-13,AR,Arkansas,2020-03-11,34.9697,-92.3731,6.0,0.0,0.0
238,2020-03-14,AR,Arkansas,2020-03-11,34.9697,-92.3731,12.0,0.0,0.0
239,2020-03-15,AR,Arkansas,2020-03-11,34.9697,-92.3731,16.0,0.0,0.0
240,2020-03-16,AR,Arkansas,2020-03-11,34.9697,-92.3731,22.0,0.0,0.0
241,2020-03-17,AR,Arkansas,2020-03-11,34.9697,-92.3731,22.0,0.0,0.0
242,2020-03-18,AR,Arkansas,2020-03-11,34.9697,-92.3731,33.0,0.0,0.0
243,2020-03-19,AR,Arkansas,2020-03-11,34.9697,-92.3731,62.0,0.0,0.0
244,2020-03-20,AR,Arkansas,2020-03-11,34.9697,-92.3731,96.0,0.0,0.0
245,2020-03-21,AR,Arkansas,2020-03-11,34.9697,-92.3731,122.0,0.0,0.0
246,2020-03-22,AR,Arkansas,2020-03-11,34.9697,-92.3731,165.0,0.0,0.0
247,2020-03-23,AR,Arkansas,2020-03-11,34.9697,-92.3731,165.0,0.0,0.0
248,2020-01-22,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
249,2020-01-23,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
250,2020-01-24,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
251,2020-01-25,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
252,2020-01-26,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
253,2020-01-27,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
254,2020-01-28,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
255,2020-01-29,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
256,2020-01-30,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
257,2020-01-31,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
258,2020-02-01,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
259,2020-02-02,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
260,2020-02-03,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
261,2020-02-04,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
262,2020-02-05,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
263,2020-02-06,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
264,2020-02-07,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
265,2020-02-08,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
266,2020-02-09,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
267,2020-02-10,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
268,2020-02-11,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
269,2020-02-12,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
270,2020-02-13,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
271,2020-02-14,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
272,2020-02-15,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
273,2020-02-16,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
274,2020-02-17,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
275,2020-02-18,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
276,2020-02-19,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
277,2020-02-20,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
278,2020-02-21,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
279,2020-02-22,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
280,2020-02-23,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
281,2020-02-24,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
282,2020-02-25,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
283,2020-02-26,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
284,2020-02-27,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
285,2020-02-28,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
286,2020-02-29,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
287,2020-03-01,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
288,2020-03-02,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
289,2020-03-03,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
290,2020-03-04,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
291,2020-03-05,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
292,2020-03-06,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
293,2020-03-07,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
294,2020-03-08,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
295,2020-03-09,CA,California,2020-03-04,36.1162,-119.6816,0.0,0.0,0.0
296,2020-03-10,CA,California,2020-03-04,36.1162,-119.6816,144.0,2.0,2.0
