,value,trip_class,show_to_aff,return_date,origin,number_of_changes,gate,found_at,duration,distance,destination,depart_date,actual,snapshot_on
732,42.9,0,True,2020-03-29,DUB,0,Ryanair,2020-02-26T23:07:07.311872,155,431,LON,2020-03-27,True,2020-02-29
733,42.9,0,True,2020-03-26,CGN,0,Ryanair,2020-02-26T08:41:36.382317,190,771,BLQ,2020-03-23,True,2020-02-29
734,42.9,0,True,2020-03-30,MIL,0,Ryanair,2020-02-26T08:08:44.300695,175,610,CGN,2020-03-25,True,2020-02-29
735,42.9,0,True,2020-03-18,MIL,0,Ryanair,2020-02-26T02:49:03.693128,245,1096,WAW,2020-03-11,True,2020-02-29
736,42.9,0,True,2020-04-04,INI,0,Ryanair,2020-02-26T23:46:35.055278,215,996,MIL,2020-03-31,True,2020-02-29
737,42.9,0,True,2020-03-13,PAR,0,Ryanair,2020-02-26T08:06:50.015040,205,866,VCE,2020-03-11,True,2020-02-29
738,42.9,0,True,2020-06-19,MAD,0,Ryanair,2020-02-26T19:25:54.932935,245,1063,RAK,2020-06-09,True,2020-02-29
739,42.9,0,True,2020-04-02,BER,0,Ryanair,2020-02-27T02:18:20.548848,180,644,BRU,2020-04-01,True,2020-02-29
740,42.9,0,True,2020-03-30,VIE,0,Ryanair,2020-02-26T13:06:51.174311,150,547,STR,2020-03-27,True,2020-02-29
741,42.9,0,True,2020-04-09,BOD,0,Ryanair,2020-02-26T17:37:04.935632,195,760,OPO,2020-03-31,True,2020-02-29
742,42.9,0,True,2020-03-12,BRU,0,Ryanair,2020-02-26T11:05:10.890554,245,1089,KRK,2020-03-11,True,2020-02-29
743,42.9,0,True,2020-04-01,MIL,0,Ryanair,2020-02-26T21:35:26.633161,205,782,BCN,2020-03-28,True,2020-02-29
744,42.9,0,True,2020-03-23,SNN,0,Ryanair,2020-02-26T07:43:33.270568,180,623,LON,2020-03-21,True,2020-02-29
745,42.9,0,True,2020-03-18,BER,0,Ryanair,2020-02-26T23:48:53.261131,190,752,VCE,2020-03-17,True,2020-02-29
746,42.9,0,True,2020-03-11,BER,0,Ryanair,2020-02-26T10:35:09.399471,225,905,LON,2020-03-04,True,2020-02-29
747,42.9,0,True,2020-04-09,CGN,0,Ryanair,2020-02-26T15:46:07.818544,175,610,MIL,2020-04-06,True,2020-02-29
748,42.9,0,True,2020-04-04,FKB,0,Ryanair,2020-02-26T11:36:24.125263,210,852,ROM,2020-04-02,True,2020-02-29
749,42.9,0,True,2020-04-21,BER,0,Ryanair,2020-02-26T14:14:59.818221,200,795,MIL,2020-04-16,True,2020-02-29
