,value,trip_class,show_to_aff,return_date,origin,number_of_changes,gate,found_at,duration,distance,destination,depart_date,actual,snapshot_on
0,9.01,0,True,2020-04-08,LGK,0,Trip.com,2020-03-07T17:39:07.031507,140,454,KUL,2020-04-01,True,2020-03-08
1,9.01,0,True,2020-06-22,SDK,0,Trip.com,2020-03-08T03:44:50.641889,95,222,BKI,2020-06-21,True,2020-03-08
2,10.35,0,True,2020-10-07,BKK,0,Trip.com,2020-03-08T12:14:46.144487,195,692,HKT,2020-10-06,True,2020-03-08
3,11.88,0,True,2020-04-13,JHB,0,Trip.com,2020-03-08T07:35:17.744963,115,251,KUL,2020-04-10,True,2020-03-08
4,12.66,0,True,2020-06-01,PEN,0,Trip.com,2020-03-08T04:34:54.728780,125,324,KUL,2020-05-29,True,2020-03-08
5,12.66,0,True,2020-04-08,KUL,0,Trip.com,2020-03-08T07:30:02.095005,140,454,LGK,2020-04-06,True,2020-03-08
6,12.97,0,True,2020-03-29,KUL,0,Trip.com,2020-03-08T04:39:57.951547,125,251,JHB,2020-03-27,True,2020-03-08
7,13.23,0,True,2020-04-13,KUL,0,Trip.com,2020-03-08T03:22:13.837085,125,324,PEN,2020-04-10,True,2020-03-08
8,16.03,0,True,2020-06-29,ASF,0,Utair,2020-03-06T12:55:27.304107,155,390,VOG,2020-06-16,True,2020-03-08
9,16.03,0,True,2020-03-31,VOG,0,Utair,2020-03-05T05:10:22.649797,155,390,ASF,2020-03-27,True,2020-03-08
10,16.5,0,True,2020-03-29,LWN,0,City.Travel,2020-03-07T11:18:43.989511,285,82,EVN,2020-03-19,True,2020-03-08
11,17.15,0,True,2020-04-18,LSC,0,FlightNetwork,2020-03-08T05:21:16.734858,122,388,SCL,2020-04-17,True,2020-03-08
12,18.01,0,True,2020-04-11,OMS,0,Utair,2020-03-08T13:43:04.405717,175,552,TJM,2020-04-04,True,2020-03-08
13,18.01,0,True,2020-04-27,TJM,0,Utair,2020-03-08T10:31:55.340917,175,552,OMS,2020-04-25,True,2020-03-08
14,18.45,0,True,2020-05-09,KUL,0,Trip.com,2020-03-05T23:56:32.101770,130,385,KBR,2020-05-03,True,2020-03-08
15,18.99,0,True,2020-05-05,VLC,0,SuperSaver.ru,2020-03-07T08:20:54.730555,110,274,PMI,2020-04-28,True,2020-03-08
16,19.0,0,True,2020-05-23,HKT,0,Trip.com,2020-03-08T07:21:59.191122,180,675,BKK,2020-05-20,True,2020-03-08
17,19.48,0,True,2020-05-18,BKI,0,Trip.com,2020-03-07T13:23:27.637914,110,274,TWU,2020-05-15,True,2020-03-08
18,20.19,0,True,2020-04-11,SCL,0,Kiwi.com,2020-03-06T02:13:09.004312,122,388,LSC,2020-04-03,True,2020-03-08
19,20.2,0,True,2020-04-12,GDN,0,Wizz Air,2020-03-07T13:59:57.273828,150,612,BLL,2020-03-14,True,2020-03-08
20,20.22,0,True,2020-03-23,GDN,0,Ryanair,2020-03-06T17:21:27.939628,185,730,OSL,2020-03-21,True,2020-03-08
21,20.29,0,True,2020-03-29,MOW,0,Rusline,2020-03-08T13:28:32.248251,90,131,KLF,2020-03-27,True,2020-03-08
22,20.29,0,True,2020-04-24,KLF,0,Rusline,2020-03-06T21:39:23.132192,90,131,MOW,2020-04-13,True,2020-03-08
23,20.32,0,True,2020-03-30,JKT,0,Trip.com,2020-03-08T10:21:10.187820,250,1130,KUL,2020-03-28,True,2020-03-08
24,20.35,0,True,2020-03-14,EVN,0,City.Travel,2020-03-05T05:40:45.334020,315,82,LWN,2020-03-13,True,2020-03-08
25,20.71,0,True,2020-04-12,GDN,0,Wizz Air,2020-03-06T00:34:49.991431,135,498,STO,2020-04-08,True,2020-03-08
26,20.72,0,True,2020-12-20,UBP,0,Trip.com,2020-03-07T14:35:17.282383,135,482,BKK,2020-12-18,True,2020-03-08
27,20.72,0,True,2020-11-12,BKK,0,Trip.com,2020-03-07T14:33:20.213644,140,482,UBP,2020-11-10,True,2020-03-08
28,20.76,0,True,2020-03-31,BRU,0,Trip.com,2020-03-08T14:30:07.716240,230,1130,BUD,2020-03-28,True,2020-03-08
29,20.79,0,True,2020-04-01,OSL,0,Wizz Air,2020-03-07T15:48:26.728618,170,730,GDN,2020-03-30,True,2020-03-08
30,20.79,0,True,2020-04-16,GDN,0,Ryanair,2020-03-07T14:02:18.973381,260,1241,LON,2020-04-01,True,2020-03-08
31,20.88,0,True,2020-04-04,BRU,0,Trip.com,2020-03-06T18:00:26.238139,240,1161,WAW,2020-04-01,True,2020-03-08
32,21.0,0,True,2020-05-25,CNX,0,Trip.com,2020-03-08T03:01:05.049781,160,595,BKK,2020-05-22,True,2020-03-08
33,21.18,0,True,2020-03-30,KUL,0,Trip.com,2020-03-08T11:14:30.289510,255,1130,JKT,2020-03-27,True,2020-03-08
34,21.22,0,True,2020-07-03,BTS,0,KupiBilet.ru,2020-03-04T16:10:02.528282,220,61,VIE,2020-07-02,True,2020-03-08
35,21.22,0,True,2020-03-10,VIE,0,KupiBilet.ru,2020-03-04T17:20:23.525647,225,61,BTS,2020-03-09,True,2020-03-08
36,21.25,0,True,2020-06-27,PWQ,0,Tickets.kz,2020-03-05T01:43:17.442608,125,407,TSE,2020-06-06,True,2020-03-08
37,21.27,0,True,2020-04-04,TSE,0,Tickets.kz,2020-03-05T12:40:33.786929,125,407,PWQ,2020-04-02,True,2020-03-08
38,21.31,0,True,2020-05-02,STO,0,Wizz Air,2020-03-08T08:59:09.241220,135,498,GDN,2020-04-13,True,2020-03-08
39,21.31,0,True,2020-05-12,KTW,0,Wizz Air,2020-03-08T12:33:11.491711,205,934,STO,2020-05-07,True,2020-03-08
40,21.36,0,True,2020-04-16,VIE,0,Trip.com,2020-03-07T15:46:15.867532,170,657,MIL,2020-04-12,True,2020-03-08
41,21.43,0,True,2020-04-27,WAW,0,Trip.com,2020-03-08T11:51:08.308235,240,1161,BRU,2020-04-23,True,2020-03-08
42,21.46,0,True,2020-06-18,KUL,0,Trip.com,2020-03-08T10:37:59.246003,135,409,AOR,2020-06-11,True,2020-03-08
43,21.68,0,True,2020-05-21,BKK,0,Trip.com,2020-03-08T06:09:10.220515,170,702,CEI,2020-05-20,True,2020-03-08
44,21.79,0,True,2020-05-19,BKK,0,Trip.com,2020-03-07T16:46:33.632095,160,595,CNX,2020-05-18,True,2020-03-08
45,21.88,0,True,2020-05-24,MGF,2,Mytrip.com,2020-03-05T12:52:12.664517,1620,367,CWB,2020-05-23,True,2020-03-08
46,22.35,0,True,2020-05-03,SJJ,0,FlightNetwork,2020-03-07T12:53:29.597834,130,407,BUD,2020-04-29,True,2020-03-08
47,22.5,0,True,2020-03-30,SCL,0,FlightNetwork,2020-03-06T13:03:56.484249,130,428,CCP,2020-03-23,True,2020-03-08
48,22.53,0,True,2020-03-23,CCP,0,FlightNetwork,2020-03-06T23:57:50.009783,131,428,SCL,2020-03-18,True,2020-03-08
49,22.57,0,True,2020-03-15,BJA,0,Trip.ru,2020-03-05T09:01:24.577433,60,166,ALG,2020-03-14,True,2020-03-08
50,22.62,0,True,2020-10-19,BSB,1,Mytrip.com,2020-03-08T04:23:25.054191,705,928,RIO,2020-10-15,True,2020-03-08
51,22.63,0,True,2020-08-10,BHZ,1,Mytrip.com,2020-03-04T18:13:50.441824,305,373,RIO,2020-08-06,True,2020-03-08
52,22.66,0,True,2020-04-01,LAX,0,Trip.ru,2020-03-07T05:42:22.110205,152,380,LAS,2020-03-31,True,2020-03-08
53,22.72,0,True,2020-05-26,BSB,1,Mytrip.com,2020-03-07T00:16:06.205011,580,853,SAO,2020-05-16,True,2020-03-08
54,22.78,0,True,2020-09-25,FLN,1,Mytrip.com,2020-03-06T21:02:25.377029,390,514,SAO,2020-09-25,True,2020-03-08
55,22.87,0,True,2020-03-20,IST,0,Pegasus Airlines,2020-03-06T10:39:29.896107,130,323,ANK,2020-03-13,True,2020-03-08
56,22.9,0,True,2020-04-23,MIL,0,Wizz Air,2020-03-07T19:08:40.090553,205,901,TSR,2020-04-14,True,2020-03-08
57,22.9,0,True,2020-03-13,BTS,0,Ryanair,2020-03-07T17:46:04.607551,155,647,INI,2020-03-09,True,2020-03-08
58,22.9,0,True,2020-05-09,VNO,0,Wizz Air,2020-03-08T11:14:27.526471,340,1666,LON,2020-05-05,True,2020-03-08
59,22.91,0,True,2020-03-22,KTW,0,Kiwi.com,2020-03-07T08:25:54.352144,240,1118,OSL,2020-03-20,True,2020-03-08
60,22.97,0,True,2020-10-23,LWO,0,Kiwi.com,2020-03-08T14:00:20.319325,165,630,GDN,2020-10-22,True,2020-03-08
61,22.99,0,True,2020-04-26,WAW,0,Kiwi.com,2020-03-07T18:49:19.725546,225,1026,OSL,2020-04-25,True,2020-03-08
62,23.06,0,True,2020-05-26,SAO,1,Mytrip.com,2020-03-04T18:20:58.204102,760,853,BSB,2020-05-19,True,2020-03-08
63,23.13,0,True,2020-05-19,RIO,1,Trip.ru,2020-03-05T08:14:58.527380,260,373,BHZ,2020-05-02,True,2020-03-08
64,23.19,0,True,2020-04-13,FLN,0,Mytrip.com,2020-03-04T22:34:11.057886,120,408,XAP,2020-04-08,True,2020-03-08
65,23.19,0,True,2020-04-21,WRY,0,Svyaznoy Travel,2020-03-07T19:19:46.354374,4,2,PPW,2020-04-15,True,2020-03-08
66,23.24,0,True,2020-03-21,MIR,2,FlightNetwork,2020-03-05T18:28:43.576479,2650,1616,PAR,2020-03-15,True,2020-03-08
67,23.25,0,True,2020-04-05,VIE,0,Kiwi.com,2020-03-07T19:48:37.844065,175,708,GDN,2020-04-02,True,2020-03-08
68,23.3,0,True,2020-05-12,BRU,0,FlightNetwork,2020-03-06T15:29:20.649247,275,1350,TSR,2020-05-05,True,2020-03-08
69,23.52,0,True,2020-03-29,GDN,0,Kiwi.com,2020-03-07T08:25:51.949263,235,1131,MOL,2020-03-27,True,2020-03-08
70,23.68,0,True,2020-03-17,ANK,0,Pegasus Airlines,2020-03-06T17:34:01.194702,130,323,IST,2020-03-10,True,2020-03-08
71,23.86,0,True,2020-03-16,AYT,0,eDreams,2020-03-07T18:55:38.445281,125,399,ADA,2020-03-10,True,2020-03-08
72,23.89,0,True,2020-06-01,RIO,1,Mytrip.com,2020-03-07T01:48:03.561064,945,914,BSB,2020-05-28,True,2020-03-08
73,23.93,0,True,2020-05-05,MGF,2,Mytrip.com,2020-03-07T06:18:14.009717,720,538,SAO,2020-05-05,True,2020-03-08
74,23.95,0,True,2020-03-10,CLT,0,Flightschannel,2020-03-08T04:00:46.672952,181,580,BWI,2020-03-10,True,2020-03-08
75,23.99,0,True,2020-03-21,IZM,0,Kiwi.com,2020-03-08T06:33:49.870720,140,344,IST,2020-03-20,True,2020-03-08
76,24.02,0,True,2020-04-09,BLQ,0,Kiwi.com,2020-03-06T06:34:01.176472,255,1169,BUH,2020-04-06,True,2020-03-08
77,24.04,0,True,2020-03-24,KUN,0,Kiwi.com,2020-03-05T11:01:15.911881,155,631,TKU,2020-03-21,True,2020-03-08
78,24.04,0,True,2020-03-11,OSL,0,Kiwi.com,2020-03-05T18:51:41.507682,275,1387,VIE,2020-03-09,True,2020-03-08
79,24.07,0,True,2020-06-06,SCL,0,Vayama,2020-03-05T12:33:26.487804,166,619,ZCO,2020-05-31,True,2020-03-08
80,24.08,0,True,2020-05-13,FMM,0,Kiwi.com,2020-03-04T14:53:29.724201,195,875,TSR,2020-05-03,True,2020-03-08
81,24.16,0,True,2020-05-20,SAO,1,Mytrip.com,2020-03-07T14:49:23.282253,495,359,CWB,2020-05-13,True,2020-03-08
82,24.16,0,True,2020-04-11,VIE,0,Kiwi.com,2020-03-06T17:04:47.891308,215,987,BLL,2020-04-04,True,2020-03-08
83,24.33,0,True,2020-03-28,IST,0,Kiwi.com,2020-03-07T16:46:35.209689,150,344,IZM,2020-03-28,True,2020-03-08
84,24.36,0,True,2020-04-07,BHZ,1,Mytrip.com,2020-03-08T13:38:44.036840,695,1361,POA,2020-04-06,True,2020-03-08
85,24.36,0,True,2020-05-31,POA,1,Mytrip.com,2020-03-06T15:05:26.410916,550,865,SAO,2020-05-29,True,2020-03-08
86,24.38,0,True,2020-03-17,TSR,0,Kiwi.com,2020-03-05T19:01:01.176326,200,875,FMM,2020-03-11,True,2020-03-08
87,24.45,0,True,2020-05-09,ZCO,0,FlightNetwork,2020-03-06T13:55:37.941844,162,619,SCL,2020-05-07,True,2020-03-08
88,24.6,0,True,2020-04-21,ALG,0,Mytrip.com,2020-03-06T08:10:54.025280,75,166,BJA,2020-04-11,True,2020-03-08
89,24.63,0,True,2020-04-06,SCL,0,FlightNetwork,2020-03-05T11:38:08.926090,164,679,CPO,2020-04-03,True,2020-03-08
90,24.72,0,True,2020-04-29,VIE,0,Kiwi.com,2020-03-07T01:08:56.455103,285,1387,OSL,2020-04-27,True,2020-03-08
91,24.9,0,True,2020-03-13,IST,0,Kiwi.com,2020-03-05T19:29:38.548575,125,348,DNZ,2020-03-11,True,2020-03-08
92,24.94,0,True,2020-03-15,BRE,0,Kiwi.com,2020-03-05T16:49:14.861091,205,775,VIE,2020-03-10,True,2020-03-08
93,24.96,0,True,2020-03-21,EDO,0,Pegasus Airlines,2020-03-07T14:49:06.590499,120,242,IST,2020-03-14,True,2020-03-08
94,24.96,0,True,2020-03-21,PMC,0,FlightNetwork,2020-03-05T01:44:29.140258,129,511,BBA,2020-03-18,True,2020-03-08
95,25.03,0,True,2020-05-10,RIO,1,Mytrip.com,2020-03-05T23:05:42.259321,695,360,SAO,2020-05-09,True,2020-03-08
96,25.05,0,True,2020-05-17,VIE,0,Kiwi.com,2020-03-05T19:01:45.923814,255,1186,STO,2020-05-14,True,2020-03-08
97,25.15,0,True,2020-05-14,CPO,0,FlightNetwork,2020-03-07T21:33:28.917562,161,679,SCL,2020-05-08,True,2020-03-08
98,25.21,0,True,2020-05-05,BHZ,1,Trip.ru,2020-03-08T08:03:45.339926,260,524,SAO,2020-05-05,True,2020-03-08
99,25.31,0,True,2020-03-24,LAS,0,Flightschannel,2020-03-07T22:35:34.584232,151,380,LAX,2020-03-24,True,2020-03-08
100,25.39,0,True,2020-10-17,CEB,0,Trip.com,2020-03-04T14:46:51.935471,125,237,OZC,2020-10-12,True,2020-03-08
101,25.39,0,True,2020-06-06,SAO,1,Mytrip.com,2020-03-07T22:29:10.729037,560,337,RIO,2020-06-04,True,2020-03-08
102,25.4,0,True,2020-03-22,CEB,0,Trip.com,2020-03-06T11:36:36.405108,130,398,DVO,2020-03-20,True,2020-03-08
103,25.49,0,True,2020-03-18,DNZ,0,Pegasus Airlines,2020-03-04T17:33:59.078266,125,348,IST,2020-03-11,True,2020-03-08
104,25.52,0,True,2020-04-11,XAP,1,Mytrip.com,2020-03-06T11:54:29.394686,765,408,FLN,2020-04-10,True,2020-03-08
