,value,trip_class,show_to_aff,return_date,origin,number_of_changes,gate,found_at,duration,distance,destination,depart_date,actual,snapshot_on
16,16.83,0,True,2020-03-10,CPH,0,Ryanair,2020-02-23T10:36:15.718584,215,912,LON,2020-03-03,True,2020-02-23
17,16.83,0,True,2020-04-24,ASF,0,Utair,2020-02-22T18:00:28.917656,155,390,VOG,2020-04-21,True,2020-02-23
18,16.83,0,True,2020-03-10,VOG,0,Utair,2020-02-22T18:27:21.491009,175,390,ASF,2020-03-09,True,2020-02-23
19,17.36,0,True,2020-05-24,STW,0,Utair,2020-02-22T08:56:19.887426,150,266,AER,2020-04-19,True,2020-02-23
20,17.59,0,True,2020-03-11,MIL,0,Ryanair,2020-02-23T13:03:22.624381,245,976,LON,2020-03-05,True,2020-02-23
21,17.87,0,True,2020-04-22,CCP,0,eDreams,2020-02-23T22:34:46.307538,136,428,SCL,2020-04-21,True,2020-02-23
22,17.87,0,True,2020-07-07,BSB,1,Biletix,2020-02-22T16:06:33.849114,710,928,RIO,2020-07-01,True,2020-02-23
23,18.29,0,True,2020-04-28,RIO,1,Biletix,2020-02-23T11:12:53.122196,545,361,BHZ,2020-04-27,True,2020-02-23
24,18.37,0,True,2020-04-20,STR,1,City.Travel,2020-02-22T19:27:59.242074,780,338,MIL,2020-04-18,True,2020-02-23
25,18.44,0,True,2020-03-04,BHX,0,Ryanair,2020-02-22T01:05:05.210790,135,321,DUB,2020-03-03,True,2020-02-23
26,18.51,0,True,2020-03-02,GDN,0,Ryanair,2020-02-23T19:17:16.491406,185,730,OSL,2020-02-25,True,2020-02-23
27,18.83,0,True,2020-04-15,VIE,0,City.Travel,2020-02-23T22:03:44.747171,180,588,MIL,2020-04-08,True,2020-02-23
28,18.88,0,True,2020-04-08,STR,1,Kiwi.com,2020-02-21T17:47:28.605843,835,695,ZAD,2020-04-01,True,2020-02-23
29,18.91,0,True,2020-03-23,TJM,0,Utair,2020-02-23T18:48:47.661365,165,552,OMS,2020-03-21,True,2020-02-23
30,18.91,0,True,2020-04-06,OMS,0,Utair,2020-02-23T14:19:41.952913,175,552,TJM,2020-04-04,True,2020-02-23
31,19.19,0,True,2020-03-31,OSL,0,Kiwi.com,2020-02-21T20:59:02.175682,175,782,GDN,2020-03-21,True,2020-02-23
32,19.41,0,True,2020-03-10,GDN,0,Wizz Air,2020-02-23T11:57:21.221135,155,612,BLL,2020-03-07,True,2020-02-23
33,19.52,0,True,2020-04-23,BUD,0,Ryanair,2020-02-23T21:20:58.575487,180,685,BER,2020-04-22,True,2020-02-23
34,19.63,0,True,2020-03-25,FKB,0,Ryanair,2020-02-20T12:28:47.586571,180,653,LON,2020-03-22,True,2020-02-23
35,19.63,0,True,2020-03-30,MRS,0,Ryanair,2020-02-21T17:05:36.970230,245,1009,LON,2020-03-21,True,2020-02-23
36,19.72,0,True,2020-03-05,MAN,0,Ryanair,2020-02-20T23:01:04.319854,125,263,DUB,2020-03-04,True,2020-02-23
37,19.8,0,True,2020-03-29,KHE,0,Ryanair,2020-02-23T20:03:31.978349,235,1080,KTW,2020-03-22,True,2020-02-23
38,19.81,0,True,2020-04-01,FRA,0,Ryanair,2020-02-23T14:49:32.874644,260,1087,REU,2020-03-29,True,2020-02-23
39,19.95,0,True,2020-03-25,KTW,0,Ryanair,2020-02-20T12:32:31.350689,230,1080,KHE,2020-03-15,True,2020-02-23
40,19.95,0,True,2020-03-26,KTW,0,Ryanair,2020-02-20T15:53:39.539698,220,964,ODS,2020-03-19,True,2020-02-23
41,19.98,0,True,2020-04-13,PEN,0,Trip.com,2020-02-23T09:01:01.600621,80,130,LGK,2020-04-10,True,2020-02-23
42,20.06,0,True,2020-03-11,BZG,0,Ryanair,2020-02-22T08:41:23.364056,210,939,IEV,2020-03-04,True,2020-02-23
43,20.06,0,True,2020-03-01,WAW,0,Ryanair,2020-02-22T10:02:21.865045,220,988,OSL,2020-02-27,True,2020-02-23
44,20.08,0,True,2020-04-22,WRO,0,Ryanair,2020-02-23T21:43:09.999880,205,990,OSL,2020-04-17,True,2020-02-23
45,20.08,0,True,2020-04-14,KRK,0,Ryanair,2020-02-22T10:24:59.985191,244,1181,OSL,2020-04-10,True,2020-02-23
46,20.08,0,True,2020-04-09,GDN,0,Ryanair,2020-02-23T11:18:39.883632,120,379,WRO,2020-04-07,True,2020-02-23
47,20.08,0,True,2020-04-16,KTW,0,Ryanair,2020-02-23T20:56:32.983719,205,876,MIL,2020-04-11,True,2020-02-23
48,20.08,0,True,2020-04-01,WAW,0,Ryanair,2020-02-23T22:02:41.141269,230,1049,EIN,2020-03-25,True,2020-02-23
49,20.08,0,True,2020-04-01,WAW,0,Ryanair,2020-02-23T19:46:22.781261,240,1141,BRU,2020-03-31,True,2020-02-23
50,20.08,0,True,2020-04-08,KRK,0,Ryanair,2020-02-23T12:38:07.018599,110,299,LWO,2020-04-01,True,2020-02-23
51,20.08,0,True,2020-05-10,GDN,0,Ryanair,2020-02-23T22:49:02.770676,115,367,VXO,2020-05-07,True,2020-02-23
52,20.08,0,True,2020-05-25,KRK,0,Ryanair,2020-02-23T06:41:42.733376,130,394,PRG,2020-05-18,True,2020-02-23
53,20.08,0,True,2020-03-09,GDN,0,Ryanair,2020-02-23T13:04:07.307690,270,1241,LON,2020-03-04,True,2020-02-23
54,20.08,0,True,2020-03-23,WAW,0,Ryanair,2020-02-23T23:52:27.167502,185,741,STO,2020-03-20,True,2020-02-23
55,20.11,0,True,2020-04-02,SOF,0,eDreams,2020-02-23T17:11:24.017887,240,1141,MIL,2020-03-31,True,2020-02-23
56,20.28,0,True,2020-03-05,JHB,0,eDreams,2020-02-21T06:49:17.487834,120,251,KUL,2020-03-02,True,2020-02-23
57,20.31,0,True,2020-03-23,WRO,0,Wizz Air,2020-02-23T11:00:35.963992,195,853,STO,2020-03-20,True,2020-02-23
58,20.34,0,True,2020-02-28,EVN,0,City.Travel,2020-02-23T11:20:27.956229,315,82,LWN,2020-02-26,True,2020-02-23
59,20.34,0,True,2020-02-29,LWN,0,City.Travel,2020-02-23T21:55:36.579627,315,82,EVN,2020-02-27,True,2020-02-23
60,20.45,0,True,2020-05-12,KTW,0,Wizz Air,2020-02-23T17:21:56.270605,205,934,STO,2020-05-07,True,2020-02-23
61,20.45,0,True,2020-04-08,STO,0,Wizz Air,2020-02-23T17:43:18.269136,135,498,GDN,2020-04-06,True,2020-02-23
62,20.51,0,True,2020-04-03,BRU,0,Trip.com,2020-02-23T06:32:05.240761,240,1130,BUD,2020-04-01,True,2020-02-23
63,20.56,0,True,2020-02-28,DNZ,0,Pegasus Airlines,2020-02-22T16:40:56.480413,125,348,IST,2020-02-27,True,2020-02-23
64,20.67,0,True,2020-03-22,POZ,0,Tickets.ru,2020-02-23T17:42:31.797894,205,856,OSL,2020-03-20,True,2020-02-23
65,20.72,0,True,2020-04-06,MLA,0,Ryanair,2020-02-20T21:27:56.018314,150,559,NAP,2020-04-01,True,2020-02-23
66,20.73,0,True,2020-04-01,DUB,0,Ryanair,2020-02-20T08:41:40.800897,135,335,EDI,2020-03-30,True,2020-02-23
67,20.81,0,True,2020-03-20,STO,0,Kiwi.com,2020-02-21T20:19:14.610580,260,1186,VIE,2020-03-13,True,2020-02-23
68,21.03,0,True,2020-04-21,LGK,0,Trip.com,2020-02-21T09:07:44.693435,75,130,PEN,2020-04-20,True,2020-02-23
69,21.04,0,True,2020-03-22,BRU,0,FlightNetwork,2020-02-22T09:42:03.231645,250,1161,WAW,2020-03-20,True,2020-02-23
70,21.09,0,True,2020-04-01,MIL,0,Kiwi.com,2020-02-23T20:18:39.469225,180,657,VIE,2020-03-30,True,2020-02-23
71,21.14,0,True,2020-04-27,BUD,0,Ryanair,2020-02-23T13:31:06.492596,240,1122,ATH,2020-04-19,True,2020-02-23
72,21.18,0,True,2020-03-08,KUL,0,Trip.com,2020-02-23T11:17:14.622505,120,251,JHB,2020-03-01,True,2020-02-23
73,21.31,0,True,2020-03-06,KLF,0,Rusline,2020-02-22T19:40:21.778541,90,131,MOW,2020-03-01,True,2020-02-23
74,21.31,0,True,2020-05-24,MOW,0,Rusline,2020-02-23T15:13:34.671604,90,131,KLF,2020-05-22,True,2020-02-23
75,21.35,0,True,2020-03-05,BTS,0,KupiBilet.ru,2020-02-23T18:33:09.094175,225,61,VIE,2020-03-02,True,2020-02-23
76,21.35,0,True,2020-03-13,VIE,0,KupiBilet.ru,2020-02-23T10:08:49.634469,225,61,BTS,2020-02-27,True,2020-02-23
77,21.41,0,True,2020-04-04,KUL,0,Trip.com,2020-02-23T21:29:08.494489,140,454,LGK,2020-03-30,True,2020-02-23
78,21.6,0,True,2020-04-29,OSL,0,Ryanair,2020-02-23T12:57:11.574539,230,1023,LON,2020-04-22,True,2020-02-23
79,21.65,0,True,2020-03-18,VIE,0,Kiwi.com,2020-02-23T16:05:29.947607,275,1296,OSL,2020-03-15,True,2020-02-23
80,21.66,0,True,2020-04-08,INI,0,FlightNetwork,2020-02-20T20:20:07.023114,170,671,VIE,2020-04-05,True,2020-02-23
81,21.66,0,True,2020-05-09,TSE,0,Tickets.kz,2020-02-20T03:27:41.040457,125,407,PWQ,2020-05-02,True,2020-02-23
82,21.66,0,True,2020-03-26,PWQ,0,Tickets.kz,2020-02-20T05:53:00.131314,135,407,TSE,2020-03-23,True,2020-02-23
83,21.8,0,True,2020-05-10,PMO,0,Ryanair,2020-02-21T08:46:28.852759,150,407,ROM,2020-05-07,True,2020-02-23
84,21.8,0,True,2020-04-06,MIL,0,Wizz Air,2020-02-21T06:18:06.736817,240,1141,SOF,2020-04-02,True,2020-02-23
85,21.8,0,True,2020-03-27,MIL,0,Ryanair,2020-02-21T19:08:35.174171,200,819,BRI,2020-03-27,True,2020-02-23
86,21.8,0,True,2020-03-01,BRE,0,Ryanair,2020-02-20T17:59:55.642598,205,824,MIL,2020-02-23,True,2020-02-23
87,21.8,0,True,2020-03-27,CGN,0,Ryanair,2020-02-21T19:45:22.601911,180,643,CPH,2020-03-25,True,2020-02-23
88,21.8,0,True,2020-03-10,FRA,0,Ryanair,2020-02-20T20:38:20.409144,240,1084,DUB,2020-03-09,True,2020-02-23
89,21.8,0,True,2020-03-08,CGN,0,Ryanair,2020-02-20T00:14:49.578647,175,610,MIL,2020-03-07,True,2020-02-23
90,21.8,0,True,2020-05-14,AHO,0,Ryanair,2020-02-20T15:54:54.723284,160,556,MIL,2020-05-07,True,2020-02-23
91,21.8,0,True,2020-03-18,NTE,0,Ryanair,2020-02-21T19:52:00.253531,175,674,MRS,2020-03-11,True,2020-02-23
92,21.8,0,True,2020-04-03,MIL,0,Ryanair,2020-02-20T11:30:28.373290,155,571,AHO,2020-04-01,True,2020-02-23
93,21.8,0,True,2020-03-05,TLS,0,Ryanair,2020-02-20T18:41:52.214324,240,922,LON,2020-03-03,True,2020-02-23
94,21.8,0,True,2020-03-04,VCE,0,Ryanair,2020-02-20T13:48:06.134086,160,556,NAP,2020-03-02,True,2020-02-23
95,21.8,0,True,2020-03-11,EIN,0,Ryanair,2020-02-20T14:37:03.790448,200,717,MIL,2020-03-04,True,2020-02-23
96,21.8,0,True,2020-04-02,ROM,0,Ryanair,2020-02-21T19:21:06.568883,150,407,PMO,2020-04-01,True,2020-02-23
97,21.8,0,True,2020-03-09,BER,0,Ryanair,2020-02-21T14:32:05.800313,225,905,LON,2020-03-04,True,2020-02-23
98,21.8,0,True,2020-05-17,BRI,0,Ryanair,2020-02-21T20:15:39.156378,130,383,ROM,2020-05-15,True,2020-02-23
99,21.8,0,True,2020-03-29,PMI,0,Ryanair,2020-02-20T00:50:00.254050,210,886,MIL,2020-03-26,True,2020-02-23
100,21.8,0,True,2020-04-07,MIL,0,Ryanair,2020-02-20T18:42:52.388627,190,869,BDS,2020-03-31,True,2020-02-23
101,21.8,0,True,2020-03-25,BZR,0,Ryanair,2020-02-21T06:21:16.294589,185,688,PAR,2020-03-18,True,2020-02-23
102,21.8,0,True,2020-04-27,ROM,0,Ryanair,2020-02-21T04:47:36.349108,130,383,BRI,2020-04-23,True,2020-02-23
103,21.8,0,True,2020-03-03,DTM,0,Ryanair,2020-02-21T14:17:29.712805,165,508,LON,2020-03-01,True,2020-02-23
104,21.8,0,True,2020-03-26,ROM,0,Ryanair,2020-02-21T09:51:38.081555,240,1058,ATH,2020-03-18,True,2020-02-23
105,21.8,0,True,2020-04-07,NAP,0,Ryanair,2020-02-20T10:13:36.074131,170,648,MIL,2020-04-07,True,2020-02-23
106,21.8,0,True,2020-05-29,TSR,0,Ryanair,2020-02-20T13:55:32.101259,125,397,BUH,2020-05-27,True,2020-02-23
107,21.8,0,True,2020-03-29,MIL,0,Ryanair,2020-02-20T19:07:32.870212,185,659,BRU,2020-03-26,True,2020-02-23
108,21.8,0,True,2020-03-18,MIL,0,Ryanair,2020-02-21T11:04:16.270472,245,1096,WAW,2020-03-11,True,2020-02-23
109,21.8,0,True,2020-04-08,MIL,0,Ryanair,2020-02-21T10:52:20.980841,230,1048,CTA,2020-04-01,True,2020-02-23
110,21.8,0,True,2020-03-05,BUH,0,Ryanair,2020-02-20T09:07:28.671072,130,397,TSR,2020-02-27,True,2020-02-23
111,21.8,0,True,2020-04-05,MIL,0,Ryanair,2020-02-21T19:20:33.447700,170,648,NAP,2020-03-30,True,2020-02-23
112,21.8,0,True,2020-03-26,MIL,0,Ryanair,2020-02-21T00:54:46.449230,150,438,NUE,2020-03-12,True,2020-02-23
113,21.8,0,True,2020-03-03,TKU,0,FlightNetwork,2020-02-20T16:48:49.594771,155,631,KUN,2020-02-25,True,2020-02-23
114,21.8,0,True,2020-04-29,SCQ,0,Ryanair,2020-02-20T19:45:27.672005,254,1192,LON,2020-04-25,True,2020-02-23
115,21.8,0,True,2020-03-31,BRU,0,Ryanair,2020-02-21T14:43:17.229871,205,875,PSA,2020-03-29,True,2020-02-23
116,21.8,0,True,2020-04-03,MIL,0,Ryanair,2020-02-21T12:47:39.891016,180,714,CAG,2020-03-24,True,2020-02-23
117,21.8,0,True,2020-03-22,BRI,0,Ryanair,2020-02-20T10:42:05.039565,200,819,MIL,2020-03-21,True,2020-02-23
118,21.8,0,True,2020-03-26,SUF,0,Ryanair,2020-02-20T16:28:45.872137,215,969,MIL,2020-03-24,True,2020-02-23
119,21.8,0,True,2020-03-12,MIL,0,Ryanair,2020-02-21T10:15:25.136404,210,795,BER,2020-03-04,True,2020-02-23
120,21.8,0,True,2020-04-21,DUB,0,Ryanair,2020-02-20T23:57:01.921258,110,224,LPL,2020-04-20,True,2020-02-23
121,21.8,0,True,2020-03-29,EIN,0,Ryanair,2020-02-21T12:10:58.058325,140,356,LON,2020-03-26,True,2020-02-23
122,21.8,0,True,2020-03-26,CTA,0,Ryanair,2020-02-21T11:10:01.395816,235,1048,MIL,2020-03-17,True,2020-02-23
123,21.8,0,True,2020-03-03,BRE,0,Ryanair,2020-02-21T23:24:10.982475,175,591,LON,2020-03-02,True,2020-02-23
124,21.8,0,True,2020-05-23,ATH,0,Ryanair,2020-02-21T22:09:39.151446,205,872,MLA,2020-05-19,True,2020-02-23
125,21.83,0,True,2020-03-17,STO,0,Ryanair,2020-02-21T11:12:13.823996,185,741,WAW,2020-03-08,True,2020-02-23
126,21.91,0,True,2020-11-16,XAP,1,Mytrip.com,2020-02-21T22:32:01.693227,1200,408,FLN,2020-11-12,True,2020-02-23
127,21.93,0,True,2020-03-09,CGY,0,Trip.com,2020-02-20T08:26:00.069983,95,222,CEB,2020-03-08,True,2020-02-23
128,21.96,0,True,2020-04-15,VLC,0,SuperSaver.ru,2020-02-23T12:02:26.191248,110,274,PMI,2020-04-11,True,2020-02-23
129,22.01,0,True,2020-03-05,CGN,0,Ryanair,2020-02-22T21:38:17.425606,235,953,DUB,2020-03-04,True,2020-02-23
130,22.01,0,True,2020-03-13,BER,0,Ryanair,2020-02-23T13:11:18.621445,190,752,VCE,2020-03-10,True,2020-02-23
131,22.01,0,True,2020-03-07,ODS,0,Ryanair,2020-02-23T19:24:40.464261,260,1198,POZ,2020-03-04,True,2020-02-23
132,22.01,0,True,2020-04-07,ODS,0,Ryanair,2020-02-23T16:08:10.109779,220,964,KTW,2020-04-02,True,2020-02-23
133,22.01,0,True,2020-03-15,TLV,0,Ryanair,2020-02-23T17:37:43.875715,140,373,PFO,2020-03-10,True,2020-02-23
134,22.01,0,True,2020-03-29,MIL,0,Ryanair,2020-02-22T02:37:12.618527,230,1020,VIT,2020-03-28,True,2020-02-23
135,22.01,0,True,2020-04-18,BOD,0,Ryanair,2020-02-23T13:19:27.541808,200,818,MIL,2020-04-16,True,2020-02-23
136,22.01,0,True,2020-03-05,TLS,0,Ryanair,2020-02-23T14:41:02.601999,230,1030,LIS,2020-03-03,True,2020-02-23
137,22.01,0,True,2020-03-12,MAD,0,Ryanair,2020-02-23T08:51:57.868649,265,1149,MIL,2020-03-10,True,2020-02-23
138,22.01,0,True,2020-03-18,BER,0,Ryanair,2020-02-22T11:02:33.898600,200,838,MIL,2020-03-16,True,2020-02-23
139,22.01,0,True,2020-03-25,CGN,0,Ryanair,2020-02-23T13:19:17.137228,220,947,WAW,2020-03-23,True,2020-02-23
140,22.01,0,True,2020-04-05,EIN,0,Ryanair,2020-02-23T06:37:17.620009,220,1049,WAW,2020-04-01,True,2020-02-23
141,22.01,0,True,2020-03-11,FRA,0,Ryanair,2020-02-23T19:06:33.549599,230,994,ROM,2020-03-04,True,2020-02-23
142,22.01,0,True,2020-06-28,HRK,0,Ryanair,2020-02-23T23:16:17.811665,220,912,VNO,2020-06-24,True,2020-02-23
143,22.01,0,True,2020-03-01,CGN,0,Ryanair,2020-02-23T21:46:27.708223,175,687,BRS,2020-02-28,True,2020-02-23
144,22.01,0,True,2020-04-02,MIL,0,Ryanair,2020-02-22T14:12:02.278402,205,969,SUF,2020-04-01,True,2020-02-23
145,22.01,0,True,2020-03-28,NUE,0,Ryanair,2020-02-23T14:04:37.595274,150,438,MIL,2020-03-26,True,2020-02-23
146,22.01,0,True,2020-03-28,PFO,0,Ryanair,2020-02-23T18:12:25.570727,140,373,TLV,2020-03-27,True,2020-02-23
147,22.01,0,True,2020-03-07,BRU,0,Ryanair,2020-02-22T13:08:27.031619,170,562,MAN,2020-03-04,True,2020-02-23
148,22.01,0,True,2020-03-29,FRA,0,Ryanair,2020-02-23T10:09:54.644258,245,1196,KIR,2020-03-23,True,2020-02-23
149,22.01,0,True,2020-05-10,SUF,0,Ryanair,2020-02-23T14:50:14.185391,180,747,BLQ,2020-05-07,True,2020-02-23
150,22.01,0,True,2020-03-26,NUE,0,Ryanair,2020-02-23T21:14:20.842726,210,806,LON,2020-03-25,True,2020-02-23
151,22.01,0,True,2020-04-10,MIL,0,Ryanair,2020-02-23T12:57:07.535249,210,886,PMI,2020-03-30,True,2020-02-23
152,22.01,0,True,2020-03-26,CGN,0,Ryanair,2020-02-22T22:38:09.725171,190,771,BLQ,2020-03-23,True,2020-02-23
153,22.01,0,True,2020-05-14,CGN,0,Ryanair,2020-02-22T00:27:53.124251,175,691,VCE,2020-05-09,True,2020-02-23
154,22.01,0,True,2020-05-19,PSA,0,Ryanair,2020-02-22T07:46:30.179069,205,938,MLA,2020-05-14,True,2020-02-23
155,22.01,0,True,2020-04-06,MRS,0,Ryanair,2020-02-22T07:01:38.313771,275,1325,FAO,2020-04-03,True,2020-02-23
156,22.01,0,True,2020-04-03,DTM,0,Wizz Air,2020-02-22T09:10:44.894693,185,792,GDN,2020-03-31,True,2020-02-23
157,22.01,0,True,2020-04-01,BCN,0,Ryanair,2020-02-22T22:11:23.848205,199,782,MIL,2020-04-01,True,2020-02-23
158,22.01,0,True,2020-03-31,BCN,0,Ryanair,2020-02-22T20:40:47.204060,275,1190,LON,2020-03-26,True,2020-02-23
159,22.01,0,True,2020-03-30,MIL,0,Ryanair,2020-02-22T20:36:19.513309,175,610,CGN,2020-03-25,True,2020-02-23
160,22.01,0,True,2020-03-23,NAP,0,Ryanair,2020-02-23T15:09:26.518507,155,559,MLA,2020-03-20,True,2020-02-23
161,22.01,0,True,2020-05-12,CTA,0,Ryanair,2020-02-23T16:26:03.914339,165,537,ROM,2020-05-08,True,2020-02-23
162,22.01,0,True,2020-04-02,BER,0,Ryanair,2020-02-22T20:44:22.315782,150,528,KRK,2020-03-17,True,2020-02-23
163,22.01,0,True,2020-04-04,KHE,0,Ryanair,2020-02-23T21:51:31.826235,230,1018,KRK,2020-03-31,True,2020-02-23
164,22.01,0,True,2020-03-28,BRU,0,Ryanair,2020-02-23T13:54:01.164138,210,877,WRO,2020-03-14,True,2020-02-23
165,22.01,0,True,2020-04-01,MIL,0,Ryanair,2020-02-22T00:41:28.095364,185,708,PAR,2020-03-31,True,2020-02-23
166,22.01,0,True,2020-03-26,BRU,0,Ryanair,2020-02-23T12:18:00.438137,180,644,BER,2020-03-23,True,2020-02-23
167,22.01,0,True,2020-03-11,CGN,0,Ryanair,2020-02-23T08:23:57.982693,160,488,LON,2020-03-04,True,2020-02-23
168,22.01,0,True,2020-04-28,BRU,0,Ryanair,2020-02-23T01:14:42.272057,195,793,CPH,2020-04-23,True,2020-02-23
169,22.01,0,True,2020-03-27,DEB,0,Wizz Air,2020-02-22T09:09:41.765104,220,1013,MIL,2020-03-23,True,2020-02-23
170,22.01,0,True,2020-03-26,KUN,0,Ryanair,2020-02-23T21:19:49.154569,175,717,CPH,2020-03-24,True,2020-02-23
171,22.01,0,True,2020-03-14,REU,0,Ryanair,2020-02-23T15:39:55.548301,270,1196,LON,2020-03-07,True,2020-02-23
172,22.01,0,True,2020-04-10,MIL,0,Ryanair,2020-02-23T11:38:09.599701,270,1149,MAD,2020-04-05,True,2020-02-23
173,22.01,0,True,2020-03-30,CGN,0,Ryanair,2020-02-23T17:45:42.921784,275,1305,PMI,2020-03-29,True,2020-02-23
174,22.01,0,True,2020-04-15,MAD,0,Ryanair,2020-02-23T23:08:56.889434,300,1303,LON,2020-04-11,True,2020-02-23
175,22.01,0,True,2020-03-26,FRA,0,Ryanair,2020-02-23T22:58:40.657066,190,616,LON,2020-03-23,True,2020-02-23
176,22.01,0,True,2020-04-06,LWO,0,Ryanair,2020-02-23T21:48:21.612589,110,299,KRK,2020-04-03,True,2020-02-23
177,22.01,0,True,2020-03-21,FRA,0,Ryanair,2020-02-23T20:36:29.471233,165,494,MIL,2020-03-17,True,2020-02-23
178,22.01,0,True,2020-05-23,PSR,0,Ryanair,2020-02-22T09:33:19.034206,175,732,MLA,2020-05-16,True,2020-02-23
179,22.01,0,True,2020-03-10,BRU,0,Ryanair,2020-02-23T08:14:29.643464,205,793,TLS,2020-03-04,True,2020-02-23
180,22.01,0,True,2020-05-18,ROM,0,Ryanair,2020-02-23T13:50:34.829765,165,537,CTA,2020-05-17,True,2020-02-23
181,22.01,0,True,2020-04-23,MAD,0,Ryanair,2020-02-22T20:05:20.990514,175,565,TNG,2020-04-20,True,2020-02-23
182,22.01,0,True,2020-03-25,BRU,0,Ryanair,2020-02-22T16:40:24.984540,260,1221,STO,2020-03-15,True,2020-02-23
183,22.01,0,True,2020-05-30,BCN,0,Ryanair,2020-02-23T12:33:36.828372,210,831,NDR,2020-05-21,True,2020-02-23
184,22.11,0,True,2020-02-29,BCN,0,Ryanair,2020-02-20T20:35:09.440717,115,202,PMI,2020-02-27,True,2020-02-23
185,22.15,0,True,2020-03-15,CPH,0,Ryanair,2020-02-23T17:14:48.052630,200,793,BRU,2020-03-13,True,2020-02-23
186,22.15,0,True,2020-04-20,CPH,0,Ryanair,2020-02-23T08:37:29.526375,220,993,MAN,2020-04-06,True,2020-02-23
187,22.38,0,True,2020-04-05,MGF,2,Mytrip.com,2020-02-23T00:48:51.228965,1105,367,CWB,2020-04-03,True,2020-02-23
188,22.38,0,True,2020-05-19,VLC,0,Ryanair,2020-02-20T18:41:33.239175,90,172,IBZ,2020-05-14,True,2020-02-23
189,22.55,0,True,2020-04-15,BCN,0,Ryanair,2020-02-21T11:42:46.340701,125,276,IBZ,2020-04-04,True,2020-02-23
190,22.61,0,True,2020-02-24,PEN,0,Budgetair.my,2020-02-22T05:02:10.424721,120,324,KUL,2020-02-23,True,2020-02-23
191,22.61,0,True,2020-03-06,KUL,0,Budgetair.my,2020-02-21T07:55:24.833252,120,324,PEN,2020-02-28,True,2020-02-23
192,22.61,0,True,2020-02-29,LGK,0,Budgetair.my,2020-02-22T03:49:42.327465,140,454,KUL,2020-02-28,True,2020-02-23
193,22.67,0,True,2020-05-20,PMI,0,Ryanair,2020-02-23T09:25:47.834509,110,202,BCN,2020-05-18,True,2020-02-23
194,22.78,0,True,2020-03-06,KUL,0,Trip.com,2020-02-20T10:23:14.727034,120,202,KUA,2020-03-06,True,2020-02-23
195,22.81,0,True,2020-03-24,KTW,0,Kiwi.com,2020-02-20T20:52:26.405410,245,1118,OSL,2020-03-20,True,2020-02-23
196,22.89,0,True,2020-04-03,BRI,0,Ryanair,2020-02-20T09:41:42.742684,160,619,MLA,2020-04-01,True,2020-02-23
197,22.89,0,True,2020-03-10,FRA,0,Ryanair,2020-02-20T17:05:15.287507,270,1273,BDS,2020-03-07,True,2020-02-23
198,22.89,0,True,2020-03-06,BRU,0,Ryanair,2020-02-20T14:24:06.546939,215,957,BTS,2020-03-02,True,2020-02-23
199,22.97,0,True,2020-05-12,BKK,0,Trip.com,2020-02-23T14:29:20.109088,170,702,CEI,2020-04-21,True,2020-02-23
