,value,trip_class,show_to_aff,return_date,origin,number_of_changes,gate,found_at,duration,distance,destination,depart_date,actual,snapshot_on
33,20.96,0,True,2020-04-19,BTU,0,Trip.com,2020-02-27T11:19:15.504824,140,452,BKI,2020-04-15,True,2020-03-01
34,21.0,0,True,2020-04-16,VIE,0,Trip.com,2020-03-01T00:07:23.261297,170,657,MIL,2020-04-12,True,2020-03-01
35,21.21,0,True,2020-04-30,TSE,0,Tickets.kz,2020-02-26T20:15:17.184219,125,407,PWQ,2020-04-11,True,2020-03-01
36,21.21,0,True,2020-04-02,PWQ,0,Tickets.kz,2020-02-26T16:08:53.717841,125,407,TSE,2020-03-28,True,2020-03-01
37,21.29,0,True,2020-04-23,BKI,0,Trip.com,2020-02-29T23:31:24.963763,100,274,TWU,2020-04-21,True,2020-03-01
38,21.33,0,True,2020-05-11,WAW,0,FlightNetwork,2020-03-01T10:32:47.784864,240,1161,BRU,2020-05-08,True,2020-03-01
39,21.45,0,True,2020-06-07,BUD,0,Ryanair,2020-03-01T09:44:41.097332,180,685,BER,2020-06-05,True,2020-03-01
40,21.66,0,True,2020-03-11,FMM,0,FlightNetwork,2020-02-26T13:33:08.254533,200,875,TSR,2020-03-04,True,2020-03-01
41,21.73,0,True,2020-09-17,BHZ,1,Mytrip.com,2020-02-27T16:33:05.934513,480,524,SAO,2020-09-10,True,2020-03-01
42,21.81,0,True,2020-03-27,INI,0,Ryanair,2020-02-28T00:22:31.465288,155,647,BTS,2020-03-23,True,2020-03-01
43,21.97,0,True,2020-03-23,BUD,0,FlightNetwork,2020-03-01T02:53:59.092093,120,412,TGM,2020-03-21,True,2020-03-01
44,21.99,0,True,2020-05-12,KTW,0,Wizz Air,2020-03-01T02:25:08.452469,205,934,STO,2020-05-07,True,2020-03-01
45,22.06,0,True,2020-03-24,KTW,0,Kiwi.com,2020-03-01T00:12:25.018843,240,1118,OSL,2020-03-20,True,2020-03-01
46,22.11,0,True,2020-04-26,WAW,0,Kiwi.com,2020-02-28T05:17:20.255243,225,1026,OSL,2020-04-23,True,2020-03-01
47,22.11,0,True,2020-04-26,PMI,0,Mytrip.com,2020-02-29T10:33:26.777707,110,274,VLC,2020-04-24,True,2020-03-01
48,22.24,0,True,2020-03-15,BJA,0,Trip.ru,2020-03-01T07:37:04.567088,60,166,ALG,2020-03-14,True,2020-03-01
49,22.35,0,True,2020-06-11,XAP,0,Mytrip.com,2020-02-29T15:12:25.775667,120,408,FLN,2020-06-01,True,2020-03-01
50,22.36,0,True,2020-03-18,PES,0,Pobeda,2020-03-01T13:10:20.026539,200,697,MOW,2020-03-04,True,2020-03-01
51,22.44,0,True,2020-05-09,TKU,0,Wizz Air,2020-03-01T03:30:34.272743,170,718,GDN,2020-05-05,True,2020-03-01
52,22.57,0,True,2020-03-25,CPO,0,FlightNetwork,2020-02-29T17:49:01.379819,158,679,SCL,2020-03-23,True,2020-03-01
53,22.59,0,True,2020-03-23,ANK,0,Pegasus Airlines,2020-02-29T09:59:17.742601,130,323,IST,2020-03-21,True,2020-03-01
54,22.62,0,True,2020-04-11,SCL,0,FlightNetwork,2020-02-26T20:23:10.342286,164,679,CPO,2020-04-08,True,2020-03-01
55,22.62,0,True,2020-04-04,SCL,0,FlightNetwork,2020-02-26T16:08:08.921906,136,428,CCP,2020-03-30,True,2020-03-01
56,22.79,0,True,2020-03-09,IZM,0,Pegasus Airlines,2020-02-29T19:09:31.708871,135,344,IST,2020-03-06,True,2020-03-01
57,22.96,0,True,2020-03-23,WRO,0,Kiwi.com,2020-03-01T10:29:29.417034,195,853,STO,2020-03-20,True,2020-03-01
58,22.99,0,True,2020-06-01,LWO,0,Kiwi.com,2020-03-01T03:19:59.434156,115,355,KTW,2020-05-20,True,2020-03-01
59,23.03,0,True,2020-04-28,OSL,0,Kiwi.com,2020-03-01T03:18:08.490011,235,1118,KTW,2020-04-24,True,2020-03-01
60,23.06,0,True,2020-08-10,FLN,1,Mytrip.com,2020-02-26T16:06:30.591376,560,408,XAP,2020-08-06,True,2020-03-01
61,23.14,0,True,2020-08-23,BSB,1,Mytrip.com,2020-02-27T00:42:46.561325,490,928,RIO,2020-08-21,True,2020-03-01
62,23.2,0,True,2020-06-30,RIO,1,Mytrip.com,2020-02-28T04:35:39.494415,540,928,BSB,2020-06-23,True,2020-03-01
63,23.36,0,True,2020-04-25,BKK,0,Trip.com,2020-02-27T09:55:36.842843,160,595,CNX,2020-04-21,True,2020-03-01
64,23.39,0,True,2020-04-21,ALG,0,Mytrip.com,2020-02-29T16:49:25.190663,75,166,BJA,2020-04-11,True,2020-03-01
65,23.53,0,True,2020-04-03,XAP,1,Mytrip.com,2020-03-01T03:12:40.021487,1600,740,SAO,2020-04-01,True,2020-03-01
66,23.57,0,True,2020-04-18,KTW,0,Kiwi.com,2020-03-01T09:52:15.772220,205,876,MIL,2020-04-12,True,2020-03-01
67,23.59,0,True,2020-03-09,IST,0,Pegasus Airlines,2020-03-01T03:48:58.266487,135,344,IZM,2020-03-05,True,2020-03-01
68,23.62,0,True,2020-05-02,LON,0,Wizz Air,2020-03-01T09:39:48.203368,340,1666,VNO,2020-04-25,True,2020-03-01
69,23.63,0,True,2020-03-25,CGN,0,Kiwi.com,2020-03-01T08:56:48.918391,185,746,VIE,2020-03-24,True,2020-03-01
70,23.7,0,True,2020-03-04,SEL,0,Kiwi.com,2020-02-29T17:55:34.104915,145,451,CJU,2020-03-03,True,2020-03-01
71,23.7,0,True,2020-04-27,BKK,0,Trip.com,2020-02-29T23:40:20.862082,170,702,CEI,2020-04-25,True,2020-03-01
72,23.87,0,True,2020-03-30,CCP,0,BudgetAir.es,2020-02-27T20:01:52.853505,137,428,SCL,2020-03-28,True,2020-03-01
73,24.08,0,True,2020-07-15,CEB,0,MyHolidays,2020-02-29T19:12:34.021177,105,980,CGM,2020-07-10,True,2020-03-01
74,24.12,0,True,2020-03-12,KCH,0,Mytrip.com,2020-03-01T11:31:13.472341,175,803,BKI,2020-03-08,True,2020-03-01
75,24.15,0,True,2020-03-06,KUL,0,Mytrip.com,2020-02-27T23:16:30.905356,210,969,KCH,2020-03-03,True,2020-03-01
76,24.24,0,True,2020-04-29,OSL,0,Kiwi.com,2020-02-26T19:48:19.249122,255,1164,LON,2020-04-22,True,2020-03-01
77,24.45,0,True,2020-10-23,VLC,0,Vueling,2020-02-27T16:15:42.492853,100,172,IBZ,2020-10-19,True,2020-03-01
78,24.5,0,True,2020-04-24,SCL,0,FlightNetwork,2020-02-27T00:01:48.124936,206,916,PMC,2020-04-20,True,2020-03-01
79,24.54,0,True,2020-04-18,ZCO,0,FlightNetwork,2020-02-29T19:20:28.743340,163,619,SCL,2020-04-17,True,2020-03-01
80,24.56,0,True,2020-03-31,SCL,0,FlightNetwork,2020-02-29T15:52:59.741720,158,619,ZCO,2020-03-25,True,2020-03-01
81,24.56,0,True,2020-06-06,PMC,0,FlightNetwork,2020-02-26T14:48:48.045133,210,916,SCL,2020-06-05,True,2020-03-01
82,24.6,0,True,2020-04-27,LSC,0,FlightNetwork,2020-02-28T00:02:10.967345,166,723,ANF,2020-04-24,True,2020-03-01
83,24.72,0,True,2020-04-26,LON,0,Kiwi.com,2020-02-29T13:30:57.730711,255,1164,OSL,2020-04-20,True,2020-03-01
84,24.79,0,True,2020-04-13,TWU,0,Mytrip.com,2020-02-29T14:37:47.594460,100,274,BKI,2020-04-10,True,2020-03-01
85,24.88,0,True,2020-03-18,CGY,0,Trip.com,2020-02-26T16:17:12.286346,95,222,CEB,2020-03-11,True,2020-03-01
86,24.9,0,True,2020-04-12,BKI,0,Mytrip.com,2020-02-29T15:17:21.556864,170,803,KCH,2020-04-10,True,2020-03-01
87,24.91,0,True,2020-03-14,IST,0,Kiwi.com,2020-02-29T22:52:11.564552,130,323,ANK,2020-03-07,True,2020-03-01
88,25.03,0,True,2020-08-13,SAO,1,Mytrip.com,2020-03-01T02:16:40.424464,515,865,POA,2020-08-06,True,2020-03-01
89,25.12,0,True,2020-03-05,BKI,0,AirAsia,2020-02-26T14:32:12.543042,105,289,MYY,2020-03-04,True,2020-03-01
90,25.12,0,True,2020-04-01,BHZ,1,Mytrip.com,2020-02-26T23:02:41.164785,645,373,RIO,2020-03-31,True,2020-03-01
91,25.14,0,True,2020-05-02,POA,1,Mytrip.com,2020-02-27T18:27:12.314651,445,533,CWB,2020-04-29,True,2020-03-01
92,25.15,0,True,2020-03-24,PLQ,0,Aviakassa,2020-02-27T20:50:18.608866,225,1011,DTM,2020-03-21,True,2020-03-01
93,25.21,0,True,2020-03-18,IST,0,Kiwi.com,2020-02-26T15:45:43.981757,120,242,EDO,2020-03-16,True,2020-03-01
94,25.26,0,True,2020-05-07,CEI,0,Trip.com,2020-02-27T11:15:42.873926,170,702,BKK,2020-04-23,True,2020-03-01
95,25.29,0,True,2020-04-12,SDK,0,Mytrip.com,2020-03-01T02:10:48.571119,85,222,BKI,2020-04-10,True,2020-03-01
96,25.35,0,True,2020-03-30,OSL,0,Ryanair,2020-02-29T18:24:01.409288,245,1181,KRK,2020-03-26,True,2020-03-01
97,25.36,0,True,2020-05-25,SAO,1,Mytrip.com,2020-02-27T01:19:50.180419,815,359,CWB,2020-05-21,True,2020-03-01
98,25.39,0,True,2020-03-20,AOR,0,Mytrip.com,2020-03-01T06:48:32.605935,130,409,KUL,2020-03-18,True,2020-03-01
99,25.39,0,True,2020-04-12,KUL,0,Mytrip.com,2020-02-29T19:57:53.864854,130,409,AOR,2020-04-10,True,2020-03-01
100,25.47,0,True,2020-09-22,PMC,0,Trip.com,2020-02-27T19:04:42.644613,131,511,BBA,2020-09-20,True,2020-03-01
101,25.48,0,True,2020-04-02,FLN,1,Mytrip.com,2020-02-26T19:55:52.115893,1405,514,SAO,2020-04-01,True,2020-03-01
102,25.5,0,True,2020-06-07,SCL,0,Vayama,2020-02-29T19:01:33.169019,252,1226,CJC,2020-05-24,True,2020-03-01
103,25.57,0,True,2020-08-26,POA,1,Mytrip.com,2020-02-26T18:38:45.824666,515,865,SAO,2020-08-19,True,2020-03-01
104,25.59,0,True,2020-03-16,BKK,0,Gotogate,2020-02-27T02:18:16.707974,125,319,PHS,2020-03-12,True,2020-03-01
105,25.6,0,True,2020-03-16,KKC,0,Gotogate,2020-02-27T07:51:27.397466,125,367,BKK,2020-03-16,True,2020-03-01
106,25.66,0,True,2020-08-31,BKK,0,eDreams,2020-02-29T10:29:51.752684,135,320,BFV,2020-08-10,True,2020-03-01
107,25.72,0,True,2020-03-15,BKK,0,Gotogate,2020-02-27T10:44:18.190887,130,450,UTH,2020-03-12,True,2020-03-01
108,25.82,0,True,2020-03-23,BKK,0,Gotogate,2020-02-27T14:36:28.972118,135,367,KKC,2020-03-17,True,2020-03-01
109,25.84,0,True,2020-03-14,CRK,0,City.Travel,2020-02-27T06:36:45.968572,170,657,CEB,2020-03-10,True,2020-03-01
110,25.84,0,True,2020-03-14,KYA,0,Pegasus Airlines,2020-02-29T23:47:22.491655,140,428,IST,2020-03-07,True,2020-03-01
111,25.88,0,True,2020-04-29,CNX,0,Trip.com,2020-02-29T16:28:30.092744,160,595,BKK,2020-04-25,True,2020-03-01
112,25.91,0,True,2020-03-08,HKT,0,Trip.com,2020-02-29T17:34:49.912693,180,675,BKK,2020-03-07,True,2020-03-01
113,25.93,0,True,2020-03-30,KCH,0,Budgetair.my,2020-02-26T19:24:39.714286,215,969,KUL,2020-03-27,True,2020-03-01
114,26.11,0,True,2020-03-26,RIO,1,Mytrip.com,2020-02-29T19:34:12.002104,255,337,SAO,2020-03-24,True,2020-03-01
115,26.15,0,True,2020-06-18,SCL,0,eDreams US,2020-02-27T01:33:48.516611,280,1429,IQQ,2020-06-01,True,2020-03-01
116,26.15,0,True,2020-03-16,IST,0,Kiwi.com,2020-02-26T19:25:27.985629,130,348,DNZ,2020-03-09,True,2020-03-01
117,26.36,0,True,2020-03-31,BKK,0,Trip.com,2020-02-28T11:23:50.552956,180,675,HKT,2020-03-04,True,2020-03-01
118,26.41,0,True,2020-05-13,BRU,0,Trip.com,2020-03-01T10:04:34.915110,240,1130,BUD,2020-05-09,True,2020-03-01
119,26.41,0,True,2020-03-31,RIO,1,Mytrip.com,2020-02-29T19:38:54.829604,345,373,BHZ,2020-03-27,True,2020-03-01
120,26.45,0,True,2020-04-11,ANF,0,FlightNetwork,2020-02-29T17:46:04.827619,233,1106,SCL,2020-03-30,True,2020-03-01
121,26.47,0,True,2020-04-17,CJC,0,FlightNetwork,2020-02-26T19:49:42.387836,251,1226,SCL,2020-04-06,True,2020-03-01
122,26.47,0,True,2020-03-07,JHB,1,Mytrip.com,2020-02-28T02:10:39.114175,1400,526,KBR,2020-03-05,True,2020-03-01
123,26.48,0,True,2020-04-10,SCL,0,FlightNetwork,2020-02-26T17:35:39.427922,236,1106,ANF,2020-04-06,True,2020-03-01
124,26.5,0,True,2020-03-10,IST,0,Kiwi.com,2020-03-01T03:07:29.179241,165,578,ASR,2020-03-07,True,2020-03-01
125,26.5,0,True,2020-05-14,IQQ,0,FlightNetwork,2020-02-26T18:32:57.956962,276,1429,SCL,2020-04-29,True,2020-03-01
126,26.51,0,True,2020-04-11,NBC,0,Azimuth,2020-02-28T08:38:52.643624,240,1227,ROV,2020-04-04,True,2020-03-01
127,26.51,0,True,2020-04-10,KRR,0,Azimuth,2020-03-01T06:40:54.810763,220,1076,KLF,2020-04-03,True,2020-03-01
128,26.51,0,True,2020-04-03,MRV,0,Azimuth,2020-03-01T09:44:54.228813,115,438,ROV,2020-03-31,True,2020-03-01
129,26.51,0,True,2020-04-17,ASF,0,Azimuth,2020-02-29T21:15:28.407875,135,448,MRV,2020-04-10,True,2020-03-01
130,26.51,0,True,2020-04-17,KLF,0,Azimuth,2020-02-27T18:19:20.038975,190,822,ROV,2020-04-13,True,2020-03-01
131,26.51,0,True,2020-04-17,ROV,0,Azimuth,2020-02-29T15:17:54.204197,190,822,KLF,2020-04-13,True,2020-03-01
132,26.51,0,True,2020-04-24,MRV,0,Azimuth,2020-03-01T05:21:22.503269,175,724,SIP,2020-04-17,True,2020-03-01
133,26.51,0,True,2020-04-14,MRV,0,Azimuth,2020-03-01T08:23:25.957190,135,448,ASF,2020-04-10,True,2020-03-01
134,26.51,0,True,2020-04-07,ROV,0,Azimuth,2020-03-01T01:26:55.066843,115,438,MRV,2020-04-07,True,2020-03-01
135,26.51,0,True,2020-04-07,KLF,0,Azimuth,2020-02-29T17:05:24.015420,220,1076,KRR,2020-03-31,True,2020-03-01
136,26.51,0,True,2020-04-04,ROV,0,Azimuth,2020-02-27T06:54:05.806450,240,1227,NBC,2020-04-04,True,2020-03-01
137,26.6,0,True,2020-05-10,DMB,0,Tickets.kz,2020-02-26T13:53:00.619958,130,460,ALA,2020-05-01,True,2020-03-01
138,26.6,0,True,2020-03-31,ALA,0,Tickets.kz,2020-02-26T18:29:48.075670,130,460,DMB,2020-03-29,True,2020-03-01
139,26.62,0,True,2020-04-16,ALA,0,Tickets.kz,2020-02-26T13:23:33.124505,155,615,CIT,2020-04-15,True,2020-03-01
140,26.62,0,True,2020-04-20,CIT,0,Tickets.kz,2020-02-26T15:38:08.604632,165,615,ALA,2020-04-16,True,2020-03-01
141,26.66,0,True,2020-03-26,EDO,0,Pegasus Airlines,2020-03-01T10:05:06.588251,120,242,IST,2020-03-25,True,2020-03-01
142,26.72,0,True,2020-03-08,CEB,0,Trip.com,2020-02-29T21:32:40.178759,100,222,CGY,2020-03-07,True,2020-03-01
143,26.78,0,True,2020-06-08,ZOS,0,FlightNetwork,2020-02-26T20:46:11.147411,193,826,SCL,2020-06-05,True,2020-03-01
144,26.81,0,True,2020-03-27,MIL,0,Wizz Air,2020-02-26T19:37:44.558313,245,1141,SOF,2020-03-24,True,2020-03-01
145,26.93,0,True,2020-03-10,ADA,0,Kiwi.com,2020-02-27T20:50:00.562920,125,399,AYT,2020-03-05,True,2020-03-01
146,27.0,0,True,2020-05-31,SAO,1,Mytrip.com,2020-02-27T15:09:28.692494,325,524,BHZ,2020-05-29,True,2020-03-01
147,27.02,0,True,2020-03-17,CEB,0,Kiwi.com,2020-02-26T13:44:12.490314,170,657,CRK,2020-03-14,True,2020-03-01
148,27.09,0,True,2020-03-09,DPS,0,Trip.com,2020-03-01T11:53:40.284125,90,122,LOP,2020-03-07,True,2020-03-01
149,27.11,0,True,2020-03-29,GDN,0,Wizz Air,2020-02-27T21:13:31.742234,175,718,TKU,2020-03-26,True,2020-03-01
150,27.12,0,True,2020-03-07,KBR,0,Mytrip.com,2020-02-28T05:50:49.603205,115,385,KUL,2020-03-06,True,2020-03-01
151,27.23,0,True,2020-03-15,KUL,0,Mytrip.com,2020-03-01T11:24:52.691722,95,202,KUA,2020-03-08,True,2020-03-01
152,27.26,0,True,2020-04-01,RIX,0,Wizz Air,2020-02-29T18:03:19.401208,195,844,OSL,2020-03-20,True,2020-03-01
153,27.32,0,True,2020-08-18,SAO,1,Mytrip.com,2020-02-27T08:09:01.607096,380,365,RIO,2020-08-11,True,2020-03-01
154,27.33,0,True,2020-03-10,SUF,0,OneTwoTrip,2020-02-29T18:48:16.125652,195,926,MIL,2020-03-09,True,2020-03-01
155,27.35,0,True,2020-03-06,ASR,0,Kiwi.com,2020-02-26T17:09:28.600709,165,578,IST,2020-03-05,True,2020-03-01
156,27.38,0,True,2020-03-22,DEB,0,FlightNetwork,2020-03-01T08:25:20.830770,340,1721,LCA,2020-03-15,True,2020-03-01
157,27.39,0,True,2020-04-17,LGK,0,Trip.com,2020-02-27T12:58:24.163385,145,454,KUL,2020-04-13,True,2020-03-01
158,27.5,0,True,2020-05-13,SAO,1,Mytrip.com,2020-02-27T11:11:37.138444,505,872,BSB,2020-05-08,True,2020-03-01
159,27.53,0,True,2020-05-15,RIX,0,Trip.ru,2020-02-29T16:16:30.255782,80,181,LPX,2020-05-12,True,2020-03-01
160,27.53,0,True,2020-03-19,BKK,0,Gotogate,2020-02-27T03:26:21.120309,145,482,UBP,2020-03-16,True,2020-03-01
161,27.6,0,True,2020-03-04,KWJ,0,Kiwi.com,2020-02-26T13:25:29.082518,100,183,CJU,2020-03-01,True,2020-03-01
162,27.76,0,True,2020-03-13,IST,0,Pegasus Airlines,2020-03-01T02:47:13.744628,150,463,AYT,2020-03-10,True,2020-03-01
163,27.76,0,True,2020-03-04,BJV,0,Pegasus Airlines,2020-02-29T22:24:47.164971,150,430,IST,2020-03-03,True,2020-03-01
164,27.88,0,True,2020-03-15,LCA,0,FlightNetwork,2020-03-01T06:40:37.087533,280,1306,SKP,2020-03-08,True,2020-03-01
165,27.93,0,True,2020-03-28,UTH,0,Gotogate,2020-02-26T15:56:54.755514,130,450,BKK,2020-03-28,True,2020-03-01
166,27.94,0,True,2020-04-25,KRR,0,Svyaznoy Travel,2020-02-29T15:50:28.839811,250,979,BZK,2020-04-18,True,2020-03-01
167,27.94,0,True,2020-04-14,BZK,0,Svyaznoy Travel,2020-03-01T03:06:11.455800,250,979,KRR,2020-04-11,True,2020-03-01
168,28.03,0,True,2020-05-27,VNO,0,Wizz Air,2020-03-01T12:00:33.976057,220,1039,OSL,2020-05-22,True,2020-03-01
169,28.05,0,True,2020-05-09,VNO,0,Wizz Air,2020-03-01T03:18:37.032496,340,1666,LON,2020-05-05,True,2020-03-01
170,28.06,0,True,2020-07-03,BCN,0,BudgetAir.es,2020-03-01T02:56:22.297032,120,276,IBZ,2020-07-01,True,2020-03-01
171,28.06,0,True,2020-03-23,UBP,0,Gotogate,2020-02-26T13:06:28.676341,135,482,BKK,2020-03-20,True,2020-03-01
172,28.09,0,True,2020-03-22,PHS,0,Gotogate,2020-02-27T05:32:53.371570,125,319,BKK,2020-03-20,True,2020-03-01
173,28.12,0,True,2020-04-17,KLF,0,Svyaznoy Travel,2020-03-01T05:03:36.201122,245,1245,MRV,2020-04-03,True,2020-03-01
174,28.18,0,True,2020-03-10,DTM,0,Ryanair,2020-02-27T11:20:24.279671,165,508,LON,2020-03-08,True,2020-03-01
175,28.21,0,True,2020-05-11,MGF,2,Mytrip.com,2020-02-28T03:41:27.836755,385,367,CWB,2020-05-09,True,2020-03-01
176,28.23,0,True,2020-03-17,AYT,0,OneTwoTrip,2020-02-29T16:04:10.752678,135,357,IZM,2020-03-16,True,2020-03-01
177,28.24,0,True,2020-03-05,IST,0,Pegasus Airlines,2020-03-01T06:30:21.991184,140,428,KYA,2020-03-04,True,2020-03-01
178,28.3,0,True,2020-03-14,GDN,0,Kiwi.com,2020-02-29T15:26:25.802840,240,1154,AES,2020-03-12,True,2020-03-01
179,28.33,0,True,2020-03-11,IST,0,Pegasus Airlines,2020-02-27T09:40:13.135444,150,430,BJV,2020-03-03,True,2020-03-01
180,28.35,0,True,2020-05-24,MYY,0,Mytrip.com,2020-02-29T15:44:15.811773,120,513,KCH,2020-05-15,True,2020-03-01
181,28.45,0,True,2020-03-12,CDP,0,MyHolidays,2020-02-27T08:46:50.111049,130,310,VGA,2020-03-05,True,2020-03-01
182,28.57,0,True,2020-04-19,SGC,0,Utair,2020-03-01T00:18:17.361962,280,807,KRO,2020-04-12,True,2020-03-01
183,28.57,0,True,2020-04-05,KRO,0,Utair,2020-03-01T02:20:43.824512,280,807,SGC,2020-03-29,True,2020-03-01
184,28.63,0,True,2020-08-24,BSB,1,Mytrip.com,2020-02-26T15:23:43.742202,355,853,SAO,2020-08-14,True,2020-03-01
185,28.66,0,True,2020-03-18,PUS,0,Kiwi.com,2020-02-29T10:08:02.646725,125,292,CJU,2020-03-17,True,2020-03-01
186,28.72,0,True,2020-06-10,VLC,0,SuperSaver.ru,2020-02-27T07:22:14.544613,110,274,PMI,2020-06-09,True,2020-03-01
187,28.77,0,True,2020-05-16,ZAL,0,FlightNetwork,2020-02-26T22:22:20.274835,176,743,SCL,2020-05-14,True,2020-03-01
188,28.88,0,True,2020-03-19,CLT,0,Flightschannel,2020-02-27T14:27:44.617375,238,848,NYC,2020-03-16,True,2020-03-01
189,28.91,0,True,2020-03-19,KUL,0,Budgetair.my,2020-02-26T15:06:20.973687,320,1528,LBU,2020-03-16,True,2020-03-01
190,28.91,0,True,2020-03-16,BKK,0,Gotogate,2020-02-27T13:57:01.224797,170,670,KBV,2020-03-15,True,2020-03-01
191,28.93,0,True,2020-05-28,BHZ,1,Mytrip.com,2020-02-29T09:42:47.755136,330,592,BSB,2020-05-25,True,2020-03-01
192,28.99,0,True,2020-05-11,CWB,1,Mytrip.com,2020-03-01T01:15:53.862896,580,359,SAO,2020-05-10,True,2020-03-01
193,29.15,0,True,2020-03-22,AMD,0,MyHolidays,2020-02-26T18:11:52.334469,150,328,IDR,2020-03-20,True,2020-03-01
194,29.36,0,True,2020-03-28,AYT,0,Kiwi.com,2020-03-01T01:24:15.375679,150,463,IST,2020-03-26,True,2020-03-01
195,29.36,0,True,2020-03-15,DLM,0,Pegasus Airlines,2020-03-01T01:49:13.010856,150,467,IST,2020-03-12,True,2020-03-01
196,29.36,0,True,2020-03-24,BJV,0,Pegasus Airlines,2020-03-01T00:28:18.285014,160,561,ANK,2020-03-23,True,2020-03-01
