,value,trip_class,show_to_aff,return_date,origin,number_of_changes,gate,found_at,duration,distance,destination,depart_date,actual,snapshot_on
45,20.08,0,True,2020-03-15,KRK,0,Ryanair,2020-02-24T15:10:51.914668,250,1181,OSL,2020-03-14,True,2020-02-25
46,20.08,0,True,2020-04-04,BZG,0,Ryanair,2020-02-22T15:02:24.036708,215,939,IEV,2020-03-31,True,2020-02-25
47,20.08,0,True,2020-04-09,GDN,0,Ryanair,2020-02-23T11:18:39.883632,120,379,WRO,2020-04-07,True,2020-02-25
48,20.08,0,True,2020-05-12,KTW,0,Wizz Air,2020-02-25T07:05:43.387460,205,934,STO,2020-05-07,True,2020-02-25
49,20.08,0,True,2020-04-16,KTW,0,Ryanair,2020-02-23T14:41:02.131006,205,876,MIL,2020-04-07,True,2020-02-25
50,20.08,0,True,2020-04-19,KTW,0,Ryanair,2020-02-23T14:55:42.168051,240,1080,KHE,2020-04-08,True,2020-02-25
51,20.26,0,True,2020-03-18,VIE,0,Kiwi.com,2020-02-25T00:37:54.925829,275,1296,OSL,2020-03-15,True,2020-02-25
52,20.34,0,True,2020-02-29,LWN,0,City.Travel,2020-02-23T21:55:36.579627,315,82,EVN,2020-02-27,True,2020-02-25
53,20.34,0,True,2020-03-12,EVN,0,City.Travel,2020-02-25T13:41:22.402180,315,82,LWN,2020-03-07,True,2020-02-25
54,20.45,0,True,2020-04-08,STO,0,Wizz Air,2020-02-23T17:43:18.269136,135,498,GDN,2020-04-06,True,2020-02-25
55,20.51,0,True,2020-03-04,OSL,0,Kiwi.com,2020-02-24T19:42:58.620414,255,1164,LON,2020-03-02,True,2020-02-25
56,20.7,0,True,2020-03-05,JHB,0,Trip.com,2020-02-24T11:31:53.349430,115,251,KUL,2020-03-04,True,2020-02-25
57,20.93,0,True,2020-04-16,VIE,1,City.Travel,2020-02-24T12:05:53.135873,1165,786,DUS,2020-04-02,True,2020-02-25
58,20.93,0,True,2020-04-19,VLC,0,BudgetAir.es,2020-02-25T10:44:33.211573,110,274,PMI,2020-04-16,True,2020-02-25
59,21.0,0,True,2020-04-05,BRU,0,FlightNetwork,2020-02-25T08:40:27.666231,240,1161,WAW,2020-04-01,True,2020-02-25
60,21.01,0,True,2020-03-21,VIE,0,Trip.com,2020-02-25T11:19:41.583831,215,780,ROM,2020-03-19,True,2020-02-25
61,21.14,0,True,2020-04-27,BUD,0,Ryanair,2020-02-24T11:46:07.185864,240,1122,ATH,2020-04-19,True,2020-02-25
62,21.31,0,True,2020-07-31,KLF,0,Rusline,2020-02-25T00:56:29.607588,90,131,MOW,2020-07-19,True,2020-02-25
63,21.31,0,True,2020-03-09,MOW,0,Rusline,2020-02-25T18:03:35.443094,90,131,KLF,2020-02-28,True,2020-02-25
64,21.35,0,True,2020-03-05,BTS,0,KupiBilet.ru,2020-02-23T18:33:09.094175,225,61,VIE,2020-03-02,True,2020-02-25
65,21.35,0,True,2020-03-13,VIE,0,KupiBilet.ru,2020-02-23T10:08:49.634469,225,61,BTS,2020-02-27,True,2020-02-25
66,21.6,0,True,2020-06-17,SBW,0,Trip.com,2020-02-24T05:13:04.753741,160,607,BKI,2020-05-15,True,2020-02-25
67,21.62,0,True,2020-03-28,BTU,0,Trip.com,2020-02-24T06:29:23.652377,105,354,KCH,2020-03-25,True,2020-02-25
68,21.77,0,True,2020-06-18,BTU,0,Trip.com,2020-02-25T06:47:43.305443,140,452,BKI,2020-06-15,True,2020-02-25
69,21.8,0,True,2020-03-03,BRE,0,Ryanair,2020-02-21T23:24:10.982475,175,591,LON,2020-03-02,True,2020-02-25
70,21.8,0,True,2020-05-17,ROM,0,Ryanair,2020-02-21T19:29:00.523438,130,383,BRI,2020-05-14,True,2020-02-25
71,21.8,0,True,2020-03-26,FRA,0,Ryanair,2020-02-21T22:09:03.802776,240,1084,DUB,2020-03-18,True,2020-02-25
72,21.8,0,True,2020-04-24,CGN,0,Ryanair,2020-02-21T19:41:41.058851,175,610,MIL,2020-04-23,True,2020-02-25
73,21.8,0,True,2020-03-18,NTE,0,Ryanair,2020-02-21T19:52:00.253531,175,674,MRS,2020-03-11,True,2020-02-25
74,21.8,0,True,2020-03-27,MIL,0,Ryanair,2020-02-21T19:08:35.174171,200,819,BRI,2020-03-27,True,2020-02-25
75,21.8,0,True,2020-03-31,BRI,0,Ryanair,2020-02-21T22:40:38.734810,185,760,MIL,2020-03-29,True,2020-02-25
76,21.91,0,True,2020-11-16,XAP,1,Mytrip.com,2020-02-21T22:32:01.693227,1200,408,FLN,2020-11-12,True,2020-02-25
77,21.91,0,True,2020-03-16,PWQ,0,Tickets.kz,2020-02-25T08:42:35.735036,135,407,TSE,2020-03-14,True,2020-02-25
78,21.93,0,True,2020-04-25,BKK,0,Trip.com,2020-02-25T09:40:04.607158,160,595,CNX,2020-04-23,True,2020-02-25
79,21.93,0,True,2020-03-30,TSE,0,Tickets.kz,2020-02-24T04:24:30.457713,135,407,PWQ,2020-03-28,True,2020-02-25
80,22.01,0,True,2020-03-27,MIL,0,Ryanair,2020-02-22T13:36:52.347745,255,1141,SOF,2020-03-24,True,2020-02-25
81,22.01,0,True,2020-04-10,MIL,0,Ryanair,2020-02-24T20:36:50.105716,210,886,PMI,2020-03-30,True,2020-02-25
82,22.01,0,True,2020-03-26,CGN,0,Ryanair,2020-02-22T22:38:09.725171,190,771,BLQ,2020-03-23,True,2020-02-25
83,22.01,0,True,2020-04-02,DUB,0,Ryanair,2020-02-25T06:25:14.864860,135,335,EDI,2020-03-31,True,2020-02-25
84,22.01,0,True,2020-03-24,TLS,0,Ryanair,2020-02-22T09:59:37.562667,240,922,LON,2020-03-21,True,2020-02-25
85,22.01,0,True,2020-04-19,NAP,0,Ryanair,2020-02-22T08:58:15.854695,170,648,MIL,2020-04-17,True,2020-02-25
86,22.01,0,True,2020-04-02,MIL,0,Ryanair,2020-02-22T14:12:02.278402,205,969,SUF,2020-04-01,True,2020-02-25
87,22.01,0,True,2020-03-29,BTS,0,Ryanair,2020-02-25T07:35:09.430653,170,633,MIL,2020-03-25,True,2020-02-25
88,22.01,0,True,2020-04-03,MIL,0,Ryanair,2020-02-22T13:05:42.157721,230,1048,CTA,2020-04-01,True,2020-02-25
89,22.01,0,True,2020-03-05,TLS,0,Ryanair,2020-02-23T14:41:02.601999,230,1030,LIS,2020-03-03,True,2020-02-25
90,22.01,0,True,2020-03-09,TSR,0,Ryanair,2020-02-23T11:03:53.040317,130,397,BUH,2020-03-07,True,2020-02-25
91,22.01,0,True,2020-04-04,MIL,0,Ryanair,2020-02-24T11:37:15.381583,170,648,NAP,2020-03-25,True,2020-02-25
92,22.01,0,True,2020-04-02,BRU,0,Ryanair,2020-02-25T02:39:48.958111,245,1130,BUD,2020-03-31,True,2020-02-25
93,22.01,0,True,2020-03-30,CGN,0,Ryanair,2020-02-24T10:12:06.687756,160,488,LON,2020-03-26,True,2020-02-25
94,22.01,0,True,2020-03-14,REU,0,Ryanair,2020-02-23T15:39:55.548301,270,1196,LON,2020-03-07,True,2020-02-25
95,22.01,0,True,2020-04-02,SOF,0,Wizz Air,2020-02-25T09:56:31.481620,240,1141,MIL,2020-03-31,True,2020-02-25
96,22.01,0,True,2020-05-19,PSA,0,Ryanair,2020-02-22T07:46:30.179069,205,938,MLA,2020-05-14,True,2020-02-25
97,22.01,0,True,2020-03-29,MIL,0,Ryanair,2020-02-22T02:37:12.618527,230,1020,VIT,2020-03-28,True,2020-02-25
98,22.01,0,True,2020-03-11,KCH,0,Trip.com,2020-02-24T11:39:03.770772,105,354,BTU,2020-03-10,True,2020-02-25
99,22.01,0,True,2020-03-16,MIL,0,Ryanair,2020-02-24T23:40:42.821830,155,512,LUX,2020-03-13,True,2020-02-25
100,22.01,0,True,2020-04-23,BRU,0,Ryanair,2020-02-24T22:53:02.906250,195,793,CPH,2020-04-18,True,2020-02-25
101,22.01,0,True,2020-03-31,CGN,0,Ryanair,2020-02-25T05:22:46.618143,285,1305,PMI,2020-03-29,True,2020-02-25
102,22.01,0,True,2020-03-25,BRU,0,Ryanair,2020-02-22T16:40:24.984540,260,1221,STO,2020-03-15,True,2020-02-25
103,22.01,0,True,2020-05-23,PSR,0,Ryanair,2020-02-22T09:33:19.034206,175,732,MLA,2020-05-16,True,2020-02-25
104,22.01,0,True,2020-03-26,BRU,0,Ryanair,2020-02-23T12:18:00.438137,180,644,BER,2020-03-23,True,2020-02-25
105,22.01,0,True,2020-03-08,CGN,0,Ryanair,2020-02-25T09:24:44.855749,180,643,CPH,2020-03-04,True,2020-02-25
106,22.01,0,True,2020-04-14,ZAD,0,Ryanair,2020-02-24T19:24:32.171371,285,1413,LON,2020-04-07,True,2020-02-25
107,22.01,0,True,2020-05-09,MIL,0,Ryanair,2020-02-23T21:47:40.570978,165,556,AHO,2020-05-06,True,2020-02-25
108,22.01,0,True,2020-03-30,MIL,0,Ryanair,2020-02-22T20:36:19.513309,175,610,CGN,2020-03-25,True,2020-02-25
109,22.01,0,True,2020-03-25,CGN,0,Ryanair,2020-02-23T13:19:17.137228,220,947,WAW,2020-03-23,True,2020-02-25
110,22.01,0,True,2020-05-17,ROM,0,Ryanair,2020-02-22T02:25:04.367417,165,537,CTA,2020-05-16,True,2020-02-25
111,22.01,0,True,2020-03-27,FRA,0,Ryanair,2020-02-24T10:43:47.859795,265,1225,BRI,2020-03-23,True,2020-02-25
112,22.01,0,True,2020-04-23,MAD,0,Ryanair,2020-02-24T23:54:42.310370,175,565,TNG,2020-04-20,True,2020-02-25
113,22.01,0,True,2020-05-10,SUF,0,Ryanair,2020-02-23T14:50:14.185391,180,747,BLQ,2020-05-07,True,2020-02-25
114,22.01,0,True,2020-03-09,ORK,0,Ryanair,2020-02-24T14:36:41.238554,170,556,LON,2020-03-02,True,2020-02-25
115,22.01,0,True,2020-03-12,MAD,0,Ryanair,2020-02-23T08:51:57.868649,265,1149,MIL,2020-03-10,True,2020-02-25
116,22.01,0,True,2020-03-19,MIL,0,Ryanair,2020-02-22T13:14:26.893137,185,659,BRU,2020-03-18,True,2020-02-25
117,22.01,0,True,2020-04-27,BCN,0,Ryanair,2020-02-22T21:22:02.828564,270,1190,LON,2020-04-25,True,2020-02-25
118,22.01,0,True,2020-03-26,KUN,0,Ryanair,2020-02-23T21:19:49.154569,175,717,CPH,2020-03-24,True,2020-02-25
119,22.01,0,True,2020-03-18,BER,0,Ryanair,2020-02-24T14:17:44.796433,190,752,VCE,2020-03-16,True,2020-02-25
120,22.01,0,True,2020-03-20,SUF,0,Ryanair,2020-02-25T06:23:02.708644,210,923,MIL,2020-03-18,True,2020-02-25
121,22.01,0,True,2020-04-05,EIN,0,Ryanair,2020-02-25T08:39:27.135389,220,1049,WAW,2020-04-01,True,2020-02-25
122,22.01,0,True,2020-04-21,BER,0,Ryanair,2020-02-25T07:25:35.910286,200,795,MIL,2020-04-16,True,2020-02-25
123,22.01,0,True,2020-03-27,DEB,0,Wizz Air,2020-02-22T09:09:41.765104,220,1013,MIL,2020-03-23,True,2020-02-25
124,22.01,0,True,2020-04-06,BRI,0,Ryanair,2020-02-25T07:10:20.146283,130,383,ROM,2020-04-03,True,2020-02-25
125,22.01,0,True,2020-03-16,FRA,0,Ryanair,2020-02-24T22:23:30.081568,255,1197,CAG,2020-03-13,True,2020-02-25
126,22.01,0,True,2020-03-01,CGN,0,Ryanair,2020-02-23T21:46:27.708223,175,687,BRS,2020-02-28,True,2020-02-25
127,22.01,0,True,2020-03-20,PFO,0,Ryanair,2020-02-24T09:25:31.157020,140,373,TLV,2020-03-18,True,2020-02-25
128,22.01,0,True,2020-03-14,FKB,0,Ryanair,2020-02-22T16:24:41.761054,175,653,LON,2020-03-11,True,2020-02-25
129,22.01,0,True,2020-04-06,MRS,0,Ryanair,2020-02-22T07:01:38.313771,275,1325,FAO,2020-04-03,True,2020-02-25
130,22.01,0,True,2020-04-01,MIL,0,Ryanair,2020-02-24T15:16:10.666899,185,708,PAR,2020-03-31,True,2020-02-25
131,22.01,0,True,2020-03-29,FRA,0,Ryanair,2020-02-24T12:42:20.982202,245,1196,KIR,2020-03-23,True,2020-02-25
132,22.01,0,True,2020-03-10,BRU,0,Ryanair,2020-02-23T08:14:29.643464,205,793,TLS,2020-03-04,True,2020-02-25
133,22.01,0,True,2020-03-15,DTM,0,Ryanair,2020-02-22T21:25:38.361233,165,508,LON,2020-03-13,True,2020-02-25
134,22.01,0,True,2020-05-14,CGN,0,Ryanair,2020-02-22T00:27:53.124251,175,691,VCE,2020-05-09,True,2020-02-25
135,22.01,0,True,2020-04-02,BER,0,Ryanair,2020-02-22T20:44:22.315782,150,528,KRK,2020-03-17,True,2020-02-25
136,22.01,0,True,2020-04-02,ROM,0,Ryanair,2020-02-24T12:20:48.118591,150,407,PMO,2020-04-01,True,2020-02-25
137,22.01,0,True,2020-03-28,NUE,0,Ryanair,2020-02-24T20:58:43.551371,150,438,MIL,2020-03-26,True,2020-02-25
138,22.01,0,True,2020-03-07,BRU,0,Ryanair,2020-02-22T13:08:27.031619,170,562,MAN,2020-03-04,True,2020-02-25
139,22.01,0,True,2020-03-17,EIN,0,Ryanair,2020-02-22T01:50:16.876784,140,356,LON,2020-03-03,True,2020-02-25
140,22.01,0,True,2020-03-17,BUH,0,Ryanair,2020-02-22T12:11:54.677930,130,397,TSR,2020-03-14,True,2020-02-25
141,22.01,0,True,2020-03-24,FRA,0,Ryanair,2020-02-23T15:05:32.746399,190,616,LON,2020-03-17,True,2020-02-25
142,22.01,0,True,2020-03-26,CGN,0,Ryanair,2020-02-24T21:50:12.577804,235,953,DUB,2020-03-24,True,2020-02-25
143,22.01,0,True,2020-03-21,FRA,0,Ryanair,2020-02-23T20:36:29.471233,165,494,MIL,2020-03-17,True,2020-02-25
144,22.01,0,True,2020-03-06,VCE,0,Ryanair,2020-02-24T21:19:58.488667,160,556,NAP,2020-03-03,True,2020-02-25
145,22.01,0,True,2020-03-15,PSA,0,Ryanair,2020-02-24T17:46:37.506339,145,506,CAG,2020-03-08,True,2020-02-25
146,22.01,0,True,2020-04-03,DTM,0,Wizz Air,2020-02-22T09:10:44.894693,185,792,GDN,2020-03-31,True,2020-02-25
147,22.02,0,True,2020-03-14,STO,0,Ryanair,2020-02-24T18:23:47.141604,185,741,WAW,2020-03-10,True,2020-02-25
148,22.15,0,True,2020-03-15,CPH,0,Ryanair,2020-02-23T17:14:48.052630,200,793,BRU,2020-03-13,True,2020-02-25
149,22.33,0,True,2020-05-05,PMI,0,Ryanair,2020-02-24T10:23:08.686001,115,202,BCN,2020-04-29,True,2020-02-25
150,22.33,0,True,2020-05-25,PMI,0,Ryanair,2020-02-24T02:00:23.010998,120,274,VLC,2020-05-19,True,2020-02-25
151,22.49,0,True,2020-03-21,CGY,0,Trip.com,2020-02-23T15:59:21.670676,100,222,CEB,2020-03-10,True,2020-02-25
152,22.58,0,True,2020-04-08,VLC,0,Ryanair,2020-02-24T05:50:33.893467,90,172,IBZ,2020-04-06,True,2020-02-25
153,22.61,0,True,2020-02-29,LGK,0,Budgetair.my,2020-02-22T03:49:42.327465,140,454,KUL,2020-02-28,True,2020-02-25
154,22.66,0,True,2020-05-05,BCN,0,Ryanair,2020-02-22T19:52:51.015616,115,202,PMI,2020-05-01,True,2020-02-25
155,22.67,0,True,2020-05-11,WAW,0,Kiwi.com,2020-02-25T18:47:26.582124,240,1161,BRU,2020-05-06,True,2020-02-25
156,22.71,0,True,2020-04-01,WAW,0,Kiwi.com,2020-02-24T23:04:43.534614,155,562,VIE,2020-03-31,True,2020-02-25
157,22.75,0,True,2020-03-14,BCN,0,Ryanair,2020-02-22T13:22:22.452033,120,276,IBZ,2020-03-13,True,2020-02-25
158,22.92,0,True,2020-03-22,KTW,0,Kiwi.com,2020-02-24T06:18:34.072809,245,1118,OSL,2020-03-20,True,2020-02-25
159,22.99,0,True,2020-05-05,SAO,1,Mytrip.com,2020-02-25T05:01:44.617179,465,524,BHZ,2020-05-02,True,2020-02-25
160,23.0,0,True,2020-04-27,CNX,0,Trip.com,2020-02-25T06:04:28.710047,160,595,BKK,2020-04-25,True,2020-02-25
161,23.11,0,True,2020-03-07,FRA,0,Ryanair,2020-02-22T20:14:15.807490,270,1273,BDS,2020-02-29,True,2020-02-25
162,23.11,0,True,2020-03-10,ROM,0,Trip.com,2020-02-25T15:34:32.925084,215,780,VIE,2020-03-03,True,2020-02-25
163,23.23,0,True,2020-03-12,TWU,0,Trip.com,2020-02-24T07:18:55.074370,105,274,BKI,2020-03-10,True,2020-02-25
164,23.28,0,True,2020-06-11,BKK,0,Trip.com,2020-02-24T01:28:08.012223,170,702,CEI,2020-06-09,True,2020-02-25
165,23.28,0,True,2020-07-20,CEI,0,Trip.com,2020-02-24T01:54:08.488765,170,702,BKK,2020-07-18,True,2020-02-25
166,23.5,0,True,2020-03-19,IBZ,0,Ryanair,2020-02-23T19:40:20.310252,160,457,MAD,2020-03-16,True,2020-02-25
167,23.51,0,True,2020-03-09,MAD,0,Ryanair,2020-02-24T20:53:30.853055,160,457,IBZ,2020-03-06,True,2020-02-25
168,23.53,0,True,2020-06-22,BCN,0,Kiwi.com,2020-02-24T11:29:30.467123,125,295,VLC,2020-06-15,True,2020-02-25
169,23.61,0,True,2020-03-10,WRO,0,Ryanair,2020-02-24T19:31:26.928898,250,1132,ODS,2020-02-29,True,2020-02-25
170,23.64,0,True,2020-04-21,ALG,0,Mytrip.com,2020-02-25T19:13:10.780014,75,166,BJA,2020-04-11,True,2020-02-25
171,23.65,0,True,2020-03-29,SCL,0,eDreams,2020-02-25T18:18:01.474657,158,679,CPO,2020-03-25,True,2020-02-25
172,23.73,0,True,2020-03-27,BKK,0,eDreams,2020-02-22T09:46:29.862696,140,450,UTH,2020-03-16,True,2020-02-25
173,23.86,0,True,2020-03-31,WRY,0,Tickets.ru,2020-02-23T22:32:12.746878,4,2,PPW,2020-03-17,True,2020-02-25
174,23.87,0,True,2020-04-26,LON,0,Trip.com,2020-02-24T09:54:09.671429,250,1164,OSL,2020-04-23,True,2020-02-25
175,23.98,0,True,2020-05-16,SVQ,0,Ryanair,2020-02-21T19:46:27.477947,200,809,BCN,2020-05-16,True,2020-02-25
176,24.0,0,True,2020-05-16,CDP,0,MyHolidays,2020-02-23T09:18:51.981901,120,226,MAA,2020-05-15,True,2020-02-25
177,24.06,0,True,2020-02-27,IZM,0,Pegasus Airlines,2020-02-24T18:25:23.712481,135,344,IST,2020-02-26,True,2020-02-25
178,24.06,0,True,2020-06-22,LWO,0,Kiwi.com,2020-02-25T18:44:57.043543,115,355,KTW,2020-06-19,True,2020-02-25
179,24.07,0,True,2020-06-09,KUL,0,eDreams,2020-02-22T00:24:42.901939,135,385,KBR,2020-05-19,True,2020-02-25
180,24.18,0,True,2020-03-11,BKK,0,AirPaz,2020-02-25T10:07:12.553166,130,482,UBP,2020-03-09,True,2020-02-25
181,24.2,0,True,2020-04-26,SDR,0,Ryanair,2020-02-23T10:39:14.586891,165,538,BCN,2020-04-22,True,2020-02-25
182,24.2,0,True,2020-05-24,SCQ,0,Ryanair,2020-02-22T18:08:19.957748,155,485,MAD,2020-05-20,True,2020-02-25
183,24.21,0,True,2020-04-10,MAD,0,Ryanair,2020-02-24T15:51:31.915486,155,485,SCQ,2020-04-07,True,2020-02-25
184,24.45,0,True,2020-04-01,WAW,0,Ryanair,2020-02-25T07:59:58.264772,230,1049,EIN,2020-03-27,True,2020-02-25
185,24.51,0,True,2020-03-12,WRO,0,Ryanair,2020-02-24T13:11:47.763470,210,877,BRU,2020-03-10,True,2020-02-25
186,24.51,0,True,2020-03-23,WAW,0,Ryanair,2020-02-24T18:55:05.643533,185,741,STO,2020-03-21,True,2020-02-25
187,24.62,0,True,2020-03-16,BKK,0,Trip.com,2020-02-25T12:42:03.610348,180,675,HKT,2020-03-04,True,2020-02-25
188,24.76,0,True,2020-05-16,XAP,2,Mytrip.com,2020-02-24T14:57:52.250466,2935,248,IGU,2020-05-13,True,2020-02-25
189,24.81,0,True,2020-02-27,IST,0,Svyaznoy Travel,2020-02-22T17:05:14.213845,125,348,DNZ,2020-02-27,True,2020-02-25
190,24.88,0,True,2020-02-28,DNZ,0,MEGO.travel,2020-02-25T04:34:06.130317,125,348,IST,2020-02-27,True,2020-02-25
191,24.91,0,True,2020-03-03,HKT,0,Trip.com,2020-02-25T18:41:16.286440,180,675,BKK,2020-03-02,True,2020-02-25
192,25.07,0,True,2020-04-02,BRU,0,Ryanair,2020-02-21T20:33:03.125553,190,784,VCE,2020-03-31,True,2020-02-25
193,25.18,0,True,2020-05-25,RIO,1,Mytrip.com,2020-02-22T07:24:26.903787,490,928,BSB,2020-05-14,True,2020-02-25
194,25.23,0,True,2020-03-17,KUL,0,MyHolidays,2020-02-23T04:37:06.113000,85,202,KUA,2020-03-12,True,2020-02-25
195,25.23,0,True,2020-06-09,SCL,0,MyHolidays,2020-02-24T22:52:05.290325,253,1226,CJC,2020-06-08,True,2020-02-25
196,25.3,0,True,2020-03-19,BTS,0,Ryanair,2020-02-24T20:13:31.469162,275,1274,LON,2020-03-14,True,2020-02-25
197,25.32,0,True,2020-04-02,TLV,0,Ryanair,2020-02-23T16:07:28.309626,200,373,PFO,2020-03-28,True,2020-02-25
198,25.32,0,True,2020-03-24,NUE,0,Ryanair,2020-02-24T19:20:27.084447,210,806,LON,2020-03-23,True,2020-02-25
199,25.32,0,True,2020-03-31,MIL,0,Ryanair,2020-02-24T18:32:57.512739,270,1288,BUH,2020-03-20,True,2020-02-25
