,value,trip_class,show_to_aff,return_date,origin,number_of_changes,gate,found_at,duration,distance,destination,depart_date,actual,snapshot_on
274,26.58,0,True,2020-03-04,LON,0,Ryanair,2020-02-18T08:36:43.471186,155,488,CGN,2020-03-03,True,2020-02-18
275,26.58,0,True,2020-03-04,TLS,0,Ryanair,2020-02-16T15:53:41.212831,280,1323,BER,2020-02-26,True,2020-02-18
276,26.58,0,True,2020-03-23,BRS,0,Ryanair,2020-02-14T20:34:52.992017,175,687,CGN,2020-03-20,True,2020-02-18
277,26.58,0,True,2020-03-03,LON,0,Ryanair,2020-02-18T01:38:14.460533,270,1196,REU,2020-02-25,True,2020-02-18
278,26.58,0,True,2020-03-04,LON,0,Ryanair,2020-02-14T15:14:45.162755,230,930,MIL,2020-03-04,True,2020-02-18
279,26.58,0,True,2020-03-11,EDI,0,Ryanair,2020-02-14T13:42:49.038592,320,1600,WAW,2020-03-06,True,2020-02-18
280,26.58,0,True,2020-03-19,NAP,0,Ryanair,2020-02-17T12:54:15.965006,250,1146,FRA,2020-03-12,True,2020-02-18
281,26.58,0,True,2020-03-14,VRN,0,Ryanair,2020-02-17T18:18:04.279339,250,1061,LON,2020-03-05,True,2020-02-18
282,26.63,0,True,2020-05-21,SAO,1,Mytrip.com,2020-02-16T13:35:05.494646,635,495,BHZ,2020-04-09,True,2020-02-18
283,26.65,0,True,2020-03-10,LON,0,Ryanair,2020-02-16T14:00:35.358776,140,356,EIN,2020-03-07,True,2020-02-18
284,26.65,0,True,2020-11-16,BSB,1,Mytrip.com,2020-02-16T01:42:01.431544,745,872,SAO,2020-11-13,True,2020-02-18
285,26.65,0,True,2020-05-11,SAO,1,Mytrip.com,2020-02-16T13:58:42.654389,580,872,BSB,2020-05-08,True,2020-02-18
286,26.66,0,True,2020-03-05,LON,0,Ryanair,2020-02-17T15:06:58.761213,285,1185,BCN,2020-03-01,True,2020-02-18
287,26.66,0,True,2020-03-09,LON,0,Ryanair,2020-02-15T09:07:40.378057,270,1328,STO,2020-03-08,True,2020-02-18
288,26.66,0,True,2020-03-30,LON,0,Ryanair,2020-02-15T00:14:29.562345,235,920,TRN,2020-03-16,True,2020-02-18
289,26.66,0,True,2020-03-18,LON,0,Ryanair,2020-02-17T20:49:08.670261,230,950,CPH,2020-03-15,True,2020-02-18
290,26.66,0,True,2020-03-24,LON,0,Ryanair,2020-02-15T12:02:09.940488,250,1061,VRN,2020-03-17,True,2020-02-18
291,26.66,0,True,2020-03-03,LON,0,Ryanair,2020-02-17T14:56:37.276604,190,616,FRA,2020-03-02,True,2020-02-18
292,26.66,0,True,2020-04-02,BRS,0,Ryanair,2020-02-17T15:01:36.001776,245,1111,MIL,2020-03-31,True,2020-02-18
293,26.68,0,True,2020-03-16,STO,0,Ryanair,2020-02-18T07:09:42.347954,220,985,KRK,2020-03-15,True,2020-02-18
294,26.74,0,True,2020-03-16,PMI,0,Ryanair,2020-02-14T14:56:37.121589,285,1305,CGN,2020-03-09,True,2020-02-18
295,26.74,0,True,2020-03-10,PSA,0,Ryanair,2020-02-14T16:18:40.095289,270,1182,LON,2020-03-06,True,2020-02-18
296,26.74,0,True,2020-03-05,STR,1,City.Travel,2020-02-16T20:11:49.905289,740,342,MIL,2020-03-04,True,2020-02-18
297,26.76,0,True,2020-04-27,SCL,0,FlightNetwork,2020-02-14T20:02:44.232852,207,916,PMC,2020-04-23,True,2020-02-18
298,26.81,0,True,2020-03-05,IZM,0,Pegasus Airlines,2020-02-18T05:58:23.762847,135,344,IST,2020-03-05,True,2020-02-18
299,26.88,0,True,2020-06-05,BOM,0,Sastiticket,2020-02-15T06:29:16.381804,175,277,IXU,2020-05-26,True,2020-02-18
300,26.9,0,True,2020-03-17,KRK,0,Ryanair,2020-02-17T11:11:03.473032,230,1018,KHE,2020-03-14,True,2020-02-18
301,26.95,0,True,2020-04-28,IEV,0,Ryanair,2020-02-18T11:49:22.003137,215,939,BZG,2020-04-18,True,2020-02-18
302,26.98,0,True,2020-03-24,TSR,0,Aviakassa,2020-02-16T22:42:12.734660,205,868,NUE,2020-03-21,True,2020-02-18
303,26.98,0,True,2020-03-18,BUD,0,Aviakassa,2020-02-17T20:13:32.649945,120,412,TGM,2020-03-17,True,2020-02-18
304,27.01,0,True,2020-03-31,CTA,0,Ryanair,2020-02-15T09:00:11.706975,190,796,PSA,2020-03-26,True,2020-02-18
305,27.01,0,True,2020-02-25,IST,0,Kiwi.com,2020-02-18T07:27:09.591024,135,344,IZM,2020-02-23,True,2020-02-18
306,27.01,0,True,2020-03-30,BDS,0,Ryanair,2020-02-17T19:27:14.874754,195,869,MIL,2020-03-27,True,2020-02-18
307,27.01,0,True,2020-05-03,SBW,0,Trip.com,2020-02-18T11:45:05.990646,80,201,KCH,2020-05-01,True,2020-02-18
308,27.01,0,True,2020-05-19,MIL,0,Ryanair,2020-02-17T17:35:02.365341,160,556,AHO,2020-05-12,True,2020-02-18
309,27.03,0,True,2020-03-11,ROM,0,Ryanair,2020-02-16T12:22:59.996728,150,492,BDS,2020-03-04,True,2020-02-18
310,27.04,0,True,2020-05-05,COK,0,Sastiticket,2020-02-18T10:24:45.438805,120,367,BLR,2020-05-01,True,2020-02-18
311,27.04,0,True,2020-03-08,BOM,0,Sastiticket,2020-02-16T06:14:41.330166,150,442,AMD,2020-03-03,True,2020-02-18
312,27.14,0,True,2020-03-26,CGN,0,eDreams,2020-02-17T10:24:45.946640,200,842,KTW,2020-03-24,True,2020-02-18
313,27.14,0,True,2020-05-31,BOG,0,BudgetAir.es,2020-02-17T02:47:09.937152,109,216,MDE,2020-05-29,True,2020-02-18
314,27.14,0,True,2020-03-12,DTM,0,eDreams,2020-02-17T10:15:18.115773,185,809,KTW,2020-03-10,True,2020-02-18
315,27.14,0,True,2020-05-05,VIE,0,eDreams,2020-02-16T10:12:07.353992,285,1374,MLA,2020-04-28,True,2020-02-18
316,27.15,0,True,2020-03-19,EIN,0,Trip.com,2020-02-16T19:49:15.822283,325,1670,SOF,2020-03-18,True,2020-02-18
317,27.17,0,True,2020-03-08,HAJ,0,Trip.com,2020-02-16T18:51:15.005425,200,882,BUD,2020-03-04,True,2020-02-18
318,27.17,0,True,2020-03-29,KTW,0,Trip.com,2020-02-16T22:10:05.716580,200,809,DTM,2020-03-27,True,2020-02-18
319,27.17,0,True,2020-03-21,BLQ,0,Ryanair,2020-02-14T14:23:56.203789,175,693,BDS,2020-03-17,True,2020-02-18
320,27.23,0,True,2020-03-09,GDN,0,Wizz Air,2020-02-18T10:18:17.800393,225,1027,BGO,2020-03-06,True,2020-02-18
321,27.25,0,True,2020-06-03,POA,1,Mytrip.com,2020-02-16T22:51:04.675746,465,865,SAO,2020-05-29,True,2020-02-18
322,27.39,0,True,2020-03-30,LGK,0,Trip.com,2020-02-18T05:56:19.063344,140,454,KUL,2020-03-28,True,2020-02-18
323,27.44,0,True,2020-05-16,RIX,0,Mytrip.com,2020-02-18T06:44:58.534522,80,181,LPX,2020-05-12,True,2020-02-18
324,27.45,0,True,2020-04-09,ALA,0,Tickets.kz,2020-02-17T19:07:01.607818,165,615,CIT,2020-04-06,True,2020-02-18
325,27.45,0,True,2020-07-05,ALA,0,Tickets.kz,2020-02-17T03:13:40.024967,130,460,DMB,2020-07-03,True,2020-02-18
326,27.45,0,True,2020-05-10,DMB,0,Tickets.kz,2020-02-16T17:24:58.070200,130,460,ALA,2020-05-08,True,2020-02-18
327,27.47,0,True,2020-03-02,INI,0,FlightNetwork,2020-02-17T18:49:57.699309,170,671,VIE,2020-02-28,True,2020-02-18
328,27.47,0,True,2020-04-27,CIT,0,Tickets.kz,2020-02-15T20:42:07.283445,165,615,ALA,2020-04-21,True,2020-02-18
329,27.52,0,True,2020-03-30,LKO,0,Sastiticket,2020-02-17T14:23:56.501924,130,422,DEL,2020-03-27,True,2020-02-18
330,27.55,0,True,2020-02-23,DLM,0,Pegasus Airlines,2020-02-14T21:14:17.532325,150,467,IST,2020-02-20,True,2020-02-18
331,27.61,0,True,2020-08-03,DEL,0,Sastiticket,2020-02-17T08:55:36.744078,150,422,LKO,2020-07-31,True,2020-02-18
332,27.61,0,True,2020-03-21,TKU,0,Trip.com,2020-02-16T10:14:49.462459,175,718,GDN,2020-03-19,True,2020-02-18
333,27.61,0,True,2020-03-23,RIX,0,Wizz Air,2020-02-18T12:07:21.633750,200,844,OSL,2020-03-20,True,2020-02-18
334,27.63,0,True,2020-03-09,GDN,0,Wizz Air,2020-02-18T08:55:00.969173,175,718,TKU,2020-03-07,True,2020-02-18
335,27.63,0,True,2020-03-13,LWO,0,Ryanair,2020-02-18T12:19:25.405891,255,1266,DUS,2020-03-11,True,2020-02-18
336,27.63,0,True,2020-04-28,VNO,0,Wizz Air,2020-02-18T09:33:12.106990,340,1666,LON,2020-04-23,True,2020-02-18
337,27.63,0,True,2020-03-27,DEB,0,Wizz Air,2020-02-18T10:06:40.921924,220,1013,MIL,2020-03-23,True,2020-02-18
338,27.64,0,True,2020-09-07,SCL,0,FlightNetwork,2020-02-17T03:13:56.574082,135,428,CCP,2020-09-03,True,2020-02-18
339,27.69,0,True,2020-03-21,PLQ,0,FlightNetwork,2020-02-15T08:55:20.470611,225,1011,DTM,2020-03-14,True,2020-02-18
340,27.69,0,True,2020-04-03,DTM,0,Wizz Air,2020-02-17T13:14:58.715108,185,792,GDN,2020-03-31,True,2020-02-18
341,27.69,0,True,2020-03-20,TSR,0,Wizz Air,2020-02-17T16:45:27.729872,215,901,MIL,2020-03-19,True,2020-02-18
342,27.69,0,True,2020-03-11,MLA,0,Ryanair,2020-02-17T20:51:17.042810,265,1234,BCN,2020-03-09,True,2020-02-18
343,27.69,0,True,2020-04-02,BRU,0,Ryanair,2020-02-17T13:22:20.966914,190,784,VCE,2020-03-31,True,2020-02-18
344,27.8,0,True,2020-03-26,BUH,0,FlightNetwork,2020-02-17T18:35:39.932966,280,1288,MIL,2020-03-25,True,2020-02-18
345,27.85,0,True,2020-03-31,BUD,0,FlightNetwork,2020-02-18T08:24:43.840813,195,830,MIL,2020-03-25,True,2020-02-18
346,28.05,0,True,2020-02-27,KRR,0,Azimuth,2020-02-18T08:10:27.861189,235,1076,KLF,2020-02-27,True,2020-02-18
347,28.07,0,True,2020-03-09,VIE,0,Trip.com,2020-02-15T11:24:53.561907,220,882,EIN,2020-03-07,True,2020-02-18
348,28.07,0,True,2020-03-18,MIL,0,Trip.com,2020-02-15T15:25:28.761343,200,756,BUD,2020-03-14,True,2020-02-18
349,28.12,0,True,2020-05-28,SAO,1,Biletix,2020-02-16T21:12:37.298294,430,845,IGU,2020-05-27,True,2020-02-18
350,28.13,0,True,2020-02-28,BTU,0,Trip.com,2020-02-17T03:06:51.195103,125,452,BKI,2020-02-22,True,2020-02-18
351,28.2,0,True,2020-04-19,GOI,0,Mytrip.com,2020-02-17T04:28:30.110098,165,425,BOM,2020-04-15,True,2020-02-18
352,28.24,0,True,2020-03-18,CJU,0,Trip.com,2020-02-15T14:50:00.007928,140,451,SEL,2020-03-11,True,2020-02-18
353,28.26,0,True,2020-03-04,BRU,1,City.Travel,2020-02-15T15:24:27.133959,1020,914,VIE,2020-03-04,True,2020-02-18
354,28.26,0,True,2020-03-20,MIL,0,Trip.com,2020-02-15T13:10:11.961445,225,1013,DEB,2020-03-16,True,2020-02-18
355,28.38,0,True,2020-03-27,HAM,0,Trip.com,2020-02-14T19:28:01.580908,155,558,GDN,2020-03-22,True,2020-02-18
356,28.5,0,True,2020-03-17,MIL,0,Ryanair,2020-02-18T08:29:58.881006,215,996,INI,2020-03-07,True,2020-02-18
357,28.56,0,True,2020-02-24,BKI,0,Trip.com,2020-02-18T02:59:50.675947,125,452,BTU,2020-02-22,True,2020-02-18
358,28.57,0,True,2020-03-05,KWJ,0,Trip.com,2020-02-15T00:09:59.990663,100,183,CJU,2020-03-04,True,2020-02-18
359,28.59,0,True,2020-03-18,BLL,0,FlightNetwork,2020-02-17T11:36:49.914422,290,1414,CLJ,2020-03-04,True,2020-02-18
360,28.67,0,True,2020-09-03,DEL,0,Sastiticket,2020-02-16T13:13:56.774503,140,413,ATQ,2020-06-06,True,2020-02-18
361,28.73,0,True,2020-05-09,VNO,0,Ryanair,2020-02-18T08:34:56.306573,195,816,BER,2020-05-05,True,2020-02-18
362,28.73,0,True,2020-04-08,LWO,0,Ryanair,2020-02-18T05:33:45.904250,110,299,KRK,2020-04-01,True,2020-02-18
363,28.73,0,True,2020-03-31,AMS,0,Ryanair,2020-02-18T05:39:12.307056,200,748,DUB,2020-03-25,True,2020-02-18
364,28.73,0,True,2020-03-10,BCN,0,Ryanair,2020-02-18T00:24:16.209079,205,782,MIL,2020-03-10,True,2020-02-18
365,28.73,0,True,2020-03-11,PAR,0,Ryanair,2020-02-18T09:10:46.640717,255,1176,ROM,2020-03-04,True,2020-02-18
366,28.73,0,True,2020-06-09,MAD,0,Ryanair,2020-02-18T07:21:05.411256,200,768,RBA,2020-06-01,True,2020-02-18
367,28.75,0,True,2020-03-05,KUV,0,Trip.com,2020-02-14T13:53:17.466529,110,276,CJU,2020-03-03,True,2020-02-18
368,28.78,0,True,2020-05-19,MLA,0,Ryanair,2020-02-17T21:27:28.079889,175,732,PSR,2020-05-12,True,2020-02-18
369,28.8,0,True,2020-04-08,BER,0,Ryanair,2020-02-16T12:47:23.691702,150,528,KRK,2020-04-07,True,2020-02-18
370,28.8,0,True,2020-05-24,ATH,0,Ryanair,2020-02-17T21:10:18.718211,265,1284,BLQ,2020-05-22,True,2020-02-18
371,28.8,0,True,2020-03-13,FRA,0,Ryanair,2020-02-16T17:16:41.970607,255,1197,CAG,2020-03-06,True,2020-02-18
